wos_analysis_entity;wos_delivering_entity;wos_reporting_date;wos_cms_contract_number;wos_source_system;wos_bevis_id;wos_net_loss_amount;wos_loss_date;wos_write_off_date;wos_reposession_date;wos_remarketing_date;wos_remarketing_proceeds;wos_portfolio;wos_currency;wos_recovery_amount;wos_last_recovery_date;wos_net_rv_loss_amount;wos_abs_code;wos_cal_periodnetcreditloss_amount;MGT_InsertTime;MGT_UpdateTime;MGT_ValidationStatus
XY;50;2024-10-31;ad9ae7c1bxy9ae7c1b30z;SYS;708;-456.48;2012-08-31;2011-08-01;2011-08-01;;;;EUR;2247.8;2012-08-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a9530b2c4xy530b2c4b5z;SYS;709;0.32;2016-07-25;2016-07-25;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;adfdc72d7xyfdc72d722z;SYS;708;46309.53;2011-12-31;2011-07-26;2011-07-26;2011-12-09;56999.62;;EUR;56999.62;2011-12-09;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a4472dc3axy472dc3a6bz;SYS;708;11368.18;2021-01-26;2016-05-03;2016-03-18;2016-07-29;9902.5;;EUR;10192.5;2016-08-11;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a037ca9faxy37ca9fa71z;SYS;708;10.0;2021-01-18;2021-01-15;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a4ae27d53xyae27d53c3z;SYS;708;19.95;2018-05-08;2018-05-08;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ac7c2a60axy7c2a60a2dz;SYS;708;11142.22;2009-03-31;2009-01-06;2009-01-06;2009-03-12;20300.0;;EUR;20300.0;2009-03-12;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ab653a764xy653a7641bz;SYS;708;0.11;2016-06-05;2016-06-03;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a3d0897c9xyd0897c90az;SYS;708;35.66;2024-05-14;2024-05-14;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a3e7941a1xye7941a1b3z;SYS;708;115.0;2015-03-23;2014-11-10;;2014-11-10;33941.0;;EUR;33941.0;2014-11-10;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a9f1ab218xyf1ab21898z;SYS;708;0.2;2016-07-13;2016-03-30;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a5370f112xy370f112fez;SYS;708;837.8;2024-09-09;2019-10-15;;;;;EUR;21.46;2024-09-09;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a5b53cc1bxyb53cc1bebz;SYS;709;3759.9;2012-01-31;2010-11-30;2010-11-22;2010-11-22;14464.0;;EUR;263.5;2012-01-31;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a2fe2db1cxyfe2db1c74z;SYS;708;69628.0;2010-07-31;2010-07-01;2010-07-01;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad39b2be8xy39b2be811z;SYS;708;0.06;2016-07-05;2016-07-05;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a24e3b4b0xy4e3b4b0a7z;SYS;708;0.21;2016-06-28;2016-06-28;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ab4d7915exy4d7915ec4z;SYS;708;29098.44;2012-03-31;2011-10-25;2011-10-25;2012-03-20;66588.0;;EUR;66588.0;2012-03-20;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a037c86e5xy37c86e5fez;SYS;708;3907.58;2019-05-15;2017-03-20;2017-03-20;2017-04-28;14015.0;;EUR;21969.54;2018-06-06;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a767642b5xy67642b5fbz;SYS;709;10081.98;2011-07-31;2011-07-31;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;aa4ffea57xy4ffea5788z;SYS;708;303.22;2016-12-12;2016-06-02;;2016-10-19;14042.16;;EUR;29349.83;2016-12-12;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a518afc36xy18afc3639z;SYS;708;30044.92;2007-11-30;2007-08-30;2007-08-30;2007-11-07;3415758.0;;EUR;3415758.0;2007-11-07;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;af497c7e7xy497c7e71az;SYS;708;349.56;2018-06-30;2018-03-09;2018-03-06;2018-06-29;28690.0;;EUR;18862.75;2018-06-30;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a9977a688xy977a68887z;SYS;708;12447.74;2019-05-14;2014-06-01;2014-04-01;2014-06-19;14625.0;;EUR;26265.0;2019-04-10;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aedd72772xydd7277271z;SYS;708;29591.03;2008-12-31;2007-01-01;2007-01-01;;;;EUR;9000.0;2008-12-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a6eb902ffxyeb902ff5ez;SYS;708;746.78;2016-12-13;2016-07-27;;2016-09-13;25694.16;;EUR;27752.3;2016-12-13;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a37d64467xy7d6446714z;SYS;708;21416.88;2008-06-30;2008-02-27;2008-02-27;2008-06-19;28190.0;;EUR;28190.0;2008-06-19;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a17a1ef76xy7a1ef76cbz;SYS;708;0.11;2017-10-23;2017-10-23;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a23dc3a53xy3dc3a5324z;SYS;708;-9.0;2014-05-31;2014-04-20;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a2abdfe97xyabdfe9761z;SYS;708;167.04;2017-11-13;2017-02-22;;;;;EUR;789.14;2017-11-13;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a15def154xy5def154f5z;SYS;708;12749.56;2016-10-31;2015-12-01;2015-12-01;2016-10-31;10715.0;;EUR;-285.0;2016-10-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;abb403ccfxyb403ccfb3z;SYS;708;3.91;2017-07-04;2017-07-03;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ac3a52a2dxy3a52a2d68z;SYS;708;6.16;2017-10-17;2017-10-17;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;affff6c16xyfff6c16b7z;SYS;708;21678.67;2017-10-31;2016-10-12;2016-10-04;2017-05-11;3968.18;;EUR;4340.94;2017-10-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;a9de60617xyde6061702z;SYS;2287;0.41;2009-09-15;2009-09-15;;;0.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;ac3cb8037xy3cb80372az;SYS;708;34804.44;2015-09-30;2015-09-01;2015-07-01;2015-09-21;25128.0;;EUR;25128.0;2015-09-21;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ab1e3b1b1xy1e3b1b1d8z;SYS;709;0.22;2016-06-10;2016-06-10;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a08a1ed07xy8a1ed0703z;SYS;708;-1396.13;2014-05-31;2014-05-13;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a532be344xy32be34495z;SYS;708;-36.46;2014-03-31;2014-03-11;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a2816006axy816006a8bz;SYS;709;-7878.96;2004-06-30;2004-01-31;;;;;EUR;55000.0;2004-06-30;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a8c00536fxyc00536f3fz;SYS;708;1575.4;2015-06-30;2015-04-01;2015-04-01;;;;EUR;1000.0;2015-06-30;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a6c367b98xyc367b98dfz;SYS;708;-500.53;2017-06-08;2017-06-08;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a67c983e0xy7c983e069z;SYS;3279;8.24;2019-01-30;2019-01-30;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a0b2bcf01xyb2bcf0109z;SYS;708;9.23;2021-01-18;2021-01-15;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;a9832c8aaxy832c8aa52z;SYS;2287;32700.59;2009-09-02;2009-09-02;2009-06-16;2009-09-01;32727.27;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a307435b6xy07435b63ez;SYS;708;15827.42;2021-10-31;2019-02-06;2021-03-03;2021-10-29;2218.3;;EUR;2218.3;2021-10-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a6c3ae31fxyc3ae31fa3z;SYS;708;-212.94;2014-04-30;2012-04-23;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;afa6bfd36xya6bfd363fz;SYS;708;5.54;2017-05-23;2017-05-23;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ab9be1cb9xy9be1cb9edz;SYS;1042;6279.69;2015-09-28;2015-09-28;2013-01-11;2013-02-16;19060.0;TOTAL;EUR;;;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;a7a531b60xya531b60dez;SYS;708;29.54;2021-03-15;2021-03-15;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aa0bad5eexy0bad5eee3z;SYS;709;3.6379788070917097e-12;2018-03-12;2017-01-10;;;;;EUR;-3.6379788070917097e-12;2018-03-12;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2025-04-30;a6cf29788xycf2978803z;SYS;2287;14.49;2009-06-04;2009-06-04;;;0.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a3e7de285xye7de28522z;SYS;708;1119.55;2016-10-19;2016-05-31;;2016-08-10;28740.0;;EUR;38175.08;2016-10-19;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad4a02f84xy4a02f84d5z;SYS;708;-12.01;2016-07-19;2016-06-24;;;;;EUR;2385.96;2016-07-19;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a28fda991xy8fda991dfz;SYS;708;7178.21;2019-11-18;2019-06-12;2019-06-10;2019-08-13;10144.0;;EUR;10356.41;2019-08-25;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a91660009xy16600095bz;SYS;1042;136.7;2019-03-25;2019-03-25;;;;TOTAL;EUR;;;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;aa04a61c4xy04a61c4a1z;SYS;708;0.03;2016-05-17;2016-05-17;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a7c10c7d5xyc10c7d506z;SYS;708;9590.73;2016-11-03;2016-09-07;2016-08-24;;;;EUR;0.0;2016-11-01;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a0b0a2215xyb0a22157dz;SYS;708;15069.22;2014-04-30;2014-04-01;2014-01-01;2014-04-08;23595.36;;EUR;23595.36;2014-04-08;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aafc8f9d3xyfc8f9d3e6z;SYS;708;48.17;2018-11-15;2018-11-15;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a54b896fbxy4b896fb63z;SYS;708;-1380.08;2013-10-31;2009-03-01;2009-03-01;;;;EUR;2983.91;2013-10-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;af5c0f58axy5c0f58a2dz;SYS;708;0.0;2017-04-16;2017-03-28;;2017-04-14;26700.0;;EUR;26700.0;2017-04-14;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a6d18f20axyd18f20a02z;SYS;708;1136.45;2016-04-30;2016-04-01;2016-04-01;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a1ed08bd3xyed08bd3b9z;SYS;708;0.5;2016-07-11;2016-07-11;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a9146738fxy146738f94z;SYS;708;11383.19;2015-09-30;2015-02-05;2015-02-05;2015-05-15;55810.66;;EUR;55810.67;2015-05-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a66d532b3xy6d532b327z;SYS;708;-613.87;2016-07-11;2015-01-16;2015-01-16;2016-06-24;29094.0;;EUR;1326.38;2016-07-11;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a5f69f98dxyf69f98d35z;SYS;708;-958.11;2008-05-31;2007-07-01;2007-05-01;2007-07-19;20696.55;;EUR;27503.73;2008-05-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a37dab040xy7dab0407cz;SYS;3279;58.75;2019-07-29;2019-07-29;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a94bc69b1xy4bc69b123z;SYS;708;649.42;2021-08-23;2020-01-27;;;;;EUR;3743.84;2021-08-23;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a895fe287xy95fe28745z;SYS;709;0.38;2016-06-20;2016-06-20;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a14405054xy440505435z;SYS;708;4530.52;2018-05-31;2017-01-25;2017-10-13;2018-05-31;22195.0;;EUR;22195.0;2018-05-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aba16c862xya16c86205z;SYS;3279;0.0;2019-12-03;2019-07-05;;2019-06-12;34900.0;;EUR;772.56;2019-12-03;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2025-04-30;adf98f194xyf98f194baz;SYS;2287;94.5;2009-09-15;2009-09-15;;;0.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a921d9d7axy21d9d7a3ez;SYS;708;0.0;2024-05-07;2019-10-04;;;;;EUR;163.35;2024-05-07;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a37a544bexy7a544be24z;SYS;709;5.53;2018-06-29;2018-06-14;;;;;EUR;4068.37;2018-06-29;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;acea9f778xyea9f778bbz;SYS;708;0.0;2017-10-29;2017-07-26;;2017-10-26;8500.0;;EUR;5582.79;2017-10-26;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ac6d97e61xy6d97e61aez;SYS;708;25590.61;2012-08-31;2012-07-10;2012-07-10;2012-08-31;31955.32;;EUR;31955.32;2012-08-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ac1c64092xy1c640925az;SYS;708;3617.19;2020-01-16;2019-05-22;;;;;EUR;167.3;2020-01-16;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a70c4ace8xy0c4ace85dz;SYS;708;0.0;2018-11-08;2018-10-23;;;;;EUR;116.64;2018-11-08;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a89d75d3fxy9d75d3f25z;SYS;708;0.0;2018-08-21;2018-01-18;;;;;EUR;691.62;2018-08-21;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a827cf3c5xy27cf3c54ez;SYS;8205;1835.2;2016-04-06;2016-04-06;;2015-02-28;-1928.29;;EUR;0.0;;;;1835.2;2025-05-12 12:35:45.666462;2025-05-12 12:35:45.666462;INVALID
XY;50;2024-10-31;a7dcb24acxydcb24ac0bz;SYS;708;0.58;2016-07-18;2016-07-18;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a5cb96ef4xycb96ef441z;SYS;1042;8836.11;2010-10-21;2009-09-15;;;;TOTAL;EUR;2687.69;2010-10-21;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;a02f7fc8bxy2f7fc8b1dz;SYS;708;5197.69;2017-11-23;2017-09-07;2017-09-21;2017-11-22;7885.0;;EUR;7885.0;2017-11-23;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;acd2cce92xyd2cce9268z;SYS;708;-9.02;2019-02-17;2016-06-07;;;;;EUR;19416.3;2019-02-17;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a19cce113xy9cce11321z;SYS;708;-30.43;2015-08-31;2015-05-01;2015-05-01;;;;EUR;535.51;2015-08-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad7846683xy7846683a5z;SYS;708;0.0;2018-10-29;2017-06-29;;;;;EUR;19545.97;2018-10-29;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a514aa187xy14aa18747z;SYS;709;25.0;2019-12-09;2019-12-09;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a2ed57215xyed57215a6z;SYS;708;815.02;2019-08-07;2017-07-31;2017-07-28;2019-08-07;5415.87;;EUR;8660.37;2019-08-07;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a5d4c5a17xyd4c5a17c7z;SYS;709;0.22;2016-06-09;2016-06-09;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a58afe988xy8afe988aez;SYS;708;580.11;2019-04-29;2019-04-29;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a9e7568b4xye7568b438z;SYS;708;108.79;2016-08-30;2016-04-11;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a60bf4833xy0bf48338fz;SYS;708;22486.31;2008-08-31;2008-06-13;2008-06-13;2008-08-25;30798.0;;EUR;30798.0;2008-08-25;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a9c7d5dc7xyc7d5dc7edz;SYS;708;18255.89;2018-06-21;2016-05-03;2015-12-07;;;;EUR;-79000.0;2018-06-21;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a2eed1dcexyeed1dcea3z;SYS;3279;0.0;2020-01-17;2020-01-10;;2019-12-10;22500.0;;EUR;0.01;2020-01-17;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;afd21c593xyd21c59366z;SYS;8205;0.0;2020-02-26;2020-02-20;;2020-01-28;6000.0;;EUR;2455.4;2020-02-26;;;0.0;2025-05-12 12:35:45.666462;2025-05-12 12:35:45.666462;INVALID
XY;50;2024-10-31;a38533ab3xy8533ab32az;SYS;708;-12.85;2016-03-31;2015-12-01;2015-12-01;;;;EUR;1308.85;2016-03-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;afe0374e4xye0374e438z;SYS;708;0.0;2020-08-11;2020-07-31;2020-07-29;2020-08-11;5556.92;;EUR;9443.56;2020-08-11;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;a77dc9f0fxy7dc9f0f2bz;SYS;2287;674.79;2011-11-22;2011-11-22;;;0.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;ab6751f2fxy6751f2f89z;SYS;708;1232.64;2009-12-31;2007-05-14;;2007-06-07;21440.0;;EUR;22653.62;2007-09-30;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aa41f07d0xy41f07d062z;SYS;708;23937.02;2009-08-31;2009-05-05;2009-05-05;2009-08-21;30748.0;;EUR;30748.0;2009-08-21;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;abcb4bc1dxycb4bc1d5az;SYS;708;0.0;2024-05-08;2024-04-25;;;;;EUR;624.83;2024-05-08;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;af8918088xy89180882az;SYS;708;0.0;2018-03-06;2017-12-26;;;;;EUR;148.73;2018-03-06;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
