ctt_analysis_entity;ctt_delivering_entity;ctt_funding_entity;ctt_balance_sheet_entity;ctt_reporting_date;ctt_cms_contract_number;ctt_source_system;ctt_bevis_id;ctt_status;ctt_start_date;ctt_end_date;ctt_contract_currency;ctt_trade_date;ctt_acquisition_date;ctt_nbv_local_cms;ctt_restructuring_flag;ctt_sales_price;ctt_down_payment;ctt_balloon_rv;ctt_additional_financed_amount;ctt_commission;ctt_fee;ctt_idc;ctt_subsidy;ctt_subsidy_percent;ctt_security_deposit;ctt_deposit_rate;ctt_period_in_month;ctt_fix_variable;ctt_variable_type;ctt_payment_mode;ctt_cmsir;ctt_day_conv;ctt_fixing_period;ctt_last_fixing;ctt_next_fixing;ctt_installment;ctt_installment_count;ctt_delinquent_amount;ctt_delinquent_amount_ccy;ctt_delinquent_days_contract;ctt_position_id;ctt_pd;ctt_lgd;ctt_triggering_event_flag;ctt_continuation_deal;ctt_date_of_last_restructuring;ctt_number_restructurings;ctt_opex;ctt_nib_ratio;ctt_co_r_v_r;ctt_reserves_segment_contract;ctt_economic_capital_ratio;ctt_portfolio_cr;ctt_portfolio_pp;ctt_portfolio;ctt_written_off_flag;ctt_additional_collateral_type;ctt_additional_collateral_amount;ctt_insurance_ancillary;ctt_insurance_gap;ctt_insurance_motor;ctt_insurance_ppi;ctt_insurance_warranty;ctt_tax_rate;ctt_financial_product_group;ctt_rv_guarantee_flag;ctt_product_sap;ctt_abs_code;ctt_asset_type_segment;ctt_brand;ctt_new_used;ctt_units;ctt_model_sap;ctt_additional_asset_information;ctt_asset_model_date;ctt_list_price;ctt_vin;ctt_vin_type;ctt_borrower_type;ctt_borrower_sub_type;ctt_customer_number;ctt_customer_group_number;ctt_borrower_country;ctt_industry_segmentation;ctt_rating;ctt_rating_name;ctt_rating_version;ctt_scoring;ctt_r_model_score_card;ctt_r_model_score_card_version;ctt_dealer;ctt_branch;ctt_campaign;ctt_fda_1;ctt_fda_2;ctt_hostile_termination_flag;ctt_loan_commitment_flag;ctt_ifrs9_classification;ctt_credit_impaired;ctt_loan_limit;ctt_impaired_information;ctt_business_division;ctt_business_line;ctt_rating_scoring_flag;ctt_portfolio_tm1;ctt_icrsa_flag;ctt_delinquency_reason_code;ctt_ifrs9_country_region;pgr_id;ifc_id;ctt_cal_baumuster;ctt_cal_engine_style_text;ctt_cal_product_txt;ctt_cal_class_txt;ctt_cal_typclass_text;ctt_cal_product_comment;ctt_cal_product_bmst;ctt_cal_taxonomy_aligned;ctt_cal_acquisition_period;ctt_cal_financed_amount;ctt_cal_curr_rating_scoring_id;ctt_cal_curr_rating_scoring_value;ctt_cal_curr_rating_scoring_scaled;ctt_cal_curr_rating_scoring_class;ctt_cal_cms_gross_exposure;ctt_cal_contract_age;ctt_cal_vehicle_age;ctt_cal_nbv;ctt_cal_technical_amortization;ctt_cal_max_cashflow_date;ctt_cal_contract_term;ctt_cal_amg_maybach_classification;ctt_cal_contract_status_name;ctt_cal_luxury_segment;ctt_cal_ifrs9_relevant;ctt_cal_initial_rating_scoring_scaled;ctt_cal_residual_term_in_months;ctt_cal_net_pay_out_amount;ctt_cal_upfront_payments;ctt_cal_contract_term_bucket;ctt_cal_initial_rating_scoring_value;ctt_cal_initial_rating_scoring_id;ctt_cal_initial_rating_scoring_class;ctt_cal_delinquent_amount;ctt_cal_interest_type;ctt_cal_contract_last_fixing;ctt_cal_contract_next_fixing;ctt_cal_contract_trade_date;ctt_cal_product_group_alm;ctt_cal_downpayment_ratio;ctt_cal_gross_exposure;ctt_cal_delinquency_bucket_name;ctt_cal_nominal_deal_irr;ctt_cal_effective_deal_irr;ctt_cal_nominal_upfront_margin;ctt_cal_upfront_margin_sensitivity;ctt_cal_effective_payment_frequency;ctt_cal_default_indicator;ctt_cal_date_of_default;ctt_cal_time_since_default;ctt_cal_default_status;ctt_cal_impairment_indicator;ctt_cal_delinquent_days_contract;ctt_cal_delinquent_days;ctt_drv_alm_flag;ctt_drv_risk_flag;ctt_drv_portfolio_name_tm1;ctt_drv_portfolio_type_tm1;ctt_drv_portfolio_type_rdr;ctt_drv_portfolio_name_rdr;MGT_InsertTime;MGT_UpdateTime;ctt_cal_product_group_reporting
XY;50;XY1001;XY10;2024-10-31;a6365bef2xy365bef28bz;SYS;708;0;2024-06-25;2028-06-25;EUR;;2024-06-26;73436.64;N;76199.95;2174.62;41490.8;300.0;1959.07;795.0;0.0;0.0;;0.0;;1.0;F;;R;8.97;30/360;;;;1137.91;48.0;0.0;EUR;0.0;-1728393872;0.01413;0.33446;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;;PC;MB;N;1.0;;;;79790.0;aabac07b7xybac07b7b2z;VIN;RP;NON;a93e9cbb5xy3e9cbb586z;a93e9cbb5xy3e9cbb586z;XY;;;;;1.0;;;a0efca02bxyefca02b07z;;;;;N;N;Operating lease;;;;Other;;;;;;;2508;31;a8e96c4xya75z;Benzin;CLE 300 4M Cab;C-Klasse;A236;CLE 300 4MATIC Cabrio;236447;F;2024-06-30;74325.33;X;1.0;;;73436.64;4;4;71950.4266664818;105.36667;2028-06-25;48;Other;Active;Core Luxury;Y;;44;74351.49;-1164.07;37 - 48;1.0;X;;0.0;F;;;2024-06-25;PF_F;0.02854;71950.42667;Current;0.0878305454983126;0.0914539212587286;-0.0058596502625909;0.3728991848920976;12.0;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;OPLEA
XY;50;XY1001;XY10;2024-10-31;ae56c6580xy56c6580e1z;SYS;708;0;2022-09-17;2028-10-17;EUR;;2022-09-21;28134.41;Y;43054.81;5000.0;0.0;1325.0;1003.57;0.0;0.0;471.66;;0.0;;1.0;F;;R;6.49;Act/Act;;;;661.78;73.0;0.0;EUR;0.0;-2124210309;0.00661;0.414;0;;2024-10-10;;;;;;;;;;;;;;;;;;;STFIN;N;;23;PC;MB;U;1.0;;;;;a08a2cdd2xy8a2cdd214z;VIN;RP;NON;a5ddd6fa9xyddd6fa98fz;a5ddd6fa9xyddd6fa98fz;XY;;;;;1.0;;;acd510f61xyd510f6170z;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;a7e7b31xyf13z;Benzin;C 300;C-Klasse;W205;C 300;205083;F;2022-09-30;39379.81;X;1.0;;;28134.41;25;55;28176.650085498484;73.0;2028-10-17;73;Other;Active;Core Luxury;Y;;48;39911.72;-531.9100000000001;73 - 84;1.0;X;;0.0;F;;;2022-09-17;PF_F;0.11613;28176.65009;Current;0.0602687352552984;0.0619559937714073;-0.004631091913833;0.3466771682875319;11.926369930237472;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
XY;50;XY1001;XY10;2024-09-30;ad042e3a9xy042e3a963z;SYS;3250;0;2021-12-24;2027-01-04;EUR;;2021-12-24;2511987.34;N;5615315.0;615315.0;0.0;0.0;0.0;6356.0;42373.0;157635.0;;0.0;0.0;;F;;;0.0;30/360;;;;;;0.0;EUR;;-1772665080;0.0;0.0;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;N;1.0;;;;0.0;a03093c2axy3093c2a1ez;VIN;RSB;NON;a5d6c1f70xyd6c1f7065z;a5d6c1f70xyd6c1f7065z;XY;NDA;;;;524.0;PCRET;3.0;ab6403d91xy6403d911bz;;14294-PC Straight Demo Campaign Oct-2021;;;N;N;Loan retail;N;;;Other;RE;;IND-FS;;;;2049;28;a739c45xyc2cz;Diesel;E 220 d L;E-Klasse;V213;E 220 d lang;213104;F;2021-12-31;5000000.0;S;524.0;600.0;5.0;2511987.34;33;33;2516592.269459248;60.33334;2027-01-04;60;Other;Active;Core Luxury;Y;600.0;27;4878382.0;121618.0;49 - 60;524.0;S;5.0;0.0;F;;;2021-12-24;PF_F;0.10958;2516592.26946;Current;0.0774589494333521;0.0802648250606438;0.0102394687999384;0.4207567864619441;11.95;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-05-14 12:09:29.195521;2025-05-14 12:09:29.195521;STFIN
XY;50;XY1001;XY10;2024-10-31;a3421024fxy421024f4bz;SYS;708;0;2024-07-26;2027-10-26;EUR;;2024-07-30;57974.93;N;60058.47;0.0;34398.0;0.0;400.0;0.0;0.0;678.19;;0.0;;1.0;F;;R;5.42;30/360;;;;870.49;39.0;0.0;EUR;0.0;97920566;0.00305;0.29561;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;;PC;MB;N;1.0;;;;62040.0;a943f84e1xy43f84e1a6z;VIN;RP;NON;a90a8d1cbxy0a8d1cbdaz;a90a8d1cbxy0a8d1cbdaz;XY;;;;;0.0;;;a90029cc6xy0029cc648z;;;;;N;N;Operating lease;;;;Other;;;;;;;2508;31;a42364cxy74cz;Benzin;GLC 300 4M;GLC;X254;GLC 300 4MATIC;254647;F;2024-07-31;60058.47;X;0.0;;;57974.93;3;3;57117.18217857556;91.26667;2027-10-26;39;Other;Active;Core Luxury;Y;;36;58909.79;278.19000000000005;37 - 48;0.0;X;;0.0;F;;;2024-07-26;PF_F;0.0;57117.18218;Current;0.0561690553439447;0.0576378809741095;0.0019778177632085;0.422649029848645;12.0;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;OPLEA
XY;50;XY1001;XY10;2024-10-31;ad25fb6fexy25fb6fe0bz;SYS;708;0;2023-12-22;2026-12-22;EUR;;2023-12-26;47304.98;N;51496.0;1358.49;31176.25;2272.95;400.0;795.0;0.0;5860.77;;0.0;;1.0;F;;R;2.29;30/360;;;;692.08;36.0;0.0;EUR;0.0;81163954;0.01177;0.29561;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;24A;PC;MB;N;1.0;;;;63625.0;a0d45f180xyd45f18077z;VIN;RP;NON;a52d57058xy2d570589bz;a52d57058xy2d570589bz;XY;;;;;1.0;;;a1e408d80xye408d805dz;;;;;N;N;Operating lease;;;;Other;;;;;;;2508;31;aad4155xyfdbz;Elektro;EQB 300 4M;GLB;X243;EQB 300 4MATIC SUV;243609;T;2023-12-31;52410.46;X;1.0;;;47304.98;10;10;41680.52816470498;91.23334;2026-12-22;36;Other;Active;Entry Luxury;Y;;26;45462.61;6255.77;25 - 36;1.0;X;;0.0;F;;;2023-12-22;PF_F;0.02638;41680.52816;Current;0.0860257465904922;0.0894999844997362;0.056499557240456;0.4470242770726829;12.0;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;OPLEA
XY;50;XY1001;XY10;2024-10-31;a9238e40dxy238e40dc3z;SYS;1042;0;2020-03-01;2025-04-30;EUR;;2020-03-23;27611.18;Y;104300.0;0.0;17400.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;1.0;V;1.0;;6.15;30/360;3.0;2024-08-31;2024-11-30;;;0.0;EUR;0.0;1465318152;;;0;;2020-06-01;1.0;;;;;;;;;;;;;;;;;;OPLEA;T;;;CV;MB;N;1.0;;;2020-02-10;223472.0;a48fb254axy8fb254ac4z;VIN;CF;NON;a229100cexy29100cee4z;a5f6559d8xyf6559d890z;XY;;4.2;CRC;1.0;341.0;G1AAAT;1.0;a94396dd5xy4396dd59bz;;no campaign;;;N;;Manufacturing lease;;;;;;;;;;;2508;32;a0e6a6axy794z;xx;xx;xx;xx;xx;xx;xx;2020-03-31;104300.0;R;4.2;4.2;4.0;27611.18;56;56;26264.20000138046;74.36666;2025-04-30;62;Other;Active;;Y;4.2;6;104300.0;0.0;61 - 72;4.2;R;4.0;0.0;V1;2024-08-31;2024-11-30;2020-03-01;PF_V_RF;0.0;26264.2;Current;0.0577473028300036;0.0593039948652313;0.0;0.3262065165672573;26.15164203612479;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-05-15 09:01:23.338997;2025-05-15 09:01:23.338997;OPLEA
XY;50;XY1001;XY10;2024-10-31;a9975e49bxy975e49be3z;SYS;708;0;2024-10-25;2027-10-25;EUR;;2024-10-28;63075.43;N;60712.0;11694.56;29472.0;2551.16;552.39;795.0;0.0;0.0;;0.0;;1.0;F;;R;7.23;30/360;;;;881.39;36.0;0.0;EUR;0.0;1594035041;0.00305;0.29561;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;;PC;MB;N;1.0;;;;61400.0;ada208580xya208580a0z;VIN;RP;NON;a79e9f0d4xy9e9f0d4fcz;a79e9f0d4xy9e9f0d4fcz;XY;;;;;0.0;;;a9aac263exyaac263e05z;;;;;N;N;Operating lease;;;;Other;;;;;;;2508;31;a35d8a4xy72bz;Benzin - Plug-In Hybrid;GLC 300 e 4M;GLC;X254;GLC 300 e 4MATIC;254656;T;2024-10-31;51568.6;X;0.0;;;63075.43;0;0;50444.6;69.93334;2027-10-25;36;Other;Acquisition;Core Luxury;Y;;36;50444.6;242.61;25 - 36;0.0;X;;0.0;F;;;2024-10-25;PF_F;0.19262;50444.6;Current;0.0817577196240514;0.0848920236862416;0.002240185316423;0.4701350075674251;12.0;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;OPLEA
XY;50;XY1001;XY10;2024-10-31;ab6bae886xy6bae886e7z;SYS;709;0;2023-06-27;2028-06-27;EUR;;2023-06-29;68532.03;N;82803.08;0.0;28658.37;0.0;1656.06;0.0;0.0;2358.74;0.0;0.0;0.0;1.0;F;1.0;A;0.07;30/360;0.0;2023-06-27;2028-06-27;0.0;0.0;0.0;EUR;0.0;-470006894;0.01;0.21;0;N;;0.0;;;;;;;;;;;;;;;;;;FILEA;U;3105.0;;VA;MB;N;1.0;;;;73483.0;a7a0a8422xya0a842293z;VIN;RSB;NON;a0296e3d1xy296e3d1e4z;a0296e3d1xy296e3d1e4z;XY;;0.0;;;241.0;ACE;;ac84d2f7dxy84d2f7de9z;910.0;E06;;;N;N;Finance lease;N;0.0;;Other;;;;;;;2510;30;ad9aeffxy286z;Diesel;417 KA 4X2 4325;Sprinter/NCV3/VS30;VS30 VAN DUS MB;VS30 RWD - KaWa;907645;F;2023-06-30;82803.08;X;241.0;;;68532.03;16;16;68475.90109123524;91.73333;2028-06-27;60;Other;Active;Vans;Y;;44;80863.95000000001;702.6799999999998;49 - 60;241.0;X;;0.0;F;;;2023-06-27;PF_F;0.0;68475.90109;Current;0.0737961396353909;0.076344044263685;0.0028958481528284;0.3374525557217081;12.0;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-23 13:46:56.996937;2025-04-23 13:46:56.996937;BFLEA
XY;50;XY1001;XY10;2025-04-30;a9cc7c155xycc7c155bbz;SYS;2287;0;2023-06-01;2026-06-01;EUR;;2023-06-02;77509.5;N;129014.0;0.0;41819.0;6620.8;5018.49;0.0;0.0;0.0;;0.0;;;F;;;7.8;30/360;;;;;;0.0;EUR;0.0;-1712557450;;;0;;;0.0;;;;;;;;;;;;;;;;;;OPLEA;B;;;PC;MB;N;1.0;;;2022-10-03;134900.0;a2cd04fb8xycd04fb81ez;VIN;RSB;NON;abdf78577xydf785776dz;abdf78577xydf785776dz;XY;;4.0;;;528.0;SME2021;;a4a0dfdb6xya0dfdb661z;;001S0017S0115S0122;;;N;N;Operating lease;N;;;;;;;;;;3366;31;a10caf9xy945z;Elektro;EQE 300 Lim;E-Klasse;V295;EQE 300 Limousine;295111;T;2023-06-30;135634.8;S;528.0;700.0;4.0;77509.5;23;23;79112.58488216174;53.23333;2026-06-01;36;Other;Active;Core Luxury;Y;700.0;13;137470.94999999998;-5018.49;25 - 36;528.0;S;4.0;0.0;F;;;2023-06-01;PF_F;0.0;79112.58488;Current;0.0577156794365994;0.05926717750227;-0.0202848032035293;0.5457239699347984;12.0;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-05-15 08:36:22.269992;2025-05-15 08:36:22.269992;OPLEA
XY;50;XY1001;XY10;2024-10-31;a7d7746e5xyd7746e5cfz;SYS;708;0;2022-12-19;2029-01-02;EUR;;2022-12-28;34382.64;N;51697.97;8494.73;0.0;151.9;1365.96;0.0;0.0;0.0;;0.0;;1.0;F;;R;9.35;Act/Act;;;;792.08;72.0;870.4;EUR;29.0;-957116213;0.02654;0.345;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;2D;PC;MB;U;1.0;;;;;a4be3379fxybe3379f68z;VIN;RP;NON;a1e107ae7xye107ae770z;a1e107ae7xye107ae770z;XY;;;;;2.0;;;a971988d8xy71988d88dz;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;a350059xya10z;Benzin;GLC 300;GLC;X253;GLC 300;253983;F;2022-12-31;43355.14;X;2.0;;;35253.04;22;52;33960.79947180572;72.43333;2029-01-02;72;Other;Active;Core Luxury;Y;;50;44721.1;-1365.96;61 - 72;2.0;X;;870.4;F;;;2022-12-19;PF_F;0.16431;34831.19947;Current;0.0823979468782609;0.0855759103699989;-0.011101860341788;0.3581752121801063;11.957715851546933;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
XY;50;XY1001;XY10;2024-10-31;a6d84f2d8xyd84f2d80cz;SYS;709;0;2024-09-27;2028-09-27;EUR;;2024-10-03;64683.81;N;69570.76;0.0;25237.7;0.0;75.0;0.0;0.0;4008.05;0.0;0.0;0.0;1.0;F;1.0;A;0.04;30/360;0.0;2024-09-27;2028-09-27;0.0;0.0;0.0;EUR;0.0;-2124367013;0.01;0.21;0;N;;0.0;;;;;;;;;;;;;;;;;;OPLEA;B;3105.0;;PC;MB;N;1.0;;;;68210.0;a759897f7xy59897f732z;VIN;RSB;NON;a376ae86bxy76ae86bdbz;a376ae86bxy76ae86bdbz;XY;;0.0;;;0.0;ACE;;aa5f36977xy5f3697756z;910.0;186;;;N;N;Operating lease;N;0.0;;Other;;;;;;;2508;31;a6f9216xy3f8z;Elektro;EQB 300 4M;GLB;X243;EQB 300 4MATIC SUV;243609;T;2024-10-31;69570.76;X;0.0;;;64683.81;1;1;63789.85954120205;75.3;2028-09-27;48;Other;Acquisition;Entry Luxury;Y;;47;64516.67;3933.05;37 - 48;0.0;X;;0.0;F;;;2024-09-27;PF_F;0.0;63789.85954;Current;0.0733260798244016;0.0758412982824379;0.0234269143260233;0.4022291236828609;12.0;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-23 13:46:56.996937;2025-04-23 13:46:56.996937;OPLEA
XY;50;XY1001;XY10;2024-10-31;a37229a56xy7229a565fz;SYS;708;0;2023-12-27;2029-07-10;EUR;;2023-12-29;25255.27;N;33371.71;5000.0;0.0;0.0;383.71;0.0;0.0;267.66;;0.0;;1.0;F;;R;6.74;Act/Act;;;;517.01;66.0;0.0;EUR;0.0;-1386888288;0.00627;0.39;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;U;1.0;;;;;af8eed3e6xy8eed3e679z;VIN;RP;NON;aa6c27036xy6c2703608z;aa6c27036xy6c2703608z;XY;;;;;1.0;;;ab2417007xy2417007eez;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;ab178dcxydb9z;Benzin;C 300;C-Klasse;W205;C 300;205083;F;2023-12-31;28371.71;X;1.0;;;25255.27;10;40;25241.929408368323;66.43333;2029-07-10;66;Other;Active;Core Luxury;Y;;56;28487.76;-116.04999999999995;61 - 72;1.0;X;;0.0;F;;;2023-12-27;PF_F;0.14983;25241.92941;Current;0.0658572577839452;0.0678778423165704;-0.0015429794326855;0.3803369258698966;11.962166292658235;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
XY;50;XY1001;XY10;2024-10-31;a4200f3ecxy200f3ec64z;SYS;708;0;2023-09-15;2030-09-30;EUR;;2023-09-18;69589.15;N;128474.29;50000.0;0.0;0.0;2731.13;0.0;0.0;0.0;;0.0;;1.0;F;;R;9.09;Act/Act;;;;1270.96;84.0;0.0;EUR;0.0;-1238528098;0.00367;0.41;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;N;1.0;;;;122905.0;a56a24533xy6a24533e1z;VIN;RP;NON;aab32c11axyb32c11a50z;aab32c11axyb32c11a50z;XY;;;;;0.0;;;a0485af4bxy485af4ba5z;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;af40901xya9ez;Benzin;AMG GT 53 4M+ Cou;AMG GT;X290;Mercedes-AMG GT 53 4MATIC+ Coupé;290661;F;2023-09-30;78474.29;X;0.0;;;69589.15;14;14;71638.52326766653;84.5;2030-09-30;85;AMG;Active;tev & tev +;Y;;71;81205.42;-2731.13;> 84;0.0;X;;0.0;F;;;2023-09-15;PF_F;0.38918;71638.52327;Current;0.0802464917144129;0.0832594153754323;-0.0106535208393468;0.3114301600213434;11.956492385471588;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
XY;50;XY1001;XY10;2024-10-31;af8ba1f52xy8ba1f521cz;SYS;708;0;2018-12-29;2025-01-13;EUR;;2019-01-07;1815.95;N;54435.43;14382.55;0.0;0.0;1072.87;0.0;0.0;3868.33;;0.0;;1.0;F;;R;2.99;Act/Act;;;;609.13;72.0;0.0;EUR;0.0;-469567744;0.0019;0.339;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;N;1.0;;;;54285.0;ade30d60axye30d60a7bz;VIN;RP;NON;a75c30db4xy5c30db4a4z;a75c30db4xy5c30db4a4z;XY;;;;;0.0;;;aaea4c337xyea4c337e0z;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;a1bd05fxy5d0z;xx;xx;xx;xx;xx;xx;xx;2019-01-31;40052.88;X;0.0;;;1815.95;70;70;1807.180874491033;72.5;2025-01-13;72;Other;Active;;Y;;2;37257.42;2795.46;61 - 72;0.0;X;;0.0;F;;;2018-12-29;PF_F;0.26421;1807.18087;Current;0.0544758453607958;0.0558539895358875;0.0245758289004416;0.3466956898405746;11.95526594658716;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
XY;50;XY1001;XY10;2024-10-31;a95c73dc7xy5c73dc722z;SYS;8205;0;2024-04-18;2029-04-17;EUR;;2024-04-29;20837.82;N;32592.52;9190.96;0.0;0.0;0.0;0.0;50.0;0.0;;0.0;;1.0;F;;A;0.05;30/360;;;;;;0.0;EUR;0.0;-1452327491;0.0;;0;;;0.0;;;;;;Internal;;;;;;;;;;;;FILEA;N;;;VA;MB;N;;;;2024-04-18;26225.56;acefd21cdxyefd21cdc4z;VIN;RSB;NON;a018fca73xy18fca736bz;a018fca73xy18fca736bz;XY;;0.0;;;541.0;SME;4.0;aa64bebb4xy64bebb445z;;Q4 2023_DECEMBER- ICE Vans 5,49% New i.c.m. ServiceCare;;;N;N;Finance lease;N;;;;;;;;;;2509;30;acc16c3xyfb8z;Diesel;Citan 110 CKA/L 4X2 2713;CITAN;VS11 Citan;Citan Kastenwagen Kompakt;420623;F;2024-04-30;23401.56;S;541.0;600.0;5.0;20837.82;6;6;21133.647821388127;59.96666;2029-04-01;59;Other;Active;Vans;Y;600.0;53;23258.79;-50.0;49 - 60;541.0;S;5.0;0.0;F;;;2024-04-18;PF_F;0.282;21133.64782;Current;0.0539732573652457;0.0553297587036918;-0.0009139781333017;0.4275186309555409;12.261538461538462;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-30 08:18:19.573592;2025-04-30 08:18:19.573592;FILEA
XY;50;XY1001;XY10;2024-10-31;acc4203eaxyc4203ea44z;SYS;709;0;2024-10-24;2028-10-24;EUR;;2024-10-30;113103.2;N;118071.46;0.0;46279.2;0.0;1180.71;0.0;0.0;5822.54;0.0;0.0;0.0;1.0;F;1.0;A;0.04;30/360;0.0;2024-10-24;2028-10-24;0.0;0.0;0.0;EUR;0.0;-1840070158;0.00368;0.21;0;N;;0.0;;;;;;;;;;;;;;;;;;OPLEA;B;3105.0;;PC;MB;N;1.0;;;;105180.0;a2b948787xyb94878745z;VIN;RP;NON;acd424cc3xyd424cc3bdz;acd424cc3xyd424cc3bdz;XY;;0.0;;;280.0;ACE;;aad1d2b4dxyd1d2b4de3z;910.0;E51;;;N;N;Operating lease;N;0.0;;Other;;;;;;;2508;31;a66d08fxyc4bz;Benzin - Plug-In Hybrid;GLE 400/450 e 4M L;GLE;V167;GLE 400/450 e 4MATIC lang mit EQ Technologie (450 für USA);167146;T;2024-10-31;118071.46;X;280.0;;;113103.2;0;0;111626.43;78.96667;2028-10-24;48;Other;Acquisition;Core Luxury;Y;;48;111626.43;4641.83;37 - 48;280.0;X;;0.0;F;;;2024-10-24;PF_F;0.0;111626.43;Current;0.0605585271728573;0.0622679879754979;0.0156592407071685;0.3892098141632695;12.0;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-23 13:46:56.996937;2025-04-23 13:46:56.996937;OPLEA
XY;50;XY1001;XY10;2024-10-31;ad3ad2baaxy3ad2baadbz;SYS;708;0;2022-12-29;2029-01-12;EUR;;2023-01-06;50894.78;N;76492.0;10000.0;0.0;0.0;2671.41;0.0;0.0;0.0;;0.0;;1.0;F;;R;8.69;Act/Act;;;;1192.65;72.0;0.0;EUR;0.0;1830363492;0.00179;0.345;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;;VA;MB;N;1.0;;;;75899.0;ab88ccb9dxy88ccb9dd4z;VIN;RSB;NON;accfde323xycfde32332z;accfde323xycfde32332z;XY;;;;;0.0;;;acd3139daxyd3139da10z;;;;;N;N;Loan retail;;;;Other;;;;;;;2511;28;a601c54xy381z;Diesel;419 KB 4X2 3665;Sprinter/NCV3/VS30;VS30 VAN DUS MB;VS30 RWD - Kombi;907743;F;2023-01-31;66492.0;X;0.0;;;50894.78;22;22;52394.03143043891;72.46667;2029-01-12;72;Other;Active;Vans;Y;;50;69163.41;-2671.41;61 - 72;0.0;X;;0.0;F;;;2022-12-29;PF_F;0.13073;52394.03143;Current;0.0703892606510685;0.0727007471747068;-0.0138348547517174;0.3509968922347423;11.957714984178129;N;;0;No-Default;N;0;0;N;N;XYORGF;TM1;RDR;XYORGF;2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;STFIN
