wos_analysis_entity;wos_delivering_entity;wos_reporting_date;wos_cms_contract_number;wos_source_system;wos_bevis_id;wos_net_rv_loss_amount;wos_loss_date;wos_write_off_date;wos_reposession_date;wos_remarketing_date;wos_remarketing_proceeds;wos_portfolio;wos_currency;wos_recovery_amount;wos_last_recovery_date;wos_net_loss_amount;wos_abs_code;wos_cal_periodnetcreditloss_amount;wos_drv_alm_flag;wos_drv_risk_flag;MGT_InsertTime;MGT_UpdateTime
XY;50;2024-10-31;a9b0950c0xyb0950c023z;SYS;708;;2023-04-10;2022-04-12;;;;;EUR;;;1229.88;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;afb2e3286xyb2e328628z;SYS;708;;2020-07-12;2020-01-14;2020-01-10;2020-02-11;24422.8;;EUR;24422.78;2020-02-11;24897.05;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aed514c53xyd514c53b4z;SYS;708;;2020-09-30;2016-04-25;;2016-07-11;19300.8;;EUR;29687.04;2020-09-21;-250.72;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a31002ba5xy1002ba57az;SYS;708;;2019-01-02;2018-04-11;;;;;EUR;;;576.08;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;af4b5a3e1xy4b5a3e19az;SYS;708;;2021-12-19;2021-10-20;2021-11-04;2021-12-17;27495.0;;EUR;27078.78;2021-12-19;192.28;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a40dae8e8xy0dae8e8cbz;SYS;708;;2019-01-07;2017-12-13;;;;;EUR;19.51;2019-01-07;14547.42;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac6a93bc3xy6a93bc3f4z;SYS;708;;2016-07-25;2015-02-28;;2015-02-28;21655.0;;EUR;22228.29;2016-07-25;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a52d7f7a2xy2d7f7a27ez;SYS;709;0.0;2005-01-31;2005-01-31;;;;;EUR;0.0;;-293.19;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a3c51d1f0xyc51d1f0a5z;SYS;708;;2023-12-28;;;;;;EUR;;;705.38;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;a5769f1ddxy769f1dd2dz;SYS;2287;;2017-07-26;2017-07-26;;;0.0;TOTAL;EUR;0.0;;50.0;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;a1e9784a0xye9784a05dz;SYS;708;;2016-06-07;2016-04-08;;2016-04-14;24790.0;;EUR;25385.0;2016-06-07;-595.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a0b436256xyb4362562dz;SYS;708;;2011-06-23;2010-10-20;2010-08-20;2010-10-20;23535.85;;EUR;23686.75;2011-06-23;8210.16;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ad185d6f1xy185d6f1d2z;SYS;708;;2017-06-22;2017-04-27;;;;;EUR;;;0.01;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;af1b56986xy1b56986c5z;SYS;708;;2022-11-02;2022-06-29;;;;;EUR;;;260.31;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a1e850c0axye850c0a25z;SYS;708;;2023-05-21;2023-01-05;;;;;EUR;;;477.27;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a4eb0e1dcxyeb0e1dcbcz;SYS;708;;2020-01-08;2019-11-04;;;;;EUR;298.13;2020-01-08;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac46209dcxy46209dce6z;SYS;708;;2022-04-12;2021-03-12;;;;;EUR;;;964.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a98720091xy872009142z;SYS;708;;2017-07-04;2016-12-12;;;;;EUR;32.85;2017-07-04;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;acd27aafaxyd27aafa00z;SYS;708;;2016-01-13;2015-10-28;;2015-10-31;44815.0;;EUR;46508.46;2016-01-13;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ad369a946xy369a94644z;SYS;8204;;2014-12-23;2014-12-23;;2013-01-10;7986.0;;EUR;0.0;;-530.42;;-530.42;N;N;2025-04-30 08:18:15.017003;2025-04-30 08:18:15.017003
XY;50;2024-10-31;aba5474ffxya5474ff7fz;SYS;708;;2018-11-20;2018-04-01;;;;;EUR;1258.74;2018-11-20;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a7c2ea864xyc2ea8642ez;SYS;708;;2015-05-28;2014-05-16;;2014-07-08;76528.0;;EUR;77362.91;2015-05-28;2742.48;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aad701a10xyd701a10e7z;SYS;708;;2017-06-26;2017-01-23;;2017-06-07;31540.0;;EUR;31540.0;2017-06-26;852.01;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a7b958586xyb958586ddz;SYS;708;;2017-11-09;2014-09-26;2014-07-16;2014-09-26;21435.39;;EUR;21435.39;2014-09-26;16995.7;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a071de15cxy71de15c2ez;SYS;708;;2020-12-17;2019-05-29;2019-05-28;2019-07-22;25794.0;;EUR;41081.23;2020-12-17;495.83;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;afb6d2d7exyb6d2d7ed6z;SYS;708;;2018-11-25;2017-07-28;;;;;EUR;;;650.37;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a97d252d1xy7d252d172z;SYS;708;;2017-01-04;2016-10-11;2016-10-05;2016-12-29;18285.0;;EUR;18285.0;2016-12-29;9460.44;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a49a71f45xy9a71f45cdz;SYS;708;;2022-04-10;2021-06-21;;;;;EUR;;;246.5;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a5ef99971xyef9997177z;SYS;708;;2009-12-31;2009-09-10;2009-07-24;2009-09-10;37616.62;;EUR;37727.15;2009-12-31;20168.57;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a57dfe714xy7dfe71435z;SYS;708;;2020-06-22;2020-04-15;;;;;EUR;-1924.19;2020-06-22;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;a6964325exy964325ed2z;SYS;2287;;2011-02-25;2011-02-25;2011-01-14;2011-02-24;13900.0;TOTAL;EUR;14.81;2011-05-10;26158.94;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;ac691c9b3xy691c9b37ez;SYS;708;;2017-04-24;2017-02-13;;;;;EUR;269.46;2017-04-24;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a21e6a06cxy1e6a06c47z;SYS;708;;2023-11-19;2023-10-17;;;;;EUR;;;129.35;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a80273e86xy0273e86fbz;SYS;708;;2020-02-25;2019-07-22;;;;;EUR;1255.18;2020-02-25;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ae8de93a2xy8de93a29dz;SYS;708;;2016-01-22;2014-11-06;;2014-12-23;28531.12;;EUR;29663.08;2016-01-22;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;a7825a417xy825a417a2z;SYS;2287;;2022-02-02;2022-02-02;;;0.0;TOTAL;EUR;0.0;;50.0;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;ae0edba2fxy0edba2ff2z;SYS;708;;2018-02-28;2017-06-13;;;;;EUR;655.59;2018-02-28;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a8d6131e1xyd6131e13ez;SYS;708;;2024-10-15;2018-09-07;2018-09-07;2019-05-03;23982.48;;EUR;33972.56;2024-10-15;11234.87;;-800.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;adbc915f1xybc915f13ez;SYS;708;;2018-08-06;2017-01-03;;;;;EUR;;;780.51;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aa0d55f93xy0d55f9328z;SYS;708;;2019-09-11;2018-05-31;;;;;EUR;502.37;2019-09-11;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a176c844axy76c844ac4z;SYS;708;;2009-02-28;2008-04-15;;2008-06-09;22033.2;;EUR;25240.51;2009-02-28;607.77;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a12bd3bf7xy2bd3bf73bz;SYS;708;;2022-03-29;2015-02-01;2015-02-01;;;;EUR;0.0;2020-12-02;86496.8;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a21fbbdcdxy1fbbdcd7bz;SYS;708;;2024-09-22;2024-09-20;;;;;EUR;;;29971.5;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a70b9ba9bxy0b9ba9ba3z;SYS;1042;;2022-09-27;2022-09-27;2021-07-06;2021-07-29;21470.0;TOTAL;EUR;;;14525.47;;0.0;N;N;2025-05-15 09:00:37.483636;2025-05-15 09:00:37.483636
XY;50;2024-10-31;a949ca8c5xy49ca8c54bz;SYS;708;;2018-09-30;2017-12-01;;;;;EUR;664.72;2018-09-27;114.48;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;aef0656bfxyf0656bf36z;SYS;2287;;2022-04-08;2022-04-08;;;0.0;TOTAL;EUR;0.0;;3.13;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;ac0fed0a9xy0fed0a989z;SYS;709;0.0;2024-03-27;2024-03-27;;;;;EUR;0.0;;0.1;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a7b3f8e40xyb3f8e4064z;SYS;708;;2017-01-09;2016-10-01;;;;;EUR;9.37;2017-01-09;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aab387c78xyb387c7857z;SYS;708;;2023-05-25;;;;;;EUR;0.0;2023-05-25;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;acbf07a8bxybf07a8b18z;SYS;708;;2018-03-27;2017-08-21;;;;;EUR;1492.14;2018-03-27;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a1c3b3f3bxyc3b3f3b2dz;SYS;708;;2008-10-31;2008-10-24;2008-09-09;2008-10-24;44124.62;;EUR;44124.62;2008-10-24;16130.3;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;acd464c65xyd464c6597z;SYS;708;;2016-05-23;2015-07-03;;2015-10-09;21698.0;;EUR;22048.46;2016-05-23;-1.92;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac4d6dd40xy4d6dd4038z;SYS;708;;2023-11-21;2023-05-26;;;;;EUR;;;318.51;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a8830a853xy830a853f4z;SYS;708;;2016-01-22;2015-11-23;;2015-11-25;23666.0;;EUR;23666.0;2015-11-25;5852.47;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a3d0da533xyd0da53386z;SYS;708;;2020-12-03;2020-06-19;;;;;EUR;2276.01;2020-12-03;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a11f2e442xy1f2e442d1z;SYS;709;0.0;2023-06-26;2023-06-26;;;;;EUR;0.0;;0.19;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;aeec11fcdxyec11fcd13z;SYS;708;;2017-10-29;2017-07-18;;;;;EUR;0.0;2017-10-29;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a02c08d47xy2c08d47e4z;SYS;3279;0.0;2023-04-06;2023-04-06;;;;;EUR;0.0;;0.03;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;ae7400e8fxy7400e8fc9z;SYS;708;;2012-03-09;2012-01-03;;2012-03-09;28519.45;;EUR;28519.45;2012-03-09;2922.08;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a281ee155xy81ee155b7z;SYS;8204;;2016-07-20;2014-10-09;;2014-10-08;7700.0;;EUR;589.33;2016-07-20;-462.0;;-462.0;N;N;2025-04-30 08:18:15.017003;2025-04-30 08:18:15.017003
XY;50;2024-10-31;aff930d3axyf930d3a78z;SYS;708;;2009-04-30;2009-04-27;2009-03-10;2009-04-27;18215.0;;EUR;18215.0;2009-04-27;15320.82;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac5f976b6xy5f976b642z;SYS;708;;2023-02-05;2023-02-03;;;;;EUR;;;24851.65;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac9bfc423xy9bfc4230az;SYS;708;;2019-04-14;2019-02-12;;;;;EUR;;;4071.41;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a94521e34xy4521e34dez;SYS;8204;;2022-03-28;2022-03-28;2021-06-23;;;;EUR;0.0;;27966.37;;27966.37;N;N;2025-04-30 08:18:15.017003;2025-04-30 08:18:15.017003
XY;50;2024-09-30;af5122684xy5122684bbz;SYS;3250;;2018-03-31;2018-03-31;;;0.0;EARLY_SETTLEMENT;EUR;0.0;;1088.84;;1088.84;N;N;2025-05-14 12:09:26.976003;2025-05-14 12:09:26.976003
XY;50;2024-10-31;a5da30541xyda305411fz;SYS;708;;2009-12-31;2009-10-23;2009-09-09;2009-10-23;38521.5;;EUR;38550.24;2009-12-31;11359.71;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ad3950fd4xy3950fd474z;SYS;708;;2016-05-17;2016-03-23;;2016-05-17;36386.88;;EUR;37445.0;2016-05-17;-595.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a9e0bbcdexye0bbcdee6z;SYS;3279;0.0;2017-08-22;2017-08-22;;2017-07-27;16900.0;;EUR;0.0;;0.01;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a6e58a07exye58a07efdz;SYS;708;;2020-12-07;2019-05-01;;;;;EUR;828.9;2020-12-07;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a466ab936xy66ab936f1z;SYS;708;;2018-01-09;2017-02-06;;;;;EUR;140.0;2018-01-09;0.66;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aa9fe825exy9fe825ec6z;SYS;708;;2024-09-03;2024-09-03;2024-08-29;;;;EUR;;;3488.75;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aaaf7e6c5xyaf7e6c57ez;SYS;3279;0.0;2017-05-08;2016-12-29;;2017-01-12;21250.0;;EUR;21789.27;2017-05-08;0.0;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;aebf721b9xybf721b9b0z;SYS;709;0.0;2019-10-03;2019-09-10;2019-09-10;2019-10-03;40000.0;;EUR;40000.0;2019-10-03;6427.16;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a2fb0d65dxyfb0d65decz;SYS;708;;2021-02-14;2020-12-21;;;;;EUR;;;40.04;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a4100b957xy100b957ddz;SYS;708;;2020-04-15;2020-04-15;;;;;EUR;;;11734.15;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-09-30;aee1f46acxye1f46acf6z;SYS;3250;;2019-12-31;2019-12-31;;;0.0;EARLY_SETTLEMENT;EUR;0.0;;857.0;;857.0;N;N;2025-05-14 12:09:26.976003;2025-05-14 12:09:26.976003
XY;50;2024-10-31;a3cec676exycec676edbz;SYS;708;;2021-01-13;2020-06-30;;;;;EUR;;;394.29;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a9354b876xy354b87636z;SYS;708;;2024-08-22;2024-08-21;;;;;EUR;;;620.48;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a43f034f2xy3f034f273z;SYS;708;;2021-09-13;2021-08-16;;;;;EUR;840.42;2021-09-13;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aa934a85cxy934a85cbcz;SYS;708;;2021-09-14;2021-04-05;2021-03-16;2021-06-03;54665.56;;EUR;67241.47;2021-06-03;19910.1;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a4144a8e4xy144a8e4a1z;SYS;708;;2017-08-30;2017-06-19;;;;;EUR;2164.54;2017-08-22;-966.51;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aba4cc929xya4cc9299bz;SYS;708;;2024-06-11;2024-06-11;;;;;EUR;1104.21;2024-10-13;3312.6;;-368.07;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a19535eccxy9535ecc3dz;SYS;708;;2018-07-12;2018-05-01;;;;;EUR;;;863.48;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a30b140adxy0b140add5z;SYS;708;;2023-12-07;2023-11-21;2023-11-12;;;;EUR;0.0;2023-12-07;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac95a9828xy95a982848z;SYS;708;;2024-06-11;2024-06-11;;;;;EUR;;;25.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aab841390xyb841390e9z;SYS;708;;2017-02-23;2016-12-02;;;;;EUR;25.0;2017-02-23;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;abf2010e8xyf2010e8f8z;SYS;708;;2014-08-19;2014-04-25;;2014-08-18;20139.56;;EUR;20139.56;2014-08-18;15415.11;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a8957049fxy957049f4ez;SYS;708;;2018-08-21;2017-01-23;;;;;EUR;579.88;2017-10-16;30.15;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aeb6a0cb5xyb6a0cb54cz;SYS;708;;2020-05-31;2020-04-03;;;;;EUR;;;0.12;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a59a7aeebxy9a7aeebe3z;SYS;708;;2023-01-05;2021-03-16;;;;;EUR;3528.41;2021-06-16;21.44;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a0a04c32axya04c32a7bz;SYS;708;;2020-02-17;2018-06-12;;;;;EUR;560.5;2020-02-17;773.48;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac9b383edxy9b383ed11z;SYS;708;;2018-09-10;2017-10-16;;;;;EUR;87.97;2018-09-10;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a9bddce5axybddce5a37z;SYS;708;;2020-08-31;2017-10-02;;;;;EUR;25.0;2020-08-31;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a05ff403cxy5ff403ceez;SYS;708;;2016-02-29;2016-02-01;2016-02-01;;;;EUR;7392.17;2016-02-29;3694.56;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;afa6cb885xya6cb885bfz;SYS;708;;2020-12-21;2020-03-23;;;;;EUR;;;384.63;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a3b3d830dxyb3d830daaz;SYS;1042;;2012-03-22;;2012-02-16;2012-03-22;4525.0;TOTAL;EUR;;;;;;N;N;2025-05-15 09:00:37.483636;2025-05-15 09:00:37.483636
XY;50;2024-10-31;a3e589ea3xye589ea359z;SYS;708;;2016-08-15;2016-07-22;;;;;EUR;8065.33;2016-08-15;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ae456d39dxy456d39df5z;SYS;8204;;2016-11-04;2016-11-04;;2014-04-30;3384.0;;EUR;0.0;;0.0;;0.0;N;N;2025-04-30 08:18:15.017003;2025-04-30 08:18:15.017003
XY;50;2024-10-31;a45edbf41xy5edbf4155z;SYS;708;;2024-07-25;2024-07-25;;;;;EUR;;;72.96;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a496c5a69xy96c5a691bz;SYS;1042;;2021-12-16;;2021-11-22;2021-12-16;28500.0;TOTAL;EUR;;;;;;N;N;2025-05-15 09:00:37.483636;2025-05-15 09:00:37.483636
XY;50;2024-10-31;ac8534466xy853446664z;SYS;708;;2024-09-24;;;;;;EUR;0.0;;8630.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac6a9b503xy6a9b50317z;SYS;708;;2023-07-16;2023-02-06;;;;;EUR;;;429.97;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a01f14f12xy1f14f120dz;SYS;708;;2016-11-14;2016-07-27;;;;;EUR;35.44;2016-11-14;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
