wos_analysis_entity;wos_delivering_entity;wos_reporting_date;wos_cms_contract_number;wos_source_system;wos_bevis_id;wos_net_loss_amount;wos_loss_date;wos_write_off_date;wos_reposession_date;wos_remarketing_date;wos_remarketing_proceeds;wos_portfolio;wos_currency;wos_recovery_amount;wos_last_recovery_date;wos_net_rv_loss_amount;wos_abs_code;wos_cal_periodnetcreditloss_amount;MGT_InsertTime;MGT_UpdateTime;MGT_ValidationStatus
XY;50;2024-10-31;ab7718a53xy7718a531az;SYS;708;0.1;2016-07-16;2016-07-15;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a8f1d67b7xyf1d67b7d5z;SYS;708;0.25;2016-06-05;2016-06-03;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a986ee50bxy86ee50b1bz;SYS;708;1655.36;2019-04-30;2016-08-01;;;;;EUR;1723.06;2019-02-28;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a303c8178xy03c8178e7z;SYS;708;11782.58;2017-01-30;2016-11-04;2016-11-02;2016-12-14;51705.8;;EUR;51719.38;2017-01-30;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aa1e69101xy1e691017bz;SYS;708;0.0;2024-10-15;2023-10-09;;;;;EUR;796.61;2024-10-15;;;-796.61;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a4bac786axybac786aa5z;SYS;708;5324.65;2019-07-02;2016-09-27;2016-09-25;2019-04-08;11660.0;;EUR;12248.0;2019-07-02;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a1cbe8f27xycbe8f2721z;SYS;708;11863.43;2011-07-31;2011-02-25;2011-02-03;2011-07-07;1695.42;;EUR;1695.42;2011-07-07;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a35c32b5fxy5c32b5f78z;SYS;709;4151.44;2017-11-17;2014-09-30;;;;;EUR;8921.47;2017-11-17;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;ad2cc9e89xy2cc9e8929z;SYS;708;21599.74;2013-02-28;2012-08-22;2012-08-22;2013-02-28;21296.32;;EUR;21296.32;2013-02-28;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a55b80692xy5b806924cz;SYS;708;33898.38;2019-12-11;2006-06-01;2006-06-26;2006-06-26;52171.8;;EUR;52171.8;2006-06-26;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a941e8c97xy41e8c9732z;SYS;8205;0.0;2019-04-30;2019-04-30;;;;;EUR;0.0;;;;0.0;2025-05-12 12:35:45.666462;2025-05-12 12:35:45.666462;INVALID
XY;50;2024-10-31;a97daee40xy7daee408fz;SYS;708;0.83;2016-06-13;2016-06-13;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;afa6cb8c4xya6cb8c401z;SYS;708;12.0;2017-06-26;2017-06-26;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a9e8fd72bxye8fd72b55z;SYS;8205;0.0;2022-05-30;2022-05-30;;;;;EUR;0.0;;;;0.0;2025-05-12 12:35:45.666462;2025-05-12 12:35:45.666462;INVALID
XY;50;2024-10-31;a23bad1d0xy3bad1d05cz;SYS;709;147.28;2011-02-28;2011-02-28;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a1a55bd57xya55bd5780z;SYS;709;11483.68;2017-12-15;2017-11-06;2017-11-06;2017-12-15;12000.0;;EUR;12000.0;2017-12-15;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a0daab31fxydaab31fd7z;SYS;708;-300.0;2017-08-31;2017-02-16;;;;;EUR;0.0;2017-08-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;aacd6f4b2xycd6f4b207z;SYS;2287;6414.22;2011-12-05;2011-12-05;2011-10-26;2011-12-02;9090.91;TOTAL;EUR;580.81;2011-11-18;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;af51c9a2exy51c9a2eb0z;SYS;708;54.69;2019-01-03;2019-01-03;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a236b9943xy36b994333z;SYS;1042;5644.12;2015-11-24;2015-11-24;2015-04-09;2015-06-03;17500.0;TOTAL;EUR;;;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;aacf12eeaxycf12eea31z;SYS;708;6.58;2017-06-27;2017-06-27;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a43225bf7xy3225bf753z;SYS;708;445.53;2016-05-26;2016-05-13;2016-05-13;2016-05-26;29241.84;;EUR;29241.84;2016-05-26;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a11239e58xy1239e5852z;SYS;708;-62.92;2016-10-17;2014-08-01;2014-08-01;;;;EUR;3183.13;2016-10-17;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a688611fcxy88611fcb3z;SYS;708;-14128.12;2017-02-07;2017-02-07;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;a79858708xy9858708c6z;SYS;2287;68.4;2014-03-31;2014-03-31;;;0.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a71ab9141xy1ab914120z;SYS;708;0.0;2017-02-23;2016-07-14;;2016-12-02;19563.0;;EUR;28988.63;2017-02-23;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-09-30;a35487fa2xy5487fa2a0z;SYS;3250;2630373.53;2022-07-23;2018-11-30;2018-09-08;2019-04-19;725000.0;EARLY_SETTLEMENT;EUR;778773.0;2022-07-23;;;2630373.53;2025-05-14 10:30:53.994727;2025-05-14 10:30:53.994727;VALID
XY;50;2024-10-31;acddd7b67xyddd7b676cz;SYS;708;-13467.15;2016-08-29;2016-08-29;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a053804ddxy53804dddaz;SYS;708;0.01;2016-06-06;2016-06-06;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a5002a380xy002a3802az;SYS;708;31.11;2024-05-08;2024-05-08;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a445cd5c0xy45cd5c091z;SYS;708;678.93;2014-07-31;2014-07-01;2014-07-01;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ab18a6a89xy18a6a89f2z;SYS;708;4457.3;2016-10-25;2016-10-25;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a5a3d4573xya3d457329z;SYS;1042;8.9;2021-02-04;2021-02-04;;;;TOTAL;EUR;;;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;afe62ec43xye62ec431ez;SYS;1042;5936.47;2020-12-23;2020-03-05;2012-07-03;2012-08-09;14000.0;TOTAL;EUR;;;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;a6cf9a374xycf9a3746fz;SYS;1042;3432.0;2012-05-21;2012-05-21;;;;TOTAL;EUR;;;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;a569c3fadxy69c3fad82z;SYS;708;5039.2;2008-10-31;2008-06-23;2008-06-23;2008-10-13;7625.0;;EUR;7625.0;2008-10-13;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-09-30;adfc9fb21xyfc9fb21eez;SYS;3250;40250.94;2017-02-28;2017-02-28;;;0.0;EARLY_SETTLEMENT;EUR;0.0;;;;40250.94;2025-05-14 10:30:53.994727;2025-05-14 10:30:53.994727;VALID
XY;50;2024-10-31;abfe1df24xyfe1df243ez;SYS;708;1046.67;2017-01-24;2016-12-27;;2017-01-24;33639.2;;EUR;33639.2;2017-01-24;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aa8119d3axy8119d3a2az;SYS;708;13081.0;2017-04-11;2017-01-20;2017-01-18;2017-03-27;6111.0;;EUR;6111.0;2017-03-27;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;afcacf2e0xycacf2e091z;SYS;708;5888.18;2014-06-30;2008-08-01;2008-08-01;;;;EUR;2100.0;2014-06-30;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;abe35a110xye35a110dfz;SYS;708;5689.39;2007-10-31;2007-08-10;2007-08-10;2007-10-05;12530.0;;EUR;12530.0;2007-10-05;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a3dcb7a94xydcb7a945az;SYS;708;0.1;2016-05-29;2014-07-10;2016-05-27;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aa7044872xy7044872c7z;SYS;708;109068.16;2016-11-01;2010-02-16;2010-02-16;2010-05-04;91272.0;;EUR;106267.3;2016-11-01;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ae234abe6xy234abe668z;SYS;708;0.0;2016-12-12;2016-08-31;;2016-10-20;26315.0;;EUR;34564.11;2016-12-12;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;af7bef2dfxy7bef2df0cz;SYS;708;0.0;2016-07-21;2016-04-05;2016-04-05;2016-05-27;33846.0;;EUR;34254.02;2016-07-21;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a3ca19940xyca199400ez;SYS;708;-1803.81;2016-08-25;2016-08-25;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;af46a523fxy46a523f32z;SYS;708;95304.42;2016-03-31;2014-03-01;2014-03-01;;;;EUR;10552.0;2016-03-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a3946e678xy946e6785cz;SYS;708;60.14;2018-08-20;2018-08-20;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;ad5a4a6c0xy5a4a6c01az;SYS;2287;50.0;2011-03-02;2011-03-02;;;0.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a230830b2xy30830b2a2z;SYS;708;-164.33;2015-10-31;2015-03-01;2015-03-01;;;;EUR;2757.98;2015-10-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aaa7d7c8fxya7d7c8f32z;SYS;708;-0.38;2014-04-30;2014-04-01;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;abfa3b976xyfa3b97607z;SYS;708;-798.23;2015-11-30;2013-12-01;2013-12-01;;;;EUR;4094.11;2015-11-30;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a4b4bbd47xyb4bbd4771z;SYS;708;0.2;2016-05-12;2016-05-12;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a6d71db94xyd71db9493z;SYS;708;10198.39;2017-07-10;2017-07-10;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a0d0349ecxyd0349ec49z;SYS;708;4185.5;2021-07-13;2019-05-28;;;;;EUR;5427.98;2021-06-14;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad24f498fxy24f498f0cz;SYS;8205;0.0;2024-10-28;2020-09-28;2020-04-23;2020-07-16;8057.85;;EUR;13697.16;2024-10-28;;;0.0;2025-05-12 12:35:45.666462;2025-05-12 12:35:45.666462;INVALID
XY;50;2024-10-31;a77e32b41xy7e32b41a3z;SYS;708;23313.17;2017-06-26;2011-07-01;2011-07-01;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;af0c08c68xy0c08c6832z;SYS;709;0.0;2018-03-16;2018-02-08;;;;;EUR;0.0;2018-03-16;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;ac5453952xy5453952aaz;SYS;709;25.0;2017-03-20;2017-03-20;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;ad71c292axy71c292abbz;SYS;708;908.28;2019-11-10;2019-09-04;2019-07-11;2019-10-25;2640.0;;EUR;2640.0;2019-10-25;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ac3a52a2dxy3a52a2d68z;SYS;708;6.16;2017-10-17;2017-10-17;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad067ed48xy067ed4877z;SYS;708;38426.72;2019-08-06;2019-01-16;;2019-05-31;55100.0;;EUR;55100.0;2019-05-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ade3f8bd8xye3f8bd802z;SYS;708;1830.0;2016-09-05;2016-04-25;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;adec13528xyec135287az;SYS;708;34.0;2016-08-02;2016-08-02;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-09-30;ab4ce9d77xy4ce9d7701z;SYS;3250;2684582.35;2018-07-31;2017-08-31;2017-03-31;2018-06-21;1256250.0;EARLY_SETTLEMENT;EUR;1073510.84;2018-07-31;;;2684582.35;2025-05-14 10:30:53.994727;2025-05-14 10:30:53.994727;VALID
XY;50;2024-10-31;acd2cce92xyd2cce9268z;SYS;708;-9.02;2019-02-17;2016-06-07;;;;;EUR;19416.3;2019-02-17;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a7a4be7c9xya4be7c980z;SYS;708;11050.51;2009-09-30;2009-09-16;2009-08-12;2009-09-16;17085.0;;EUR;17085.0;2009-09-16;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a278cb09bxy78cb09b75z;SYS;708;1433.77;2017-07-17;2015-02-20;2016-02-19;2016-06-03;8933.0;;EUR;10205.57;2016-12-07;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-09-30;aaf41a6d8xyf41a6d8efz;SYS;3250;1770415.13;2020-12-31;2019-02-28;2019-01-15;2020-12-25;670535.714286;EARLY_SETTLEMENT;EUR;670535.71;2020-12-31;;;1770415.13;2025-05-14 10:30:53.994727;2025-05-14 10:30:53.994727;VALID
XY;50;2024-09-30;ad2191fe0xy2191fe00ez;SYS;3250;3744996.48;2020-01-31;2020-01-31;2019-10-26;2020-01-31;7975424.0;HOSTILE;EUR;7975424.0;2020-01-31;;;3744996.48;2025-05-14 10:30:53.994727;2025-05-14 10:30:53.994727;VALID
XY;50;2024-10-31;a98b3f525xy8b3f52506z;SYS;708;10171.15;2009-09-30;2009-07-10;2009-07-10;2009-09-10;21381.5;;EUR;21381.5;2009-09-10;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;afd4fdbf9xyd4fdbf9ffz;SYS;708;13827.56;2016-07-10;2016-03-23;2016-03-23;2016-07-08;2411.0;;EUR;2111.0;2016-07-10;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;abb2dcc84xyb2dcc84f6z;SYS;2287;446.36;2013-08-20;2013-08-20;;;0.0;TOTAL;EUR;62.94;2017-03-09;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2025-04-30;a1c9766efxyc9766ef8bz;SYS;2287;59727.09;2011-09-15;2011-09-15;2011-07-21;2011-09-14;14545.45;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;ae3329a69xy3329a698dz;SYS;3279;7.54;2019-05-09;2019-05-09;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a97835695xy7835695a5z;SYS;708;8.16;2017-05-21;2017-05-19;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a620e2c05xy20e2c054az;SYS;708;11511.96;2020-04-20;2018-02-22;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a172fcc72xy72fcc72b4z;SYS;708;37356.78;2013-07-31;2013-04-15;2013-04-15;2013-07-09;16278.5;;EUR;16278.5;2013-07-09;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a7204bae4xy204bae4e4z;SYS;708;0.1;2021-03-23;2021-03-23;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;a2ca3277cxyca3277cfdz;SYS;2287;40415.5;2009-07-31;2009-07-31;2009-03-10;2009-06-22;30909.09;TOTAL;EUR;951.18;2011-07-26;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;ab2579ad2xy2579ad2b0z;SYS;708;16165.05;2017-04-24;2017-03-15;;2017-04-24;15900.0;;EUR;15900.0;2017-04-24;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;abb4e7807xyb4e7807caz;SYS;708;16121.87;2020-10-14;2020-07-10;;2020-10-14;178828.78;;EUR;178828.78;2020-10-14;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a95087961xy50879611ez;SYS;708;5320.88;2017-10-11;2017-08-03;2017-08-02;2017-09-29;24290.0;;EUR;25147.4;2017-10-11;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a2cf3e479xycf3e47913z;SYS;709;0.02;2016-07-11;2016-07-11;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a54372dfaxy4372dfa75z;SYS;708;-117.58;2013-10-31;2013-10-16;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad25d79b8xy25d79b898z;SYS;708;10687.84;2016-02-29;2016-02-01;2015-12-01;2016-02-26;21400.0;;EUR;21400.0;2016-02-26;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a29ac5541xy9ac554189z;SYS;708;21514.39;2020-03-09;2019-10-07;2019-10-06;2020-03-09;8400.0;;EUR;8400.0;2020-03-09;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;af4bc1173xy4bc1173ebz;SYS;708;0.0;2019-12-29;2017-10-31;;;;;EUR;1737.7;2019-12-29;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a9741f7abxy741f7abe8z;SYS;708;-879.78;2011-08-31;2011-06-15;2011-06-15;2011-08-31;17092.96;;EUR;17092.96;2011-08-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad8b2e8b9xy8b2e8b90cz;SYS;708;8149.01;2010-09-30;2010-09-15;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
