cfs_analysis_entity;cfs_delivering_entity;cfs_reporting_date;cfs_cms_contract_number;cfs_source_system;cfs_cashflow_type;cfs_payment_date;cfs_cashflow;cfs_drv_alm_flag;cfs_drv_risk_flag;MGT_InsertTime;MGT_UpdateTime
XY;50;2024-10-31;ab827ef2exy827ef2efez;SYS;Installment;2027-11-13;439.94;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a4a98da13xya98da13c3z;SYS;Installment;2026-02-08;1008.55;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ac2b56c47xy2b56c479dz;SYS;Installment;2023-05-01;1297.72;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a7fc5c9d9xyfc5c9d9eaz;SYS;Installment;2028-03-05;1769.52;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a074958c0xy74958c041z;SYS;Installment;2025-06-19;784.95;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ad33483c1xy33483c114z;SYS;Installment;2024-02-26;789.3;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ad95ac120xy95ac120d6z;SYS;Installment;2024-07-07;948.97;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a17bf690exy7bf690ee3z;SYS;Installment;2026-02-15;687.84;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aa8ae778bxy8ae778b51z;SYS;Installment;2028-12-11;1183.26;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ac4812e03xy4812e0321z;SYS;Installment;2021-09-30;1447.8;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2025-04-30;ae725ece7xy725ece7dcz;SYS;Installment;2027-08-20;1175.36;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;ad489746cxy489746ca3z;SYS;Installment;2025-08-21;1061.57;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a27b59996xy7b59996e4z;SYS;Installment;2022-10-18;528.58;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;acdc4893cxydc4893cb5z;SYS;Installment;2026-02-19;656.82;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aaeb94fecxyeb94fec6cz;SYS;Installment;2026-08-01;415.81;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;a5b79a24dxyb79a24d69z;SYS;Installment;2024-09-22;762.36;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a47a5dd55xy7a5dd5519z;SYS;Installment;2023-06-02;3406.7;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ad9e19216xy9e192169bz;SYS;Installment;2021-07-30;1206.58;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;adf6b38e0xyf6b38e089z;SYS;Installment;2024-03-15;750.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a119556bdxy19556bda8z;SYS;Installment;2020-03-01;852.11;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a400a80dcxy00a80dc4dz;SYS;Installment;2026-06-03;877.84;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;ac150f50exy150f50e77z;SYS;Installment;2029-07-24;287.98;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a53c3ed4exy3c3ed4eb8z;SYS;Installment;2022-04-17;1072.82;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a8d23a089xyd23a08975z;SYS;Installment;2026-10-28;1188.64;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;ab13fb4e9xy13fb4e9d7z;SYS;Installment;2020-12-15;3098.83;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ae189eb14xy189eb14bbz;SYS;Installment;2028-04-08;631.46;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;af8061f91xy8061f9183z;SYS;Installment;2022-08-09;1154.79;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ab76f0421xy76f0421a7z;SYS;Installment;2023-09-30;709.58;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ae7388e2exy7388e2ec1z;SYS;Installment;2021-04-01;521.09;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2025-04-30;a36ad7e6exy6ad7e6e18z;SYS;Installment;2023-06-05;1358.16;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a29f82c84xy9f82c84b0z;SYS;Installment;2022-07-25;280.15;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a9adc1ecbxyadc1ecb2dz;SYS;Installment;2027-11-01;560.26;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;a978b3155xy78b31553bz;SYS;Installment;2021-03-13;800.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;af35a11a3xy35a11a3b4z;SYS;Installment;2023-05-30;1921.08;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a20124c5exy0124c5ec9z;SYS;Redemption;2025-03-01;222.76;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;a6563b9caxy563b9cafbz;SYS;Installment;2021-11-06;953.2;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a731ad554xy31ad55409z;SYS;Installment;2021-08-27;556.94;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aeeddd388xyeddd38804z;SYS;Installment;2025-10-19;690.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a58f55bf5xy8f55bf5b2z;SYS;Installment;2023-07-02;1188.68;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;ad80df3bcxy80df3bc3fz;SYS;Installment;2020-11-29;360.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a21a15ddcxy1a15ddc44z;SYS;Installment;2025-08-10;617.08;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a0dd3c649xydd3c64906z;SYS;Installment;2025-06-09;754.67;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a011e5589xy11e55891fz;SYS;Installment;2026-12-26;1356.12;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2025-04-30;a36ad7e6exy6ad7e6e18z;SYS;Installment;2024-12-05;1358.16;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;aaf47f785xyf47f78576z;SYS;Installment;2028-03-24;2606.97;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a0acd7f5dxyacd7f5dc8z;SYS;Installment;2025-07-22;1360.22;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ae18727daxy18727dae5z;SYS;Installment;2028-02-29;2790.92;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;a8f9c16bexyf9c16be42z;SYS;Installment;2025-10-14;1100.67;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a196d6ed7xy96d6ed71fz;SYS;Installment;2023-12-15;1040.31;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a53c4f907xy3c4f90715z;SYS;Installment;2025-04-17;1588.59;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a8b767f68xyb767f68a8z;SYS;Installment;2025-05-08;916.59;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a918aa6adxy18aa6ade5z;SYS;Installment;2021-11-12;733.9;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aaaae8f4exyaae8f4e13z;SYS;Installment;2025-02-20;2753.6;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a232a1886xy32a188619z;SYS;Installment;2024-09-01;679.08;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;acaa5e89exyaa5e89e11z;SYS;Installment;2026-07-30;1001.7;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a2dc86a56xydc86a5657z;SYS;Installment;2020-09-26;481.16;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a36d4ef0exy6d4ef0eaaz;SYS;Installment;2019-11-03;1095.38;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a5f651096xyf65109692z;SYS;Installment;2024-09-19;753.32;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a17c98b26xy7c98b26b3z;SYS;Installment;2028-11-10;512.54;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a7cc28cafxycc28caf47z;SYS;Installment;2022-09-01;500.1;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a993dd273xy93dd273e0z;SYS;Installment;2024-12-01;391.82;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;ae973083cxy973083c42z;SYS;Installment;2027-04-17;747.65;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a90ba8ec7xy0ba8ec7bez;SYS;Installment;2022-10-01;448.13;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aaa87e3ddxya87e3ddeaz;SYS;Installment;2023-06-20;932.24;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;ac381f432xy381f432cdz;SYS;Installment;2027-07-18;1277.29;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;afdb17e8fxydb17e8f81z;SYS;Installment;2025-11-01;957.87;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a82928b50xy2928b50caz;SYS;Installment;2021-10-05;626.66;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;a466b24d8xy66b24d868z;SYS;Installment;2020-07-17;845.66;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a04395b1fxy4395b1f44z;SYS;Interest;2022-06-01;32.9848;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;a0fdb0d01xyfdb0d0100z;SYS;Installment;2026-09-25;4470.45;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aee7cb6bcxye7cb6bc74z;SYS;Installment;2024-09-12;2106.62;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a45ff3701xy5ff37018dz;SYS;Installment;2024-01-25;985.03;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
