cfs_analysis_entity;cfs_delivering_entity;cfs_reporting_date;cfs_cms_contract_number;cfs_source_system;cfs_cashflow_type;cfs_payment_date;cfs_cashflow;cfs_drv_alm_flag;cfs_drv_risk_flag;MGT_InsertTime;MGT_UpdateTime
XY;50;2024-10-31;af1e7f2d3xy1e7f2d3e4z;SYS;Installment;2026-08-30;636.43;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aac36244cxyc36244c9fz;SYS;Installment;2025-05-27;891.11;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a9eeb7944xyeeb794499z;SYS;Installment;2026-06-07;717.18;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;afa4c0b16xya4c0b168fz;SYS;Installment;2024-05-01;599.76;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a5ebbc823xyebbc8230az;SYS;Installment;2023-08-09;473.45;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aa1536e56xy1536e569fz;SYS;Installment;2024-07-02;1273.6;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a73da841cxy3da841c96z;SYS;Installment;2026-05-02;1149.0;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a356e5af9xy56e5af9bcz;SYS;Installment;2025-07-09;718.57;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a731ad554xy31ad55409z;SYS;Installment;2021-06-27;556.94;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a5bf05833xybf05833a4z;SYS;Interest;2022-11-01;301.28;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;ae2134d02xy2134d021bz;SYS;Installment;2023-05-08;1814.86;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ac6df5b89xy6df5b899ez;SYS;Installment;2026-12-20;612.56;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a94cd9564xy4cd956495z;SYS;Interest;2020-07-01;34.0317;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;a23571e94xy3571e9498z;SYS;Installment;2025-06-05;969.51;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;af66cea1dxy66cea1d30z;SYS;Installment;2023-12-28;1597.28;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-09-30;ab86836bexy86836bee9z;SYS;Installment;2025-12-04;107533.0;N;N;2025-05-14 12:09:32.701067;2025-05-14 12:09:32.701067
XY;50;2024-10-31;a13214cb9xy3214cb99cz;SYS;Installment;2026-04-30;777.54;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a120b245exy20b245ed8z;SYS;Installment;2026-03-05;1099.43;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a705cbe9dxy05cbe9d73z;SYS;Installment;2024-10-30;699.79;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a2ef4e937xyef4e93753z;SYS;Installment;2025-01-01;489.31;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a92c98c31xy2c98c31acz;SYS;Installment;2027-01-21;588.99;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a2e285dd5xye285dd5c3z;SYS;Installment;2025-01-29;1125.55;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a673b5948xy73b59489ez;SYS;Installment;2025-08-01;729.82;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-09-30;a0f1af96cxyf1af96c0az;SYS;Installment;2026-05-18;288162.0;N;N;2025-05-14 12:09:32.701067;2025-05-14 12:09:32.701067
XY;50;2024-10-31;a81e79939xy1e7993924z;SYS;Installment;2020-06-03;586.38;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a46233e49xy6233e49f7z;SYS;Installment;2023-11-01;1528.61;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;ac151d079xy151d0792fz;SYS;Installment;2027-03-12;794.4;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a8647e53dxy647e53d73z;SYS;Installment;2027-11-21;653.06;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a9d15f156xyd15f15678z;SYS;Installment;2026-11-30;1861.59;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a73be8ae5xy3be8ae5d1z;SYS;Installment;2023-08-01;360.77;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2025-04-30;a3306582cxy306582c55z;SYS;Installment;2024-09-30;685.1;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;ae3f7e2d5xy3f7e2d530z;SYS;Installment;2026-02-24;1033.99;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a8a8ae707xya8ae707f0z;SYS;Installment;2023-12-10;728.26;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ae9a98fe5xy9a98fe5f0z;SYS;Redemption;2028-02-01;310.93;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;a0d7ece4bxyd7ece4ba0z;SYS;Installment;2022-05-31;734.82;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a11018615xy1018615d7z;SYS;Installment;2024-07-15;1355.55;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a4d405ccaxyd405cca75z;SYS;Installment;2028-09-18;679.22;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a6c8d32e6xyc8d32e69dz;SYS;Installment;2025-01-15;577.75;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ab90cc8d8xy90cc8d817z;SYS;Installment;2022-11-13;725.59;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a66afa9d1xy6afa9d1e2z;SYS;Installment;2024-12-14;1086.91;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a0229204dxy229204db2z;SYS;Installment;2026-01-17;791.73;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a76bcc14exy6bcc14eb1z;SYS;Installment;2023-03-08;759.87;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aad5657e9xyd5657e97az;SYS;Installment;2029-11-07;521.16;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a574199ebxy74199eb42z;SYS;Installment;2025-04-12;3484.81;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aab6fd9adxyb6fd9ad42z;SYS;Installment;2025-09-25;720.08;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aa424a615xy424a6151dz;SYS;Installment;2023-09-03;1154.3;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a27b59996xy7b59996e4z;SYS;Installment;2022-10-18;528.58;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aae2bdf5cxye2bdf5c01z;SYS;Installment;2024-10-16;943.92;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a3e9abdeexye9abdee30z;SYS;Installment;2025-08-27;278.79;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ae85fa482xy85fa4823cz;SYS;Installment;2024-12-03;635.38;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a9e270393xye2703931bz;SYS;Installment;2024-03-20;912.83;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ae0c33dfcxy0c33dfcacz;SYS;Installment;2027-04-10;986.01;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aac36244cxyc36244c9fz;SYS;Installment;2027-03-27;891.11;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ae7388e2exy7388e2ec1z;SYS;Installment;2022-05-01;521.09;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;ab7d0a3a0xy7d0a3a096z;SYS;Installment;2022-09-05;744.13;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a1bad43ecxybad43ec27z;SYS;Installment;2026-02-01;4453.86;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aa832774dxy832774d77z;SYS;Installment;2024-11-14;786.92;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a0283d887xy283d887cdz;SYS;Installment;2025-03-01;1293.5;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;aa7246ed5xy7246ed5bcz;SYS;Installment;2026-01-21;822.83;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;adcae6083xycae608391z;SYS;Redemption;2025-11-01;245.16;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;af9c63c54xy9c63c54e3z;SYS;Installment;2025-01-19;695.8;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;aa3b6212fxy3b6212fb3z;SYS;Installment;2028-02-02;1993.04;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;aa4772e4cxy4772e4c85z;SYS;Installment;2026-03-20;689.68;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a575cf5d5xy75cf5d55cz;SYS;Installment;2023-06-09;215.53;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a43c33085xy3c33085e3z;SYS;Installment;2027-01-10;1385.98;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a926cdd1cxy26cdd1c19z;SYS;Installment;2024-04-03;590.9;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a7a4d66bbxya4d66bb84z;SYS;Installment;2027-08-19;661.98;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a37c8e020xy7c8e02071z;SYS;Installment;2028-06-08;1650.94;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a9d887278xyd88727847z;SYS;Installment;2025-04-01;482.5;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;a968b9464xy68b946488z;SYS;Installment;2026-04-20;1465.11;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a7fd9a87bxyfd9a87b1ez;SYS;Installment;2023-10-22;817.78;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a18db8c17xy8db8c1703z;SYS;Redemption;2021-07-01;879.02;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;a4b462274xyb4622744ez;SYS;Installment;2026-01-17;2626.13;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ad6fdecffxy6fdecff33z;SYS;Installment;2025-01-02;2482.44;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;ab68326b7xy68326b7a7z;SYS;Installment;2026-03-05;1732.63;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a7ff33e26xyff33e26f4z;SYS;Installment;2030-05-23;869.97;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a2bfd9ec2xybfd9ec2b3z;SYS;Installment;2021-12-04;888.69;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aeeddd388xyeddd38804z;SYS;Installment;2024-01-19;690.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a02c4b8cbxy2c4b8cb3dz;SYS;Installment;2024-12-19;1154.04;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a20124c5exy0124c5ec9z;SYS;Installment;2023-08-01;273.27;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;a77925c3dxy7925c3d68z;SYS;Installment;2025-07-14;1543.49;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;aa21d494bxy21d494bb2z;SYS;Installment;2028-11-27;1861.14;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2025-04-30;ae3020021xy302002154z;SYS;Installment;2024-03-09;1504.78;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;abf5f17b6xyf5f17b64az;SYS;Installment;2025-11-26;704.65;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a332d1a88xy32d1a888fz;SYS;Installment;2026-01-28;1118.68;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ac83c2931xy83c293125z;SYS;Installment;2026-07-01;1399.8;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;afa03a05cxya03a05c83z;SYS;Installment;2022-06-26;595.93;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ad3b268b8xy3b268b805z;SYS;Installment;2022-03-01;1115.69;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a71c9fa1dxy1c9fa1d22z;SYS;Installment;2022-09-15;737.44;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;adf6b38e0xyf6b38e089z;SYS;Installment;2021-03-15;750.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;afade47d1xyade47d1b5z;SYS;Installment;2023-01-01;203.69;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;a593b6d55xy93b6d557ez;SYS;Installment;2023-09-07;3799.97;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a81e28f16xy1e28f16b0z;SYS;Installment;2023-03-27;1277.99;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;aab6fd9adxyb6fd9ad42z;SYS;Installment;2026-04-25;720.08;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;af79672baxy79672ba74z;SYS;Installment;2026-05-23;1689.3;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-09-30;a39107d45xy9107d450cz;SYS;Installment;2024-05-04;142891.0;N;N;2025-05-14 12:09:32.701067;2025-05-14 12:09:32.701067
XY;50;2025-04-30;a74f331e1xy4f331e1dez;SYS;Installment;2022-11-10;779.81;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a2c1b634bxyc1b634bd7z;SYS;Installment;2025-10-03;742.26;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aa424a615xy424a6151dz;SYS;Installment;2027-08-03;1154.3;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a0db13d3fxydb13d3f78z;SYS;Installment;2025-08-29;0.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a52d9dfe0xy2d9dfe01bz;SYS;Installment;2025-11-14;1036.52;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;af15fccf9xy15fccf94dz;SYS;Installment;2024-05-02;1256.87;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a4e142ec4xye142ec40cz;SYS;Installment;2024-04-22;1155.97;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a9a8840ebxya8840eb78z;SYS;Installment;2025-09-12;361.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a97e10071xy7e1007166z;SYS;Installment;2026-01-22;518.33;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;af15fccf9xy15fccf94dz;SYS;Installment;2023-12-02;1256.87;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;ad41fe2e8xy41fe2e84fz;SYS;Installment;2025-09-15;1853.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a1e97f700xye97f700adz;SYS;Installment;2026-04-15;799.47;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a7806e2c0xy806e2c0d1z;SYS;Installment;2023-08-14;651.41;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aac09a5dcxyc09a5dca6z;SYS;Installment;2028-07-30;1227.37;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a9ec2cca8xyec2cca82dz;SYS;Installment;2028-08-12;663.01;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a53c4f907xy3c4f90715z;SYS;Installment;2026-04-17;1588.59;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a88566a74xy8566a7496z;SYS;Installment;2023-09-24;1040.02;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ae586a231xy586a23149z;SYS;Installment;2025-10-23;829.16;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a8e21528cxye21528c73z;SYS;Installment;2023-08-23;1942.08;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;abfb30924xyfb30924cdz;SYS;Installment;2024-12-13;844.15;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a074351edxy74351edb5z;SYS;Installment;2024-11-29;1166.42;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a88566a74xy8566a7496z;SYS;Installment;2023-12-24;1040.02;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a12b9c3c4xy2b9c3c480z;SYS;Installment;2022-09-23;539.24;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;a8f9c16bexyf9c16be42z;SYS;Installment;2023-11-14;1100.67;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2025-04-30;ab68326b7xy68326b7a7z;SYS;Installment;2025-08-05;1732.63;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;adf58db80xyf58db80f8z;SYS;Installment;2027-03-23;786.57;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;a443493e8xy43493e82dz;SYS;Installment;2025-05-15;847.82;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a8edcfc66xyedcfc66cbz;SYS;Installment;2025-09-16;1010.02;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;affa65c6exyfa65c6e1ez;SYS;Installment;2024-08-12;539.73;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a1e53ff06xye53ff0649z;SYS;Installment;2026-08-05;1644.72;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a1b1b5bf5xyb1b5bf5b1z;SYS;Installment;2024-06-20;1107.21;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a019600acxy19600ac6fz;SYS;Installment;2025-04-15;1176.73;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ade374e1dxye374e1d65z;SYS;Installment;2022-12-28;547.21;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a4dcb4171xydcb417188z;SYS;Installment;2025-04-21;1397.42;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a66403c0exy6403c0e42z;SYS;Interest;2024-04-01;156.11;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;a810d7a57xy10d7a578ez;SYS;Installment;2025-04-11;699.92;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;aebd95a6bxybd95a6be9z;SYS;Installment;2024-08-12;1558.36;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;ac03e29e5xy03e29e56fz;SYS;Installment;2023-04-06;1077.05;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a59b80da5xy9b80da5caz;SYS;Installment;2025-09-16;560.39;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;adb8500e9xyb8500e973z;SYS;Installment;2026-10-01;496.52;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2025-04-30;a3439ec3bxy439ec3bf5z;SYS;Installment;2025-11-08;966.8;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a1c9a7a1dxyc9a7a1d51z;SYS;Installment;2024-02-14;774.63;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a821a4299xy21a4299aez;SYS;Installment;2025-03-13;1812.29;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ac2c7de3cxy2c7de3cb8z;SYS;Installment;2025-07-30;1258.93;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ac60006cbxy60006cb30z;SYS;Installment;2025-05-26;989.25;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a1b64cdc5xyb64cdc57cz;SYS;Installment;2026-06-02;494.64;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a1ec1cf12xyec1cf12dfz;SYS;Installment;2026-08-12;173.96;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a52d9dfe0xy2d9dfe01bz;SYS;Installment;2026-12-14;1036.52;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;ad3884b01xy3884b0161z;SYS;Interest;2022-08-01;19.97;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;abae34537xyae34537c7z;SYS;Installment;2027-11-17;2122.45;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ad4e640e3xy4e640e3afz;SYS;Installment;2023-02-23;836.58;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ad3884b01xy3884b0161z;SYS;Interest;2019-09-01;41.93;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;a297c5912xy97c5912fcz;SYS;Installment;2024-09-01;586.15;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a332d1a88xy32d1a888fz;SYS;Installment;2027-05-28;1118.68;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a61d03d56xy1d03d5681z;SYS;Interest;2024-12-01;116.73;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
