wos_analysis_entity;wos_delivering_entity;wos_reporting_date;wos_cms_contract_number;wos_source_system;wos_bevis_id;wos_net_rv_loss_amount;wos_loss_date;wos_write_off_date;wos_reposession_date;wos_remarketing_date;wos_remarketing_proceeds;wos_portfolio;wos_currency;wos_recovery_amount;wos_last_recovery_date;wos_net_loss_amount;wos_abs_code;wos_cal_periodnetcreditloss_amount;wos_drv_alm_flag;wos_drv_risk_flag;MGT_InsertTime;MGT_UpdateTime
XY;50;2025-04-30;a661a6ca4xy61a6ca449z;SYS;2287;;2024-10-24;2024-10-24;2024-08-02;2024-10-15;27800.0;TOTAL;EUR;0.0;;24022.7;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;aec9df3fcxyc9df3fce9z;SYS;708;;2019-04-15;2019-02-04;;;;;EUR;20.0;2019-04-15;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;af2ca410cxy2ca410c9az;SYS;708;;2024-03-17;2024-03-15;;;;;EUR;;;-1514.35;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a0c626691xyc626691d9z;SYS;708;;2024-05-09;2024-01-12;;;;;EUR;282.9;2024-05-09;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ada42f99cxya42f99cf3z;SYS;1042;;2023-05-25;2022-10-21;;;;TOTAL;EUR;;;26.21;;0.0;N;N;2025-05-15 09:00:37.483636;2025-05-15 09:00:37.483636
XY;50;2024-10-31;a0bd7dce5xybd7dce5e1z;SYS;708;;2023-09-26;2023-09-26;;;;;EUR;;;678.7;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a27c6da1axy7c6da1a86z;SYS;708;;2024-09-10;2024-09-10;2024-09-06;2024-10-30;14719.0;;EUR;14719.0;2024-10-30;10855.86;;9645.82;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a5a9f4b49xya9f4b4962z;SYS;3279;0.0;2023-06-12;2023-06-12;;;;;EUR;0.0;;0.24;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a65e04f08xy5e04f0815z;SYS;708;;2008-12-31;2008-07-07;;2008-07-18;28930.0;;EUR;30600.53;2008-12-31;5612.87;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a835457cbxy35457cbafz;SYS;708;;2014-01-10;2013-10-28;;2014-01-09;8740.0;;EUR;8740.0;2014-01-09;2436.08;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a2be67d34xybe67d347az;SYS;708;;2021-06-09;2021-04-12;;;;;EUR;;;0.01;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a3c87f3e3xyc87f3e363z;SYS;708;;2009-01-31;2009-01-20;2008-12-15;2009-01-20;24975.0;;EUR;24975.0;2009-01-20;11803.24;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a7c017202xyc01720236z;SYS;708;;2019-11-18;2019-10-11;2019-10-09;2019-11-18;39942.0;;EUR;39953.56;2019-11-18;21341.74;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a976eda3bxy76eda3b80z;SYS;708;;2022-10-30;2022-06-24;;;;;EUR;1717.56;2022-10-30;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ab5703cddxy5703cddf3z;SYS;708;;2015-12-07;2015-03-30;;2015-03-31;36523.0;;EUR;37578.94;2015-12-07;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ae4d4a52dxy4d4a52da3z;SYS;708;;2021-01-04;2020-10-06;2020-10-02;2020-12-22;35774.92;;EUR;36135.99;2020-12-22;13735.35;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a4d2a99b8xyd2a99b87dz;SYS;708;;2019-03-27;2019-03-27;;;;;EUR;;;24.99;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ad946c0afxy946c0af07z;SYS;708;;2022-07-20;2021-07-16;;;;;EUR;;;213.25;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ae337410dxy337410df4z;SYS;708;;2021-11-11;2021-08-11;;;;;EUR;;;118.78;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ae217c31fxy217c31fe9z;SYS;708;;2009-10-31;2009-10-21;;2009-10-21;18950.0;;EUR;18950.0;2009-10-21;312.23;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a67454cfbxy7454cfb26z;SYS;708;;2018-11-27;2018-10-18;2018-10-13;2018-11-27;25736.0;;EUR;25741.33;2018-11-27;17327.59;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a52e249f4xy2e249f486z;SYS;708;;2024-08-14;2024-08-12;;;;;EUR;;;1023.7;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aad701a10xyd701a10e7z;SYS;708;;2017-06-26;2017-01-23;;2017-06-07;31540.0;;EUR;31540.0;2017-06-26;852.01;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a4e35adecxye35adec1az;SYS;708;;2014-10-21;2014-09-29;2014-08-08;2014-09-29;60573.25;;EUR;61222.66;2014-10-21;36773.08;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a6996922dxy996922d94z;SYS;708;;2017-06-19;2017-02-06;;;;;EUR;255.0;2017-06-19;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac5b13b0exy5b13b0e2bz;SYS;708;;2021-07-19;2020-10-28;;;;;EUR;;;127.5;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;a76973a9cxy6973a9c91z;SYS;2287;;2020-10-05;2020-10-05;;;0.0;TOTAL;EUR;0.0;;10.0;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;ae3c97f2cxy3c97f2c18z;SYS;708;;2020-02-03;2019-05-15;;;;;EUR;259.81;2020-02-03;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a2bad1c5exybad1c5e79z;SYS;708;;2020-06-09;2019-10-14;;;;;EUR;465.01;2020-06-09;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ad1a96dbcxy1a96dbc68z;SYS;708;;2018-11-14;2017-10-19;;;;;EUR;857.41;2018-11-14;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ab1202103xy120210342z;SYS;708;;2021-03-22;2021-01-25;;;;;EUR;;;19.98;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a81869ca6xy1869ca62fz;SYS;709;0.0;2006-10-31;2006-08-31;;2006-08-29;36610.0;;EUR;0.0;;0.0;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a388101a2xy88101a289z;SYS;708;;2016-06-09;2016-04-25;;2016-04-28;26262.0;;EUR;26857.0;2016-06-09;-595.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ab5243581xy524358194z;SYS;708;;2018-08-08;2018-06-01;;;;;EUR;1082.43;2018-08-08;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-09-30;aab669754xyb669754faz;SYS;3250;;2023-12-29;2018-11-30;;;0.0;EARLY_SETTLEMENT;EUR;660000.0;2023-12-29;1156405.27;;1156405.27;N;N;2025-05-14 12:09:26.976003;2025-05-14 12:09:26.976003
XY;50;2024-10-31;afad063bfxyad063bfcaz;SYS;708;;2017-07-05;2016-10-27;;;;;EUR;;;189.41;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a49d3a7c8xy9d3a7c837z;SYS;708;;2023-11-27;2023-09-07;;;;;EUR;;;135.85;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aebd505a9xybd505a98bz;SYS;708;;2016-06-13;2016-04-14;;2016-04-19;21250.0;;EUR;21456.49;2016-06-13;-206.49;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a85718313xy571831365z;SYS;708;;2016-11-21;2016-11-21;;;;;EUR;;;340.3;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a5afbf7a4xyafbf7a495z;SYS;708;;2016-12-05;2016-04-08;;2016-04-15;43228.0;;EUR;43823.0;2016-06-07;-487.9;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a32ddc653xy2ddc653baz;SYS;709;0.0;2008-06-30;2008-06-30;;2008-06-20;16200.0;;EUR;569.14;2008-06-30;0.0;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a023f87edxy23f87ede3z;SYS;708;;2017-10-09;2017-07-19;;;;;EUR;5596.0;2017-10-09;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ab2dce868xy2dce868d7z;SYS;708;;2024-10-09;2021-11-05;;;;;EUR;0.0;;92821.37;;240.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac01c49d7xy01c49d786z;SYS;709;0.0;2012-04-04;2012-02-28;;2012-03-22;35500.0;;EUR;37884.84;2012-04-04;0.0;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a69fe6e18xy9fe6e18d0z;SYS;1042;;2022-05-25;2020-03-05;2018-05-18;2018-09-13;14400.0;TOTAL;EUR;;;-963.4;;0.0;N;N;2025-05-15 09:00:37.483636;2025-05-15 09:00:37.483636
XY;50;2024-10-31;aad3d721axyd3d721a51z;SYS;3279;0.0;2020-02-27;2020-01-29;2020-01-29;2020-02-27;32000.0;;EUR;32000.0;2020-02-27;7452.09;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;acaf80026xyaf80026b4z;SYS;8204;;2015-02-06;2015-02-03;2015-01-06;;;;EUR;585.77;2015-02-06;7135.62;;7135.62;N;N;2025-04-30 08:18:15.017003;2025-04-30 08:18:15.017003
XY;50;2024-10-31;af0378d01xy0378d019az;SYS;708;;2018-10-10;2018-08-06;;;;;EUR;-5228.41;2018-10-10;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a30785827xy078582796z;SYS;709;0.0;2008-04-30;2008-04-30;2008-03-07;2008-04-22;18750.0;;EUR;0.0;;11840.41;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;af2e6897bxy2e6897becz;SYS;708;;2024-06-06;2024-01-18;2024-01-08;2024-03-28;29106.26;;EUR;29124.97;2024-03-28;4596.71;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a245ce319xy45ce319e6z;SYS;708;;2021-12-07;2020-03-20;;;;;EUR;760.31;2021-12-07;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a6b8de4abxyb8de4abc1z;SYS;708;;2022-04-30;2020-12-15;;;;;EUR;;;89.25;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ab8738e7cxy8738e7c2fz;SYS;8204;;2022-07-14;2022-07-14;;2021-04-15;9121.0;;EUR;0.0;;-2095.82;;-2095.82;N;N;2025-04-30 08:18:15.017003;2025-04-30 08:18:15.017003
XY;50;2025-04-30;abf9bea07xyf9bea07adz;SYS;2287;;2025-02-25;2025-02-25;2025-02-24;2025-02-24;1.0;SKIP;EUR;0.0;;114700.45;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;a52838561xy283856116z;SYS;709;0.0;2010-12-01;2010-11-15;;2010-11-19;9700.0;;EUR;10115.88;2010-11-23;831.76;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2025-04-30;ac8da979exy8da979e75z;SYS;2287;;2009-12-21;2009-12-21;2009-11-09;2009-12-17;34545.45;TOTAL;EUR;3766.99;2012-07-18;11392.96;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;a3daf0cafxydaf0cafd6z;SYS;708;;2013-04-22;2013-02-21;;2013-02-28;27854.0;;EUR;27854.0;2013-02-28;529.54;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a08947fb5xy8947fb5baz;SYS;709;0.0;2024-08-01;2024-08-01;;;;;EUR;0.0;;0.23;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;afaf4a76dxyaf4a76db5z;SYS;708;;2016-05-12;2016-03-07;;2016-03-07;31505.0;;EUR;31505.0;2016-05-12;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a850e3bb6xy50e3bb625z;SYS;708;;2016-05-18;2015-06-22;;2015-08-10;5860.0;;EUR;5854.44;2016-05-18;220.92;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac9d3b0efxy9d3b0ef7ez;SYS;708;;2023-06-21;2022-09-06;;;;;EUR;639.88;2023-06-21;95.98;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a9564a67bxy564a67b68z;SYS;708;;2024-04-29;2024-02-14;2024-01-23;2024-03-18;34138.0;;EUR;41920.1;2024-04-29;13610.44;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a800eb705xy00eb70597z;SYS;708;;2019-08-12;2019-08-06;;;;;EUR;;;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a12ca86e9xy2ca86e910z;SYS;708;;2012-07-20;2012-05-21;;2012-07-19;71083.3;;EUR;71083.3;2012-07-19;24848.25;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ae5056966xy50569660fz;SYS;708;;2022-04-30;2020-08-12;;;;;EUR;5051.05;2022-04-30;2880.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aafadd870xyfadd87059z;SYS;708;;2020-01-29;2018-06-29;;;;;EUR;-38.22;2020-01-29;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aa9896b1cxy9896b1c9dz;SYS;708;;2018-01-22;2016-12-05;;;;;EUR;194.5;2017-12-28;35.01;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a6d87f5bexyd87f5bee7z;SYS;708;;2015-10-19;2015-06-10;2015-04-15;2015-06-10;34493.0;;EUR;34493.0;2015-06-10;13537.68;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a47cf5cafxy7cf5caff9z;SYS;1042;;2021-06-10;2021-06-10;;;;TOTAL;EUR;;;7.84;;0.0;N;N;2025-05-15 09:00:37.483636;2025-05-15 09:00:37.483636
XY;50;2024-10-31;a45f41941xy5f4194174z;SYS;708;;2024-10-20;2024-10-18;2024-10-17;;;;EUR;;;862.94;;862.94;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a833217e6xy33217e62dz;SYS;708;;2018-06-24;2017-01-11;2017-01-30;;;;EUR;10417.35;2017-02-14;-293.4;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;a27d94cb6xy7d94cb61fz;SYS;2287;;2022-08-10;2022-08-10;;;0.0;TOTAL;EUR;0.0;;50.0;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;a911a6921xy11a69215az;SYS;708;;2023-06-21;2023-06-21;;;;;EUR;36949.16;2024-10-21;29785.93;;21107.13;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a1690d472xy690d47239z;SYS;708;;2021-03-23;2020-05-22;;;;;EUR;3209.96;2021-03-23;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;af7e34c4bxy7e34c4b22z;SYS;708;;2009-04-30;2009-04-27;2009-03-18;2009-04-27;22710.0;;EUR;22710.0;2009-04-27;14100.51;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a343df176xy43df176adz;SYS;708;;2018-03-22;2017-08-01;;;;;EUR;35.6;2018-03-22;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aa347ca90xy347ca900cz;SYS;708;;2011-02-22;2008-12-31;;;;;EUR;17828.74;2011-02-22;27221.94;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a5b1ae8ddxyb1ae8dd47z;SYS;709;0.0;2012-07-03;2012-07-03;;2012-08-07;20000.0;;EUR;20000.0;2012-08-07;1025.03;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;acff3f8a8xyff3f8a85ez;SYS;8204;;2018-10-19;2018-10-19;2016-07-06;2016-10-04;8200.0;;EUR;0.0;;6219.01;;6219.01;N;N;2025-04-30 08:18:15.017003;2025-04-30 08:18:15.017003
XY;50;2024-10-31;ab2ee2df8xy2ee2df876z;SYS;1042;;2012-07-02;2012-07-02;;;;TOTAL;EUR;;;1045.24;;0.0;N;N;2025-05-15 09:00:37.483636;2025-05-15 09:00:37.483636
XY;50;2024-10-31;a8192a5d8xy192a5d8e0z;SYS;708;;2020-09-28;2017-07-31;;;;;EUR;2072.61;2020-09-28;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a78b7e92bxy8b7e92bdbz;SYS;708;;2022-04-25;2022-02-10;;;;;EUR;5076.41;2022-04-25;-230.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a83c7bc23xy3c7bc2387z;SYS;708;;2017-03-31;2016-12-27;;;;;EUR;0.15;2017-03-31;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a96a4ae78xy6a4ae78bbz;SYS;708;;2020-12-20;2020-11-19;2020-11-17;2020-12-18;18945.0;;EUR;18964.8;2020-12-20;11222.65;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a4ee5ffecxyee5ffecfez;SYS;708;;2024-08-02;2024-08-02;2024-10-16;;;;EUR;;;523.65;;-21575.74;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;a0d6d7d36xyd6d7d36d7z;SYS;2287;;2024-09-23;2024-09-23;;;0.0;TOTAL;EUR;0.0;;3.64;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2025-04-30;ab2c5bcf3xy2c5bcf36dz;SYS;2287;;2015-12-21;2015-11-30;2015-11-23;2015-11-30;0.91;SKIP;EUR;1668.09;2015-12-21;22543.03;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;a86e85fc5xy6e85fc586z;SYS;708;;2023-08-21;2023-08-21;;;;;EUR;;;306.91;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;afb3c0aa5xyb3c0aa5e9z;SYS;709;0.0;2010-03-29;2010-03-10;;2010-03-15;20500.0;;EUR;20500.0;2010-03-15;0.0;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;addfcec45xydfcec45ebz;SYS;708;;2016-03-14;2015-12-14;;2016-03-14;22903.0;;EUR;22903.0;2016-03-14;0.01;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aa6118877xy6118877a3z;SYS;708;;2009-05-31;2008-11-01;2008-11-01;;;;EUR;3750.0;2009-05-31;4923.79;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;adfcde4edxyfcde4ed72z;SYS;709;0.0;2018-11-30;2018-11-30;;;;;EUR;0.0;;0.01;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2025-04-30;a440ae355xy40ae355ffz;SYS;2287;;2018-05-16;2018-04-18;2018-02-22;2018-04-11;64772.73;TOTAL;EUR;389.88;2018-05-16;40219.59;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;a60be25d6xy0be25d6ebz;SYS;708;;2024-01-08;;;;;;EUR;;;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a47ad2f33xy7ad2f33d8z;SYS;708;;2018-01-24;2009-10-20;;2009-12-10;19271.16;;EUR;19552.63;2018-01-24;2719.01;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a0727a5bcxy727a5bc38z;SYS;709;0.0;2016-06-27;2016-06-27;;;;;EUR;0.0;;0.01;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a30dae200xy0dae200e6z;SYS;708;;2009-04-30;2009-04-06;2009-02-10;2009-04-06;22658.5;;EUR;22658.5;2009-04-06;18837.3;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a2a548538xya54853828z;SYS;708;;2010-02-01;2010-02-01;2009-12-22;2010-02-01;25062.62;;EUR;25062.62;2010-02-01;8958.01;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a49a92f39xy9a92f399ez;SYS;708;;2024-09-30;2024-09-13;;;;;EUR;;;73939.85;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a64a323daxy4a323da42z;SYS;708;;2018-08-12;2017-08-31;;;;;EUR;55.94;2018-08-12;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;acf8949c3xyf8949c34dz;SYS;708;;2020-08-03;2019-11-22;;;;;EUR;;;478.99;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a5caa5b13xycaa5b13cfz;SYS;708;;2021-04-30;2021-03-01;;;;;EUR;;;36.39;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a95ac15e5xy5ac15e578z;SYS;708;;2016-04-30;2016-04-01;2016-02-01;2016-04-07;40515.0;;EUR;43665.0;2016-04-30;9246.75;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a1ce2ea4dxyce2ea4dfcz;SYS;708;;2023-11-13;2023-09-07;;;;;EUR;24.06;2023-11-13;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
