wos_analysis_entity;wos_delivering_entity;wos_reporting_date;wos_cms_contract_number;wos_source_system;wos_bevis_id;wos_net_rv_loss_amount;wos_loss_date;wos_write_off_date;wos_reposession_date;wos_remarketing_date;wos_remarketing_proceeds;wos_portfolio;wos_currency;wos_recovery_amount;wos_last_recovery_date;wos_net_loss_amount;wos_abs_code;wos_cal_periodnetcreditloss_amount;wos_drv_alm_flag;wos_drv_risk_flag;MGT_InsertTime;MGT_UpdateTime
XY;50;2024-10-31;a423c54e8xy23c54e84cz;SYS;708;;2021-11-28;2021-09-29;;;;;EUR;;;832.54;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;aa020a593xy020a59327z;SYS;2287;;2025-03-28;2024-02-19;2024-02-07;2024-02-12;3.0;SKIP;EUR;12510.65;2025-03-28;-2571.9;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;a53a52c77xy3a52c775fz;SYS;708;;2023-11-20;2023-01-26;2023-03-06;2023-11-20;14724.1;;EUR;18649.73;2023-11-20;16509.78;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;abefbb980xyefbb98067z;SYS;708;;2020-02-29;2018-11-23;;;;;EUR;25.0;2020-02-29;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a8318853cxy318853ce7z;SYS;708;;2019-01-07;2018-11-01;;;;;EUR;-1003.32;2019-01-07;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a02e8d1c2xy2e8d1c2a9z;SYS;1042;;2024-05-31;2020-03-05;2020-12-11;2021-01-22;4614.0;TOTAL;EUR;;;17671.74;;0.0;N;N;2025-05-15 09:00:37.483636;2025-05-15 09:00:37.483636
XY;50;2024-10-31;a77690693xy76906938ez;SYS;708;;2019-08-06;2018-12-24;;;;;EUR;881.37;2019-08-06;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;aa7f23e22xy7f23e22d8z;SYS;2287;;;;2025-03-11;;0.0;TOTAL;EUR;0.0;;0.0;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;a4ee5ffecxyee5ffecfez;SYS;708;;2024-08-02;2024-08-02;2024-10-16;;;;EUR;;;523.65;;-21575.74;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a13651bc1xy3651bc1cfz;SYS;708;;2020-07-20;2018-01-02;;;;;EUR;;;526.96;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a9977a688xy977a68887z;SYS;708;;2019-05-14;2014-06-01;2014-04-01;2014-06-19;14625.0;;EUR;26265.0;2019-04-10;12447.74;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a29f14030xy9f1403087z;SYS;708;;2023-10-09;2023-09-21;2023-09-19;2023-10-09;3323.56;;EUR;4939.63;2023-10-09;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a9bddce5axybddce5a37z;SYS;708;;2020-08-31;2017-10-02;;;;;EUR;25.0;2020-08-31;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a7d64f765xyd64f7658bz;SYS;708;;2019-04-07;2018-09-05;2018-08-29;2018-11-07;98640.0;;EUR;105630.09;2019-04-07;34142.92;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a84db7ed1xy4db7ed18cz;SYS;708;;2011-08-30;2011-06-13;;2011-08-30;19456.0;;EUR;19477.59;2011-08-30;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a929e2f33xy29e2f33cdz;SYS;708;;2008-04-30;2008-04-16;2008-03-11;2008-04-16;16215.0;;EUR;16215.0;2008-04-16;22796.5;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a284a8413xy84a8413eaz;SYS;708;;2010-06-04;2010-06-04;2010-04-30;2010-06-04;28065.51;;EUR;28065.51;2010-06-04;4196.25;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a364d69fcxy64d69fc3dz;SYS;708;;2016-09-15;2016-05-23;;2016-05-25;25566.0;;EUR;26470.21;2016-09-15;0.01;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a6bf13ce3xybf13ce34ez;SYS;709;0.0;2016-11-09;2016-09-09;;2016-08-12;38750.0;;EUR;130.46;2016-11-09;201.6;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a2ce0dc82xyce0dc82e0z;SYS;708;;2018-01-24;2017-03-30;;;;;EUR;-1405.58;2017-03-31;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a7486b7eexy486b7ee4ez;SYS;709;0.0;2023-04-20;2023-04-20;;;;;EUR;0.0;;0.07;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a8f387de5xyf387de5f6z;SYS;708;;2022-07-26;2022-03-24;;;;;EUR;;;583.06;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a8c566678xyc56667815z;SYS;708;;2016-03-02;2015-07-14;;2015-07-14;27884.0;;EUR;28701.33;2016-03-02;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a6102ac75xy102ac7591z;SYS;708;;2024-08-20;2024-08-20;;;;;EUR;;;15479.98;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a4072b8baxy072b8bafaz;SYS;1042;;2023-02-08;2023-02-08;;;;TOTAL;EUR;;;17.57;;0.0;N;N;2025-05-15 09:00:37.483636;2025-05-15 09:00:37.483636
XY;50;2024-10-31;a1251fd91xy251fd91dfz;SYS;3279;0.0;2018-06-11;2018-06-11;;;;;EUR;0.0;;23.81;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a10d0b0c9xy0d0b0c9abz;SYS;708;;2016-04-11;2015-09-22;;2015-09-22;52524.0;;EUR;53911.33;2016-04-11;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;abdb14adaxydb14ada86z;SYS;708;;2016-02-29;2014-03-04;;2014-05-28;22645.0;;EUR;26294.19;2015-04-30;1239.44;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aea3325cdxya3325cd66z;SYS;709;0.0;2009-03-31;2009-03-31;;;;;EUR;0.0;;-105.54;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a13308beexy3308beeb8z;SYS;708;;2018-06-30;2018-05-29;2018-05-22;2018-06-29;50753.27;;EUR;50753.27;2018-06-29;31644.3;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;ad49589d6xy49589d6a8z;SYS;2287;;2020-05-12;2020-05-12;;;0.0;TOTAL;EUR;0.0;;530.7;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;a74708bf2xy4708bf213z;SYS;708;;2017-10-09;2017-03-10;;;;;EUR;;;62.97;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;abce225d2xyce225d2dcz;SYS;1042;;2017-05-15;;2017-04-12;2017-05-15;17282.66;TOTAL;EUR;;;;;;N;N;2025-05-15 09:00:37.483636;2025-05-15 09:00:37.483636
XY;50;2024-10-31;a1309f5f4xy309f5f4cez;SYS;708;;2024-08-02;2024-08-02;;;;;EUR;8873.09;2024-10-28;2738.42;;-248.95;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ae8e50ceexy8e50cee8az;SYS;708;;2022-03-27;2021-11-08;;;;;EUR;136.75;2022-03-27;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aa90d02acxy90d02accbz;SYS;708;;2016-11-17;2016-07-11;;;;;EUR;;;102.98;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ad42cb38axy42cb38aa9z;SYS;708;;2018-04-29;2017-08-18;;;;;EUR;;;151.03;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a75f2ffbaxy5f2ffba1bz;SYS;708;;2019-07-11;2019-02-21;;;;;EUR;109.0;2019-07-11;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ae9f4cdf9xy9f4cdf94dz;SYS;708;;2019-07-01;2016-08-31;;;;;EUR;797.2;2019-07-01;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a8601ce44xy601ce44a3z;SYS;708;;2020-10-07;2020-03-19;;;;;EUR;697.43;2020-10-07;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ad475dfaexy475dfaea0z;SYS;708;;2019-10-28;2019-03-12;;;;;EUR;347.5;2019-10-28;28.5;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aceb68be0xyeb68be083z;SYS;708;;2024-07-30;2024-07-03;;;;;EUR;920.08;2024-07-30;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;a96a5f1c3xy6a5f1c333z;SYS;2287;;2013-10-14;2013-10-14;;;0.0;TOTAL;EUR;0.0;;567.67;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2025-04-30;a50cc106exy0cc106ef3z;SYS;2287;;2014-02-03;2014-02-03;;;0.0;TOTAL;EUR;0.0;;0.02;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;a383e7491xy83e749136z;SYS;708;;2019-04-10;2019-01-22;;;;;EUR;-600.0;2019-04-10;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac0b2e80bxy0b2e80bc1z;SYS;708;;2018-03-26;2017-12-14;;;;;EUR;-0.01;2018-03-26;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a25319c1bxy5319c1b66z;SYS;1042;;2021-02-22;2021-02-22;;;;TOTAL;EUR;;;7.7;;0.0;N;N;2025-05-15 09:00:37.483636;2025-05-15 09:00:37.483636
XY;50;2024-10-31;aea3706faxya3706fa0cz;SYS;708;;2018-03-04;2018-01-02;;;;;EUR;;;5.18;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a1c51d2b8xyc51d2b88az;SYS;708;;2021-05-17;2021-05-17;;;;;EUR;;;991.41;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a6472e00bxy472e00bd5z;SYS;8204;;2017-04-27;2017-04-27;2016-11-17;2017-01-13;24838.72;;EUR;0.0;;387.41;;387.41;N;N;2025-04-30 08:18:15.017003;2025-04-30 08:18:15.017003
XY;50;2024-10-31;a087b2a3exy87b2a3ef3z;SYS;708;;2017-01-17;2016-08-15;;;;;EUR;286.55;2017-01-17;106.66;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;a5ada2f75xyada2f75a0z;SYS;2287;;2024-12-16;2024-08-18;2024-08-09;2024-08-09;1.0;SKIP;EUR;16317.0;2024-12-16;-5.43;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;a24c9f0e2xy4c9f0e263z;SYS;708;;2009-07-31;2009-07-09;;2009-07-24;17283.34;;EUR;17283.34;2009-07-24;1798.2;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a9e89cee8xye89cee8f1z;SYS;708;;2024-09-09;2024-06-26;;;;;EUR;-993.82;2024-09-09;1252.44;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a2e36b1b0xye36b1b0cfz;SYS;708;;2024-03-07;2024-02-06;2024-01-31;2024-03-07;71447.0;;EUR;71454.12;2024-03-07;24611.95;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a42168e0fxy2168e0f1bz;SYS;708;;2007-09-30;2007-08-09;;2007-08-09;35129.0;;EUR;35479.0;2007-09-30;89.12;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aa214670axy214670a80z;SYS;708;;2016-06-08;2016-03-24;;2016-06-08;26016.6;;EUR;27217.0;2016-06-08;-267.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac32cb7bexy32cb7be1dz;SYS;708;;2019-04-23;2017-09-07;2018-05-17;2018-07-09;24037.0;;EUR;25009.38;2019-04-23;11418.72;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ad78f3f5exy78f3f5eccz;SYS;708;;2020-09-10;2020-03-20;;;;;EUR;320.06;2020-09-08;2703.55;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a3a559143xya55914333z;SYS;708;;2023-09-24;2023-01-26;;;;;EUR;;;134.82;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a364f77bexy64f77be83z;SYS;709;0.0;2023-05-01;2023-05-01;;;;;EUR;0.0;;0.03;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a3b1f7189xyb1f718992z;SYS;708;;2019-06-17;2019-01-28;;;;;EUR;129.07;2019-06-17;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a05d0c381xy5d0c381e3z;SYS;708;;2023-01-19;2022-12-09;;;;;EUR;;;-24.86;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
