wos_analysis_entity;wos_delivering_entity;wos_reporting_date;wos_cms_contract_number;wos_source_system;wos_bevis_id;wos_net_loss_amount;wos_loss_date;wos_write_off_date;wos_reposession_date;wos_remarketing_date;wos_remarketing_proceeds;wos_portfolio;wos_currency;wos_recovery_amount;wos_last_recovery_date;wos_net_rv_loss_amount;wos_abs_code;wos_cal_periodnetcreditloss_amount;MGT_InsertTime;MGT_UpdateTime;MGT_ValidationStatus
XY;50;2024-10-31;af3d78b93xy3d78b93a4z;SYS;708;-300.0;2017-12-10;2017-02-17;;;;;EUR;300.0;2017-12-10;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a0bd2278axybd2278a77z;SYS;708;584804.52;2009-07-31;2009-01-20;2009-01-20;2009-07-31;210000.0;;EUR;210000.0;2009-07-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a41da674dxy1da674dd3z;SYS;708;13.59;2021-11-08;2021-09-01;;;;;EUR;4491.95;2021-10-28;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a35e535f4xy5e535f490z;SYS;708;26434.68;2009-10-31;2009-08-12;2009-08-12;2009-10-05;21733.25;;EUR;21733.25;2009-10-05;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;af6874846xy687484657z;SYS;708;0.0;2019-08-06;2017-12-07;;;;;EUR;381.91;2019-08-06;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ac9335c12xy9335c121az;SYS;8205;397.86;2016-08-29;2016-08-29;;;;;EUR;0.0;;;;397.86;2025-05-12 12:35:45.666462;2025-05-12 12:35:45.666462;INVALID
XY;50;2024-10-31;aa38daa34xy38daa3406z;SYS;708;15911.29;2020-08-31;2018-02-02;2019-07-30;2019-09-10;16627.95;;EUR;16627.95;2019-09-10;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a63aa54e0xy3aa54e08fz;SYS;708;49745.06;2016-11-09;2016-06-13;2016-06-06;2016-11-09;8850.0;;EUR;8850.0;2016-11-09;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a4647eeccxy647eecc40z;SYS;708;-300.0;2017-08-13;2016-04-04;;;;;EUR;-14739.43;2017-08-13;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;a1e92bd5fxye92bd5f44z;SYS;2287;6966.61;2009-03-30;2009-03-30;2008-12-12;2009-02-06;4454.55;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a9ade85c6xyade85c656z;SYS;708;-818.82;2013-08-31;2013-07-01;2013-07-01;;;;EUR;6212.36;2013-08-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;ab210df7cxy210df7c88z;SYS;2287;4214.08;2014-03-28;2010-02-26;2010-01-14;2010-02-26;7272.73;TOTAL;EUR;3000.0;2014-03-28;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a377437edxy77437edbfz;SYS;708;-129154.12;2011-12-31;2011-11-04;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a72558f4exy2558f4edbz;SYS;708;-42.37;2012-09-30;2012-07-01;2012-07-01;;;;EUR;1274.28;2012-09-30;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a46399025xy6399025d1z;SYS;708;-1664.36;2018-12-20;2018-12-20;2018-12-20;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;a085def3cxy85def3c91z;SYS;2287;2762.6;2011-02-17;2011-02-17;;;0.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a9ca5efe5xyca5efe513z;SYS;708;-24244.52;2014-05-31;2011-11-17;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;a93de48b8xy3de48b8a9z;SYS;2287;0.01;2010-07-06;2010-07-06;;;0.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a18b848cbxy8b848cb68z;SYS;708;-44.62;2015-06-30;2015-04-13;2015-04-13;2015-06-04;34288.0;;EUR;34288.0;2015-06-04;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a93e42dfcxy3e42dfcb3z;SYS;708;-300.0;2017-07-27;2016-06-06;;;;;EUR;-23251.42;2017-07-27;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a85bca33bxy5bca33b59z;SYS;708;-1195.0;2016-06-23;2016-04-11;;2016-06-23;14359.24;;EUR;17395.0;2016-06-23;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a6d4ac77cxyd4ac77c50z;SYS;708;-8878.99;2010-04-30;2010-04-16;2010-04-16;2010-04-20;1105729.01;;EUR;1105729.01;2010-04-20;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ab3d7857cxy3d7857c3ez;SYS;709;956.42;2004-12-31;2004-12-31;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a5486b318xy486b3181az;SYS;708;15248.08;2009-03-31;2008-11-20;2008-11-20;2009-03-17;22056.25;;EUR;22056.25;2009-03-17;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ac1177381xy11773815bz;SYS;708;0.0;2018-06-14;2018-03-20;;;;;EUR;2702.66;2018-06-14;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a207dd11axy07dd11aedz;SYS;708;214.79;2017-08-30;2016-02-26;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ac109bf19xy109bf1941z;SYS;708;0.23;2018-04-05;2018-04-05;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a6b23ee5cxyb23ee5c78z;SYS;708;0.03;2016-05-05;2016-05-05;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a84dc8d97xy4dc8d97d9z;SYS;708;1042.14;2020-04-12;2020-03-16;;;;;EUR;522.81;2020-04-12;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a93be34baxy3be34ba89z;SYS;709;0.47;2016-06-13;2016-06-13;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;ad2ffd39exy2ffd39eb5z;SYS;1042;7160.13;2011-09-20;2011-09-20;;;;TOTAL;EUR;;;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;a997335d0xy97335d095z;SYS;708;628.23;2019-12-10;2019-12-10;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a8370ee39xy370ee39f1z;SYS;708;0.0;2020-01-05;2019-06-13;;;;;EUR;237.35;2020-01-05;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ab0e3ff63xy0e3ff63adz;SYS;708;-300.0;2017-10-10;2016-04-21;;;;;EUR;300.0;2017-10-10;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aa2613d37xy2613d37c2z;SYS;3250;2189918.97;2017-11-16;2017-08-31;2017-07-25;2017-11-16;302200.0;EARLY_SETTLEMENT;EUR;229780.24;2017-11-16;;;0.0;2025-05-19 13:38:34.126295;2025-05-19 13:38:34.126295;INVALID
XY;50;2024-10-31;a00fdd870xy0fdd87077z;SYS;708;8684.69;2013-11-30;2013-11-01;2013-08-01;2013-11-26;44412.1;;EUR;44412.1;2013-11-26;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a482ebf1axy82ebf1af0z;SYS;708;10.3;2016-11-14;2016-11-14;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a8339a7e8xy339a7e8dfz;SYS;708;0.0;2016-11-21;2016-07-19;;;;;EUR;884.8;2016-11-21;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad2fc31c4xy2fc31c4bcz;SYS;708;0.0;2021-07-25;2019-11-22;;;;;EUR;1672.88;2021-07-25;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad5ab97a2xy5ab97a2dbz;SYS;8205;0.0;2020-09-18;2020-09-18;;;;;EUR;0.0;;;;0.0;2025-05-12 12:35:45.666462;2025-05-12 12:35:45.666462;INVALID
XY;50;2024-10-31;a80c4c522xy0c4c522afz;SYS;708;0.71;2018-07-18;2018-07-18;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aadfc1dccxydfc1dcc99z;SYS;708;40808.76;2011-10-31;2009-10-27;2009-10-27;2011-10-10;69472.84;;EUR;69472.84;2011-10-10;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a5a5d6825xya5d68250dz;SYS;708;0.0;2017-11-30;2017-04-18;;;;;EUR;8377.14;2017-11-30;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a73c57dc2xy3c57dc230z;SYS;708;25949.16;2018-08-14;2017-05-09;2017-05-09;2017-11-08;16628.0;;EUR;16628.0;2017-11-08;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a007691a4xy07691a440z;SYS;708;303.65;2015-04-21;2015-02-13;;2015-04-01;23800.0;;EUR;23800.0;2015-04-01;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a51f23dc1xy1f23dc1c8z;SYS;3250;932124.09;2021-07-23;2021-07-23;2020-09-04;2021-07-15;1203857.744;HOSTILE;EUR;0.0;;;;0.0;2025-05-19 13:38:34.126295;2025-05-19 13:38:34.126295;INVALID
XY;50;2024-10-31;aa9045a66xy9045a6680z;SYS;8205;-38674.0;2024-01-16;2024-01-16;;;;;EUR;0.0;;;;-38674.0;2025-05-12 12:35:45.666462;2025-05-12 12:35:45.666462;INVALID
XY;50;2024-10-31;a71c23ed3xy1c23ed388z;SYS;709;0.01;2016-07-07;2016-07-07;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
