cfs_analysis_entity;cfs_delivering_entity;cfs_reporting_date;cfs_cms_contract_number;cfs_source_system;cfs_cashflow_type;cfs_payment_date;cfs_cashflow;cfs_drv_alm_flag;cfs_drv_risk_flag;MGT_InsertTime;MGT_UpdateTime
XY;50;2024-10-31;a909147a1xy09147a197z;SYS;Installment;2027-09-17;672.07;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ac170a653xy170a653b7z;SYS;Installment;2023-11-13;1673.56;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;a78c05a83xy8c05a83c4z;SYS;Installment;2026-08-04;1092.55;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a8ad9c772xyad9c7723bz;SYS;Installment;2027-09-12;843.89;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a36bb0875xy6bb0875f9z;SYS;Installment;2025-05-01;410.84;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;adf93e902xyf93e9023bz;SYS;Installment;2027-05-24;845.65;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a1836c1ccxy836c1cc78z;SYS;Interest;2024-01-01;116.47;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;a3b20f8b7xyb20f8b76fz;SYS;Installment;2029-02-09;1122.09;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-09-30;a224fe32dxy24fe32d42z;SYS;Installment;2021-11-18;100291.0;N;N;2025-05-14 12:09:32.701067;2025-05-14 12:09:32.701067
XY;50;2024-10-31;a56d06f28xy6d06f28b9z;SYS;Installment;2027-06-11;887.19;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a7fd9b1ccxyfd9b1cc07z;SYS;Installment;2025-10-23;770.77;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;a9dda14edxydda14edb1z;SYS;Installment;2023-02-28;763.89;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a7cc28cafxycc28caf47z;SYS;Installment;2025-07-01;500.1;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a88566a74xy8566a7496z;SYS;Installment;2027-02-24;1040.02;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ac000167fxy000167fd7z;SYS;Installment;2023-07-02;397.03;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aa1caf2a1xy1caf2a16cz;SYS;Installment;2025-04-15;669.14;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a2a74ef01xya74ef0135z;SYS;Installment;2029-12-09;896.03;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ab0d53a39xy0d53a391dz;SYS;Installment;2026-02-21;321.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a7f0ee583xyf0ee58312z;SYS;Installment;2027-01-23;1070.33;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;af354cf9dxy354cf9dfez;SYS;Installment;2021-06-30;596.72;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a20124c5exy0124c5ec9z;SYS;Interest;2024-07-01;67.54;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;af64220cdxy64220cdf7z;SYS;Installment;2023-05-30;1604.48;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a39b3799axy9b3799af0z;SYS;Installment;2020-02-15;65.16;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a5e5507fexye5507fe61z;SYS;Installment;2026-12-25;1250.39;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a814b0753xy14b0753d2z;SYS;Installment;2023-09-22;757.16;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a1f6873f5xyf6873f5f8z;SYS;Installment;2024-10-01;468.92;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;a8883aa97xy883aa9779z;SYS;Installment;2027-12-09;506.81;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a12be17daxy2be17da33z;SYS;Installment;2027-04-13;692.9;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ac6df5b89xy6df5b899ez;SYS;Installment;2024-12-20;612.56;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a2f37c7abxyf37c7abcdz;SYS;Installment;2028-11-03;1127.66;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;afd63755cxyd63755c9az;SYS;Installment;2026-11-09;2608.56;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;af772b4e6xy772b4e635z;SYS;Installment;2023-11-15;790.57;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a22ff84d7xy2ff84d780z;SYS;Installment;2023-01-01;485.04;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;afdb50f75xydb50f750bz;SYS;Installment;2030-04-27;808.56;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;afb3ecba8xyb3ecba8ffz;SYS;Installment;2026-02-01;866.78;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a4dde8605xydde8605cez;SYS;Installment;2025-02-15;853.81;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a6a439653xya43965392z;SYS;Installment;2026-09-30;2228.94;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;aac0dec13xyc0dec1322z;SYS;Installment;2028-07-15;629.87;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a25049783xy5049783eaz;SYS;Installment;2026-04-26;1132.25;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a11d979d0xy1d979d098z;SYS;Installment;2029-10-15;4351.44;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a080eab88xy80eab883ez;SYS;Interest;2029-11-01;208.81;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;afedd4973xyedd4973f4z;SYS;Installment;2026-07-17;808.96;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;af765faa7xy765faa79cz;SYS;Installment;2026-04-30;1016.88;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-09-30;acd59a436xyd59a436f4z;SYS;Installment;2022-07-04;53042.0;N;N;2025-05-14 12:09:32.701067;2025-05-14 12:09:32.701067
XY;50;2024-10-31;af3e7614axy3e7614a2az;SYS;Installment;2027-08-12;1375.8;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a54a4fb16xy4a4fb163cz;SYS;Installment;2028-02-29;892.81;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-09-30;ae954d91cxy954d91c1dz;SYS;Installment;2023-04-13;48785.0;N;N;2025-05-14 12:09:32.701067;2025-05-14 12:09:32.701067
XY;50;2024-10-31;ab4bfbae4xy4bfbae491z;SYS;Redemption;2026-05-01;1473.8;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2025-04-30;a720cb813xy20cb81392z;SYS;Installment;2024-11-27;944.11;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;abc7f44b8xyc7f44b898z;SYS;Installment;2025-08-09;640.92;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;aa5173504xy5173504afz;SYS;Installment;2025-06-28;968.65;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a6e5b1fe2xye5b1fe2a4z;SYS;Installment;2024-02-12;799.46;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a1c4e82cexyc4e82ce20z;SYS;Installment;2025-03-28;1294.68;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a729b8d39xy29b8d3989z;SYS;Installment;2023-03-01;1103.96;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a7d0f763exyd0f763efdz;SYS;Installment;2021-01-29;440.38;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a14dc0db3xy4dc0db35ez;SYS;Installment;2023-09-21;1441.07;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a229d19dcxy29d19dc79z;SYS;Installment;2022-02-25;1288.24;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;a835c7ff0xy35c7ff077z;SYS;Installment;2025-10-29;3504.91;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a0fadb500xyfadb500baz;SYS;Installment;2023-01-14;628.59;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;a61b1515axy1b1515a21z;SYS;Installment;2024-02-27;1190.1;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;ad45d7da5xy45d7da5cdz;SYS;Installment;2025-01-03;707.65;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aebce1f90xybce1f90f6z;SYS;Installment;2024-12-11;1340.5;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a66afa9d1xy6afa9d1e2z;SYS;Installment;2028-05-14;1086.91;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;ae9a98fe5xy9a98fe5f0z;SYS;Redemption;2027-04-01;297.48;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;a0c4d50cexyc4d50ce81z;SYS;Installment;2024-11-01;1499.2;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;a3f1ec51exyf1ec51edcz;SYS;Installment;2028-06-08;406.14;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a447e08f2xy47e08f2eaz;SYS;Installment;2023-05-28;534.98;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;aedefc26cxydefc26c3cz;SYS;Installment;2021-08-07;1558.65;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a5bbd20e0xybbd20e0a6z;SYS;Installment;2023-05-02;1431.88;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a3e9f63ddxye9f63dd02z;SYS;Installment;2026-02-28;771.42;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a6b8a53fexyb8a53fe2fz;SYS;Installment;2025-03-07;761.7;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ad878e1b1xy878e1b1b0z;SYS;Installment;2021-07-29;1467.81;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a22f6c05axy2f6c05a18z;SYS;Installment;2023-07-17;1354.46;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;abc720ca5xyc720ca543z;SYS;Installment;2026-03-25;859.97;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;ad4cbc9f1xy4cbc9f1b6z;SYS;Installment;2026-01-25;404.04;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ac151d079xy151d0792fz;SYS;Installment;2025-02-12;794.4;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a97e10071xy7e1007166z;SYS;Installment;2024-04-22;518.33;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;af06ad3cdxy06ad3cd3dz;SYS;Installment;2029-03-11;1399.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a412e0a55xy12e0a55e5z;SYS;Installment;2025-02-21;1146.48;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a705269f3xy05269f3dbz;SYS;Installment;2026-12-21;1397.75;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a853492ecxy53492eca6z;SYS;Installment;2025-07-15;779.67;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2025-04-30;aeee1225fxyee1225fb7z;SYS;Installment;2027-08-27;1856.89;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a9def11d0xydef11d053z;SYS;Installment;2023-11-23;1707.09;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;adf399767xyf39976763z;SYS;Installment;2023-07-17;704.61;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;acfe31183xyfe3118321z;SYS;Installment;2026-10-09;600.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;a7f989588xyf989588e4z;SYS;Installment;2022-08-19;358.93;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
