MGT_InsertTime;MGT_UpdateTime;ctt_abs_code;ctt_acquisition_date;ctt_additional_asset_information;ctt_additional_collateral_amount;ctt_additional_collateral_type;ctt_additional_financed_amount;ctt_analysis_entity;ctt_asset_model_date;ctt_asset_type_segment;ctt_balance_sheet_entity;ctt_balloon_rv;ctt_bevis_id;ctt_borrower_country;ctt_borrower_sub_type;ctt_borrower_type;ctt_branch;ctt_brand;ctt_business_division;ctt_business_line;ctt_campaign;ctt_cms_contract_number;ctt_cmsir;ctt_co_r_v_r;ctt_commission;ctt_continuation_deal;ctt_contract_currency;ctt_credit_impaired;ctt_customer_group_number;ctt_customer_number;ctt_date_of_last_restructuring;ctt_day_conv;ctt_dealer;ctt_delinquency_reason_code;ctt_delinquent_amount;ctt_delinquent_amount_ccy;ctt_delinquent_days_contract;ctt_delivering_entity;ctt_deposit_rate;ctt_down_payment;ctt_drv_alm_flag;ctt_drv_portfolio_name_rdr;ctt_drv_portfolio_name_tm1;ctt_drv_portfolio_type_rdr;ctt_drv_portfolio_type_tm1;ctt_drv_risk_flag;ctt_economic_capital_ratio;ctt_end_date;ctt_fda_1;ctt_fda_2;ctt_fee;ctt_financial_product_group;ctt_fix_variable;ctt_fixing_period;ctt_funding_entity;ctt_hostile_termination_flag;ctt_icrsa_flag;ctt_idc;ctt_ifrs9_classification;ctt_ifrs9_country_region;ctt_impaired_information;ctt_industry_segmentation;ctt_installment;ctt_installment_count;ctt_insurance_ancillary;ctt_insurance_gap;ctt_insurance_motor;ctt_insurance_ppi;ctt_insurance_warranty;ctt_last_fixing;ctt_lgd;ctt_list_price;ctt_loan_commitment_flag;ctt_loan_limit;ctt_model_sap;ctt_nbv_local_cms;ctt_new_used;ctt_next_fixing;ctt_nib_ratio;ctt_number_restructurings;ctt_opex;ctt_payment_mode;ctt_pd;ctt_period_in_month;ctt_portfolio;ctt_portfolio_cr;ctt_portfolio_pp;ctt_portfolio_tm1;ctt_position_id;ctt_product_sap;ctt_r_model_score_card;ctt_r_model_score_card_version;ctt_rating;ctt_rating_name;ctt_rating_scoring_flag;ctt_rating_version;ctt_reporting_date;ctt_reserves_segment_contract;ctt_restructuring_flag;ctt_rv_guarantee_flag;ctt_sales_price;ctt_scoring;ctt_security_deposit;ctt_source_system;ctt_start_date;ctt_status;ctt_subsidy;ctt_subsidy_percent;ctt_tax_rate;ctt_trade_date;ctt_triggering_event_flag;ctt_units;ctt_variable_type;ctt_vin;ctt_vin_type;ctt_written_off_flag;ifc_id;pgr_id
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2024-07-25;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a50bdd607xy0bdd60799z;7.74;;511.72;;EUR;;a017b6d88xy17b6d88bcz;a017b6d88xy17b6d88bcz;;Act/Act;a2c5ab2b6xyc5ab2b6ccz;;0.0;EUR;0.0;50;;14500.0;N;XYORGF;XYORGF;RDR;TM1;N;;2030-02-03;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;319.79;66.0;;;;;;;0.39;;N;;;16826.79;U;;;;;R;0.00131;1.0;;;;;1600060171;;;;;;;;2024-10-31;;N;N;31590.1;0.0;0.0;SYS;2024-07-19;0;0.0;;;;0;1.0;;a2dd3c17fxydd3c17f77z;VIN;;28;2511
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;L7F;2023-03-27;;;;300.0;XY;;PC;XY10;36582.6;708;XY;NON;RP;;MB;Other;;;abc3d4c93xyc3d4c93f6z;10.1;;4430.76;;EUR;;a6132858axy132858a5fz;a6132858axy132858a5fz;;30/360;a4b8eda6fxyb8eda6fd6z;;0.0;EUR;0.0;50;;1647.91;N;XYORGF;XYORGF;RDR;TM1;N;;2026-03-16;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;1308.14;36.0;;;;;;;0.29561;64180.0;N;;;51318.44;N;;;;;R;0.00253;1.0;;;;;564863964;;;;;;;;2024-10-31;;N;B;68433.5;0.0;0.0;SYS;2023-03-16;0;0.0;;;;0;1.0;;addb4e66cxydb4e66c85z;VIN;;31;2508
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;L7F;2024-05-24;;;;1642.95;XY;;PC;XY10;65736.0;708;XY;NON;RP;;MB;Other;;;a900bad28xy00bad2851z;3.67;;400.0;;EUR;;ac6cbd101xy6cbd10162z;ac6cbd101xy6cbd10162z;;30/360;ac172315axy172315a7fz;;0.0;EUR;0.0;50;;9960.28;N;XYORGF;XYORGF;RDR;TM1;N;;2026-05-17;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;630.51;24.0;;;;;;;0.29561;109560.0;N;;;80514.43;N;;;;;R;0.00183;1.0;;;;;239122900;;;;;;;;2024-10-31;;N;B;83230.6;0.0;7000.0;SYS;2024-05-17;0;2033.0;;;;0;1.0;;ab577068bxy577068bc0z;VIN;;31;2508
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;24A;2023-06-05;;;;0.0;XY;;PC;XY10;31064.65;708;XY;NON;RP;;MB;Other;;;a9983ab88xy983ab88a6z;9.55;;3264.01;;EUR;;a1e4df522xye4df522edz;a1e4df522xye4df522edz;;30/360;a84ce3cfaxy4ce3cfaafz;;0.0;EUR;0.0;50;;4161.68;N;XYORGF;XYORGF;RDR;TM1;N;;2027-05-27;;;0.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;930.48;48.0;;;;;;;0.33446;64695.0;N;;;51400.22;N;;;;;R;0.01177;1.0;;;;;-1681034897;;;;;;;;2024-10-31;;N;B;62688.0;1.0;0.0;SYS;2023-05-27;0;0.0;;;;0;1.0;;ab0f7435axy0f7435a1az;VIN;;31;2508
2025-05-14 12:09:29.195521;2025-05-14 12:09:29.195521;;2021-02-22;;;;0.0;XY;;PC;XY10;0.0;3250;XY;NON;RSB;;MB;Other;RE;14294-PC Straight-2021;a33e3c717xy3e3c71750z;0.0;;0.0;;EUR;N;aef60b8e8xyf60b8e826z;aef60b8e8xyf60b8e826z;;30/360;a3e4d9788xye4d97888az;;0.0;EUR;;50;0.0;2723010.0;N;XYORGF;XYORGF;RDR;TM1;N;;2025-02-18;;;12712.0;STFIN;F;;XY1001;N;;15466.0;Loan retail;;;NDA;;;;;;;;;0.0;0.0;N;;;223785.87;N;;;;;;0.0;;;;;IND-FS;-1392009180;;PCRET;3.0;;;;;2024-09-30;;N;N;4548010.0;530.0;0.0;SYS;2021-02-22;0;0.0;;;;0;1.0;;aeb2f9fc5xyb2f9fc5fdz;VIN;;28;2049
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;23;2019-12-09;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;ac83ee32bxy83ee32bd9z;4.64;;584.76;;EUR;;aa61e4e8cxy61e4e8c6ez;aa61e4e8cxy61e4e8c6ez;;Act/Act;a5fd32d24xyfd32d242az;;0.0;EUR;0.0;50;;2500.0;N;XYORGF;XYORGF;RDR;TM1;N;;2025-12-14;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;510.42;72.0;;;;;;;0.346;;N;;;7022.58;U;;;;;R;0.00118;1.0;;;;;-1416124784;;;;;;;;2024-10-31;;N;N;40976.87;0.0;0.0;SYS;2019-11-29;0;0.0;;;;0;1.0;;a3731b296xy731b296d9z;VIN;;28;2511
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;24A;2024-01-02;;;;300.0;XY;;PC;XY10;69793.5;708;XY;NON;RSB;;MB;Other;;;a99591cc9xy9591cc98bz;10.71;;7484.98;;EUR;;aed5f2669xyd5f26693bz;aed5f2669xyd5f26693bz;;30/360;a60a83102xy0a8310294z;;0.0;EUR;0.0;50;;87.76;N;XYORGF;XYORGF;RDR;TM1;N;;2026-12-23;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;2913.62;36.0;;;;;;;0.29561;;N;;;120088.31;U;;;;;R;0.00253;1.0;;;;;240946043;;;;;;;;2024-10-31;;N;B;139854.0;0.0;0.0;SYS;2023-12-23;0;0.0;;;;0;1.0;;acb632203xyb6322031cz;VIN;;31;2508
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;L7F;2021-03-02;;;;300.0;XY;;PC;XY10;22524.75;708;XY;NON;RP;;MB;Other;;;a3203d6daxy203d6da3ez;4.62;;3499.39;;EUR;;a36564610xy6564610bfz;a36564610xy6564610bfz;;30/360;a684d41a5xy84d41a587z;;0.0;EUR;0.0;50;;0.0;N;XYORGF;XYORGF;RDR;TM1;N;;2025-02-27;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;677.61;48.0;;;;;;;0.34692;46645.0;N;;;24550.85;N;;;;;R;0.01188;1.0;;;;;-2076765009;;;;;;;;2024-10-31;;N;B;47378.4;1.0;0.0;SYS;2021-02-27;0;2672.83;;;;0;1.0;;a911ba4f3xy11ba4f35az;VIN;;31;2508
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;L7F;2022-04-04;;;;0.0;XY;;PC;XY10;20626.4;708;XY;NON;RP;;MB;Other;;;abb1810f6xyb1810f60bz;2.22;;400.0;;EUR;;ae738c228xy738c2289az;a38e90c25xy8e90c2527z;;30/360;a5fc3aa28xyfc3aa28fbz;;238.36;EUR;30.0;50;;0.0;N;XYORGF;XYORGF;RDR;TM1;N;;2026-03-30;;;0.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;691.72;48.0;;;;;;;0.30308;;N;;;31387.77;U;;;;;R;0.01727;1.0;;;;;754160880;;;;;;;;2024-10-31;;N;B;50680.0;1.0;0.0;SYS;2022-03-30;0;2564.43;;;;0;1.0;;a26a2c049xy6a2c049b0z;VIN;;31;2508
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;22;2022-01-25;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a68217b25xy8217b25dcz;4.99;;3819.78;;EUR;;a7e8f8246xye8f824686z;a7e8f8246xye8f824686z;;Act/Act;a2fab13a2xyfab13a242z;;0.0;EUR;0.0;50;;10000.0;N;XYORGF;XYORGF;RDR;TM1;N;;2028-02-01;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;2328.07;72.0;;;;;;;0.345;136210.0;N;;;83350.79;N;;;;;R;0.01074;1.0;;;;;-868685203;;;;;;;;2024-10-31;;N;N;154298.03;1.0;0.0;SYS;2022-01-17;0;0.0;;;;0;1.0;;a3370a0dcxy370a0dcfdz;VIN;;28;2511
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;L7F;2022-02-23;;;;300.0;XY;;PC;XY10;42042.0;708;XY;NON;RP;;MB;Other;;;ac34f01ccxy34f01cc8az;7.23;;4982.17;;EUR;;aacbe3b07xycbe3b07efz;aacbe3b07xycbe3b07efz;;30/360;afdfdd2bfxydfdd2bf32z;;0.0;EUR;0.0;50;;3049.36;N;XYORGF;XYORGF;RDR;TM1;N;;2025-01-27;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;1298.51;36.0;;;;;;;0.30308;75160.0;N;;;44928.56;N;;;;;R;0.0026;1.0;;;;;1386464408;;;;;;;;2024-10-31;;N;B;77990.57;0.0;0.0;SYS;2022-01-27;0;0.0;;;;0;1.0;;ae1935588xy1935588faz;VIN;;31;2508
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2022-02-07;;;;1499.0;XY;;PC;XY10;0.0;708;XY;NON;RSB;;MB;Other;;;a912f5ccbxy12f5ccbd5z;5.94;;4921.09;;EUR;;a9e034119xye034119aaz;a9e034119xye034119aaz;2024-09-17;Act/Act;a7fba096dxyfba096da0z;;2314.91;EUR;30.0;50;;5000.0;N;XYORGF;XYORGF;RDR;TM1;N;;2028-04-28;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;1607.57;75.0;;;;;;;0.414;;N;;;64384.73;U;;;;;R;0.00661;1.0;;;;;1935906782;;;;;;;;2024-10-31;;Y;N;100462.24;1.0;0.0;SYS;2022-01-15;0;0.0;;;;0;1.0;;a2abf1199xyabf119967z;VIN;;28;2511
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;L7F;2024-02-20;;;;0.0;XY;;PC;XY10;45976.0;708;XY;NON;RP;;MB;Other;;;a28ebaefbxy8ebaefb8dz;4.56;;300.0;;EUR;;ad5368420xy5368420f0z;ad5368420xy5368420f0z;;30/360;aecc58ae9xycc58ae96bz;;0.0;EUR;0.0;50;;4275.98;N;XYORGF;XYORGF;RDR;TM1;N;;2027-02-17;;;0.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;740.38;36.0;;;;;;;0.29561;82100.0;N;;;63852.76;N;;;;;R;0.00305;1.0;;;;;-1631461832;;;;;;;;2024-10-31;;N;B;69350.0;0.0;0.0;SYS;2024-02-17;0;2264.88;;;;0;1.0;;a725569efxy25569effbz;VIN;;31;2508
2025-05-14 12:09:29.195521;2025-05-14 12:09:29.195521;;2021-08-18;;;;0.0;XY;;PC;XY10;0.0;3250;XY;NON;RSB;;MB;Other;RE;14294-PC Straight Campaign July-2021;a92039ae7xy2039ae76cz;0.0;;0.0;;EUR;N;a8ef6ef23xyef6ef2301z;a8ef6ef23xyef6ef2301z;;30/360;a4619601axy619601af5z;;0.0;EUR;;50;0.0;300000.0;N;XYORGF;XYORGF;RDR;TM1;N;;2026-08-18;;;12712.0;STFIN;F;;XY1001;N;;42373.0;Loan retail;;;ARTS_ENTERTAINMENT_AND_RECREATION;;;;;;;;;0.0;0.0;N;;;2082743.87;N;;;;;;0.0;;;;;IND-FS;245744081;;PCRET;3.0;;;;;2024-09-30;;N;N;5300000.0;460.0;0.0;SYS;2021-08-18;0;206523.0;;;;0;1.0;;a5e9e7adexye9e7adeb6z;VIN;;28;2049
2025-04-23 13:46:56.996937;2025-04-23 13:46:56.996937;ABS;2020-07-20;;;;0.0;XY;;PC;XY10;0.0;3279;XY;NON;RP;910.0;MB;Other;;869;a62875387xy2875387b1z;0.03;;0.0;N;EUR;N;ac681dd52xy681dd523fz;ac681dd52xy681dd523fz;;Act/Act;a5b3f8d6cxyb3f8d6c4az;;0.0;EUR;0.0;50;0.0;46000.0;N;XYORGF;XYORGF;RDR;TM1;N;;2025-07-17;;;0.0;STFIN;F;0.0;XY1001;N;;0.0;Loan retail;;;;0.0;0.0;;;;;;2020-07-17;0.38;72200.0;N;0.0;;5299.93;U;2025-07-17;;0.0;;R;0.003;1.0;;;;;1319220756;3002.0;ACE;;0.0;;;;2024-10-31;;N;N;78695.46;281.0;0.0;SYS;2020-07-17;0;1172.0;0.0;;;0;1.0;1.0;a96a0dea5xy6a0dea5c0z;VIN;;28;2511
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;12;2019-12-23;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;afbc3f8f2xybc3f8f2ebz;3.99;;818.47;;EUR;;a97cee7c2xy7cee7c299z;a97cee7c2xy7cee7c299z;;Act/Act;abfad38f9xyfad38f984z;;0.0;EUR;0.0;50;;11000.0;N;XYORGF;XYORGF;RDR;TM1;N;;2025-07-05;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;537.51;66.0;;;;;;;0.346;;N;;;4768.92;U;;;;;R;0.00118;1.0;;;;;-1927683209;;;;;;;;2024-10-31;;N;N;42753.29;0.0;0.0;SYS;2019-12-21;0;570.5;;;;0;1.0;;a5156cdb6xy156cdb641z;VIN;;28;2511
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2019-07-29;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a958be7a2xy58be7a277z;4.49;;869.6;;EUR;;a93436b63xy3436b633az;a93436b63xy3436b633az;;Act/Act;a6531efb1xy531efb1f1z;;0.0;EUR;0.0;50;;10000.0;N;XYORGF;XYORGF;RDR;TM1;N;;2025-02-10;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;503.99;66.0;;;;;;;0.346;;N;;;1998.73;U;;;;;R;0.00118;1.0;;;;;-831053137;;;;;;;;2024-10-31;;N;N;39371.56;0.0;0.0;SYS;2019-07-27;0;324.08;;;;0;1.0;;a0ed88832xyed88832f6z;VIN;;28;2511
2025-04-23 13:46:56.996937;2025-04-23 13:46:56.996937;;2024-04-11;;;;0.0;XY;;PC;XY10;55286.55;709;XY;NON;RP;910.0;MB;Other;;F31;a823259c8xy23259c8f7z;0.02;;75.0;N;EUR;N;af9dff7cexy9dff7ce33z;af9dff7cexy9dff7ce33z;;30/360;ad054a8c0xy054a8c06fz;;0.0;EUR;0.0;50;0.0;0.0;N;XYORGF;XYORGF;RDR;TM1;N;;2028-03-22;;;0.0;OPLEA;F;0.0;XY1001;N;;0.0;Operating lease;;;;0.0;0.0;;;;;;2024-03-22;0.21;108405.0;N;0.0;;95901.4;N;2028-03-22;;0.0;;A;0.01;1.0;;;;;81956006;3105.0;ACE;;0.0;;;;2024-10-31;;N;B;117614.62;235.0;1700.0;SYS;2024-03-22;0;14503.55;0.0;;;0;1.0;1.0;ac78cc921xy78cc921dez;VIN;;31;2508
