ctt_analysis_entity;ctt_delivering_entity;ctt_funding_entity;ctt_reporting_date;ctt_cms_contract_number;ctt_source_system;ctt_bevis_id;ctt_status;ctt_start_date;ctt_end_date;ctt_contract_currency;ctt_trade_date;ctt_acquisition_date;ctt_nbv_local_cms;ctt_restructuring_flag;ctt_sales_price;ctt_down_payment;ctt_balloon_rv;ctt_additional_financed_amount;ctt_commission;ctt_fee;ctt_idc;ctt_subsidy;ctt_subsidy_percent;ctt_security_deposit;ctt_deposit_rate;ctt_period_in_month;ctt_fix_variable;ctt_variable_type;ctt_payment_mode;ctt_cmsir;ctt_day_conv;ctt_fixing_period;ctt_last_fixing;ctt_next_fixing;ctt_installment;ctt_installment_count;ctt_delinquent_amount;ctt_delinquent_amount_ccy;ctt_delinquent_days_contract;ctt_cal_delinquency_bucket_name;ctt_pd;ctt_lgd;ctt_triggering_event_flag;ctt_continuation_deal;ctt_date_of_last_restructuring;ctt_number_restructurings;ctt_opex;ctt_nib_ratio;ctt_co_r_v_r;ctt_reserves_segment_contract;ctt_economic_capital_ratio;ctt_portfolio_cr;ctt_portfolio_pp;ctt_portfolio;ctt_written_off_flag;ctt_additional_collateral_type;ctt_additional_collateral_amount;ctt_insurance_ancillary;ctt_insurance_gap;ctt_insurance_motor;ctt_insurance_ppi;ctt_insurance_warranty;ctt_tax_rate;ctt_financial_product_group;ctt_rv_guarantee_flag;ctt_product_sap;ctt_abs_code;ctt_asset_type_segment;ctt_brand;ctt_new_used;ctt_units;ctt_model_sap;ctt_additional_asset_information;ctt_asset_model_date;ctt_list_price;ctt_vin;ctt_vin_type;ctt_borrower_type;ctt_borrower_sub_type;ctt_customer_number;ctt_customer_group_number;ctt_borrower_country;ctt_industry_segmentation;ctt_rating;ctt_rating_name;ctt_rating_version;ctt_scoring;ctt_r_model_score_card;ctt_r_model_score_card_version;ctt_dealer;ctt_branch;ctt_campaign;ctt_fda_1;ctt_fda_2;ctt_hostile_termination_flag;ctt_loan_commitment_flag;ctt_ifrs9_classification;ctt_credit_impaired;ctt_loan_limit;ctt_impaired_information;ctt_business_division;ctt_business_line;ctt_rating_scoring_flag;ctt_portfolio_tm1;ctt_icrsa_flag;ctt_delinquency_reason_code;ctt_ifrs9_country_region;ctt_cal_baumuster;ctt_cal_engine_style_text;ctt_cal_product_txt;ctt_cal_class_txt;ctt_cal_typclass_text;ctt_cal_product_comment;ctt_cal_product_bmst;ctt_cal_taxonomy_aligned;ctt_drv_portfolio_type_tm1;ctt_drv_portfolio_type_rdr;ctt_drv_portfolio_name_tm1;ctt_drv_portfolio_name_rdr;ctt_cal_acquisition_period;ctt_cal_max_cashflow_date;ctt_cal_contract_status_name;ctt_cal_financed_amount;ctt_cal_upfront_payments;ctt_cal_curr_rating_scoring_value;ctt_cal_curr_rating_scoring_scaled;ctt_cal_net_pay_out_amount;ctt_cal_interest_type;ctt_cal_contract_trade_date;ctt_cal_curr_rating_scoring_id;ctt_cal_delinquent_amount;ctt_cal_cms_gross_exposure;ctt_cal_contract_age;ctt_cal_vehicle_age;ctt_cal_technical_amortization;ctt_cal_contract_term;ctt_cal_amg_maybach_classification;ctt_cal_luxury_segment;ctt_cal_ifrs9_relevant;ctt_cal_initial_rating_scoring_scaled;ctt_cal_residual_term_in_months;ctt_cal_contract_term_bucket;ctt_cal_initial_rating_scoring_value;ctt_cal_initial_rating_scoring_id;ctt_cal_initial_rating_scoring_class;ctt_cal_contract_last_fixing;ctt_cal_contract_next_fixing;ctt_cal_product_group_alm;ctt_cal_curr_rating_scoring_class;ctt_cal_downpayment_ratio;ctt_cal_gross_exposure;ctt_balance_sheet_entity;ctt_cal_nbv;ctt_cal_effective_payment_frequency;ctt_cal_nominal_deal_irr;ctt_cal_effective_deal_irr;ctt_cal_nominal_upfront_margin;ctt_cal_upfront_margin_sensitivity;ctt_cal_delinquent_days_contract;ctt_cal_delinquent_days;ctt_cal_default_indicator;ctt_cal_date_of_default;ctt_cal_time_since_default;ctt_cal_default_status;ctt_cal_impairment_indicator;ctt_position_id;ctt_cal_product_group_reporting;MGT_InsertTime;MGT_UpdateTime;MGT_ValidationStatus
XY;50;XY1001;2024-10-31;a2007c7e8xy007c7e817z;SYS;708;0;2022-11-23;2026-05-23;EUR;;2022-11-28;32884.91;N;43690.88;1568.95;24184.4;0.0;500.0;0.0;0.0;0.0;;0.0;;1.0;F;;R;7.21;30/360;;;;626.0;42.0;0.0;EUR;0.0;Current;0.01727;0.30308;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;L7F;PC;MB;U;1;;;;;a38f78f4axy8f78f4a36z;VIN;RP;NON;a850b4b6fxy50b4b6f0fz;a850b4b6fxy50b4b6f0fz;XY;;;;;1.0;;;a058b0832xy58b083235z;;;;;N;N;Operating lease;;;;Other;;;;;;;9e8ab7;Benzin;GLB 250 4M;GLB;X247;GLB 250 4MATIC SUV;247647;F;TM1;RDR;XYORGF;XYORGF;2022-11-30;2026-05-23;Active;42121.93;-500.0;1.0;;41995.93;F;2022-11-23;X;0.0;32884.91;23;53;93.96667;42;Other;Entry Luxury;Y;;19;37 - 48;1.0;X;;;;PF_F;;0.03591;32436.82941;XY10;32436.82941154945;12.0;0.06727646372724981;0.06939019757258877;-0.004803077125319424;0.4029353501947802;0;0;N;;0;No-Default;N;a850b4b6fxy50b4b6f0fz::SYS_XY1000;OPLEA;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;ab4e1312bxy4e1312bf8z;SYS;708;0;2022-11-08;2026-11-08;EUR;;2022-11-22;98951.54;N;133445.46;0.0;63474.4;300.0;300.0;795.0;0.0;0.0;;0.0;;1.0;F;;R;7.17;30/360;;;;2074.58;48.0;0.0;EUR;0.0;Current;0.01177;0.34893;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;23A;PC;MB;N;1;;;;144260.0;a03011bf9xy3011bf9aaz;VIN;RP;NON;abb20ce8fxyb20ce8f97z;abb20ce8fxyb20ce8f97z;XY;;;;;1.0;;;a3dad366fxydad366ff9z;;;;;N;N;Operating lease;;;;Other;;;;;;;77a31f;Benzin;S 580 4M lang;S-Klasse;W/V223;S 580 4MATIC lang;223176;F;TM1;RDR;XYORGF;XYORGF;2022-11-30;2026-11-08;Active;133745.46;495.0;1.0;;131175.88;F;2022-11-08;X;0.0;98951.54;24;24;91.56667;48;Other;TEV+;Y;;24;37 - 48;1.0;X;;;;PF_F;;0.0;100350.45836;XY10;100350.45836325047;12.0;0.07544455495649541;0.07810878663112361;0.0014268968847046537;0.3815164075430283;0;0;N;;0;No-Default;N;abb20ce8fxyb20ce8f97z::SYS_XY1000;OPLEA;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2025-04-30;a914b323fxy14b323ff5z;SYS;2287;0;2024-12-13;2029-12-13;EUR;;2024-12-14;105312.0;N;115429.0;15000.0;54672.0;7996.73;1487.14;590.0;0.0;0.0;;0.0;;;F;;;8.94;30/360;;;;;;0.0;EUR;0.0;Current;;;0;;;0.0;;;;;;;;;;;;;;;;;;OPFIN;B;;SAA241;PC;MB;N;1;;;2024-08-07;115200.0;a6cac63e3xycac63e365z;VIN;RSB;NON;a1df8ae10xydf8ae10acz;a1df8ae10xydf8ae10acz;XY;;5.0;;;704.0;PI2013;;ae072dd90xy072dd9018z;;004S0121S0171V0001C0447;;;N;N;Loan retail;N;;;;;;;;;;0a0f23;Benzin;GLC 300 4M Cou;GLC;C254;GLC 300 4MATIC Coupé;254347;F;TM1;RDR;XYORGF;XYORGF;2024-12-31;2029-12-13;Active;108425.73;-897.1400000000001;704.0;600.0;107812.54;F;2024-12-13;S;0.0;105312.0;5;5;114.00000;60;Other;Core Luxury;Y;600.0;55;49 - 60;704.0;S;5;;;PF_F;5;0.12995;104857.7254;XY10;104857.7253957324;12.0;0.08677178800470689;0.09030728522136357;-0.0026283808544083354;0.3162126229355036;0;0;N;;0;No-Default;N;a1df8ae10xydf8ae10acz::SYS_XY1000;OPFIN;2025-05-15 07:35:41.759406;2025-05-15 07:35:41.759406;INVALID
XY;50;XY1001;2024-10-31;aa5c95bd1xy5c95bd10cz;SYS;708;0;2022-07-14;2029-03-01;EUR;;2022-07-15;32769.1;Y;37634.7;1337.42;0.0;1699.0;3053.37;0.0;0.0;0.0;;0.0;;1.0;F;;R;11.99;Act/Act;;;;746.1;79.0;0.0;EUR;0.0;Current;0.02547;0.414;0;;2024-08-13;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;U;1;;;;;a9ca7c813xyca7c813a1z;VIN;RP;NON;aa238a310xy238a31041z;aa238a310xy238a31041z;XY;;;;;3.0;;;ab2417007xy2417007eez;;;;;N;N;Loan retail;;;;Other;;;;;;;b28c8e;xx;xx;xx;xx;xx;xx;xx;TM1;RDR;XYORGF;XYORGF;2022-07-31;2029-03-01;Active;37996.28;-3053.37;3.0;;41049.65;F;2022-07-14;X;0.0;32769.1;28;58;79.56667;80;Other;;Y;;52;73 - 84;3.0;X;;;;PF_F;;0.03554;34945.35316;XY10;34945.3531630935;11.506215784314051;0.0955150211064948;0.0996343005517999;-0.02300226448622819;0.29539223987224694;0;0;N;;0;No-Default;N;aa238a310xy238a31041z::SYS_XY1000;STFIN;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;a22660411xy26604113fz;SYS;708;0;2023-04-28;2029-05-13;EUR;;2023-05-01;38391.79;N;66231.09;17702.82;0.0;995.0;2842.42;0.0;0.0;0.0;;0.0;;1.0;F;;R;8.39;Act/Act;;;;880.79;72.0;0.0;EUR;0.0;Current;0.00627;0.39;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;24;PC;MB;U;1;;;;;a5c57635exyc57635e59z;VIN;RP;NON;a390ea513xy90ea51354z;a390ea513xy90ea51354z;XY;;;;;1.0;;;ab2915598xy2915598e2z;;;;;N;N;Loan retail;;;;Other;;;;;;;88b762;Benzin;GLE 350 L;GLE;V167;GLE 350 lang;167148;F;TM1;RDR;XYORGF;XYORGF;2023-05-31;2029-05-13;Active;49523.27;-2842.42;1.0;;52365.689999999995;F;2023-04-28;X;0.0;38391.79;18;48;72.50000;73;Other;Core Luxury;Y;;54;73 - 84;1.0;X;;;;PF_F;;0.26729;41874.90459;XY10;41874.90459240095;11.95526594658716;0.06429945163731812;0.06622440999318503;-0.019600530648374845;0.34983029365804746;0;0;N;;0;No-Default;N;a390ea513xy90ea51354z::SYS_XY1000;STFIN;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;ab292d2bbxy292d2bbcfz;SYS;708;0;2023-07-25;2026-07-25;EUR;;2023-07-31;99693.06;N;121638.66;15842.85;67677.5;1450.24;1997.76;795.0;0.0;0.0;;0.0;;1.0;F;;R;7.3;30/360;;;;1657.15;36.0;0.0;EUR;0.0;Current;0.00253;0.29561;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;L7F;PC;MB;N;1;;;;123050.0;a841abb34xy41abb34e6z;VIN;RP;NON;a71d1fb0exy1d1fb0e41z;a71d1fb0exy1d1fb0e41z;XY;;;;;0.0;;;aba34aa60xya34aa6091z;;;;;N;N;Operating lease;;;;Other;;;;;;;32dc5a;Elektro;EQS 450 4M SUV;GLS;X296;EQS 450 4MATIC SUV;296624;T;TM1;RDR;XYORGF;XYORGF;2023-07-31;2026-07-25;Active;107246.05;-1202.76;0.0;;106791.66;F;2023-07-25;X;0.0;99693.06;15;15;81.13333;36;Other;TEV+;Y;;21;25 - 36;0.0;X;;;;PF_F;;0.13025;92161.0396;XY10;92161.03960243081;12.103551561831408;0.0713095540436775;0.07368381656166573;-0.005051874000995604;0.4482016418400875;0;0;N;;0;No-Default;N;a71d1fb0exy1d1fb0e41z::SYS_XY1000;OPLEA;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;a09a9c7cfxy9a9c7cf69z;SYS;1042;0;2022-07-21;2027-07-31;EUR;;2022-07-21;48336.88;N;67177.58;12500.0;37621.54;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;1.0;V;1;;8.75;30/360;3.0;2024-08-31;2024-11-30;;;0.0;EUR;0.0;Current;;;0;;;;;;;;;;;;;;;;;;;;;BFLEA;N;;;PC;MB;N;1;;;2022-07-19;83603.41;a963f9aacxy63f9aac18z;VIN;RSB;NON;a0fe64cafxyfe64caf45z;a0fe64cafxyfe64caf45z;XY;;;;;569.0;G1AAAT;1.0;a420314f1xy20314f1cez;;Mercedes-Benz Bank Bonus 2022-01Q;;;N;;Finance lease;;;;;;;;;;;1345aa;Diesel;GLE 400 d 4M L;GLE;V167;GLE 400 d 4MATIC lang;167123;F;TM1;RDR;XYORGF;XYORGF;2022-07-31;2027-07-31;Active;54677.58;0.0;569.0;600.0;54677.58;V1;2022-07-21;S;0.0;48336.88;27;27;137.06666;60;Other;Core Luxury;Y;600.0;33;49 - 60;569.0;S;5;2024-08-31;2024-11-30;PF_V_RF;5;0.18607;47782.75;XY10;47782.750000088214;12.400226116449971;0.08636901000335442;0.08987861006284664;0.0;0.23494603009209042;0;0;N;;0;No-Default;N;a0fe64cafxyfe64caf45z::SYS_XY1000;BFLEA;2025-05-15 07:27:53.805558;2025-05-15 07:27:53.805558;INVALID
XY;50;XY1001;2024-10-31;a7f556159xyf556159faz;SYS;709;0;2024-01-13;2029-01-13;EUR;;2024-02-07;31041.97;N;60174.36;25000.0;0.0;0.0;351.74;0.0;0.0;83.04;0.0;0.0;0.0;1.0;F;1;R;0.07;Act/Act;0.0;2024-01-13;2029-01-13;0.0;0.0;0.0;EUR;0.0;Current;0.00368;0.32;0;N;;0.0;;;;;;;;;;;;;;;;;;STFIN;N;3002;;PC;MB;U;1;;;;43100.0;ad729d1a8xy729d1a85cz;VIN;RP;NON;a18c7d4fexy8c7d4fe7fz;a18c7d4fexy8c7d4fe7fz;XY;;0.0;;;318.0;ACE;;ac364b951xy364b951e5z;910;E69;;;N;N;Loan retail;N;0.0;;Other;;;;;;;9bc30a;Benzin;A 250 4M;A-Klasse;W177;A 250 4MATIC Kompaktlimousine;177047;F;TM1;RDR;XYORGF;XYORGF;2024-02-29;2029-01-13;Active;35174.36;-268.7;318.0;;35443.06;F;2024-01-13;X;0.0;31041.97;10;40;60.00000;60;Other;Entry Luxury;Y;;50;49 - 60;318.0;X;;;;PF_F;;0.41546;30926.22222;XY10;30926.22221931434;12.00805528688398;0.07468404263686473;0.07729427647659116;-0.003215682778041712;0.42489139126669906;0;0;N;;0;No-Default;N;a18c7d4fexy8c7d4fe7fz::SYS_XY1000;STFIN;2025-04-23 12:59:37.304075;2025-04-23 12:59:37.304075;INVALID
XY;50;XY1001;2024-10-31;a5f75edbaxyf75edba4bz;SYS;708;0;2022-12-10;2028-12-24;EUR;;2022-12-22;34167.88;N;44607.06;2000.0;0.0;1269.0;2518.29;0.0;0.0;0.0;;0.0;;1.0;F;;R;13.19;Act/Act;;;;889.97;72.0;0.0;EUR;0.0;Current;0.02547;0.414;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;U;1;;;;;ace831538xye831538acz;VIN;RP;NON;af305b81cxy305b81c1dz;af305b81cxy305b81c1dz;XY;;;;;3.0;;;acd510f61xyd510f6170z;;;;;N;N;Loan retail;;;;Other;;;;;;;4a13f2;Benzin;CLA 250;A-Klasse;C118;CLA 250 Coupé;118346;F;TM1;RDR;XYORGF;XYORGF;2022-12-31;2028-12-24;Active;43876.06;-2518.29;3.0;;46394.35;F;2022-12-10;X;0.0;34167.88;23;53;72.46667;72;Other;Entry Luxury;Y;;50;61 - 72;3.0;X;;;;PF_F;;0.04484;35461.13477;XY10;35461.13476755716;11.957614336673526;0.11115969735548174;0.11698945602090406;-0.020740427632265065;0.369883376679124;0;0;N;;0;No-Default;N;af305b81cxy305b81c1dz::SYS_XY1000;STFIN;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;a9a0e0efexya0e0efe7az;SYS;708;0;2022-07-24;2025-07-24;EUR;;2022-08-03;51790.39;N;85754.0;0.0;40760.5;300.0;5368.18;795.0;0.0;0.0;;0.0;;1.0;F;;R;8.89;30/360;;;;1752.4;36.0;0.0;EUR;0.0;Current;0.0026;0.30308;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;L7F;PC;MB;N;1;;;;72470.0;ad65853d4xy65853d45fz;VIN;RP;NON;a1c4046fbxyc4046fb22z;a1c4046fbxyc4046fb22z;XY;;;;;0.0;;;a6314528bxy314528b8fz;;;;;N;N;Operating lease;;;;Other;;;;;;;414331;Benzin;GLE 350 4M L;GLE;V167;GLE 350 4MATIC lang;167149;F;TM1;RDR;XYORGF;XYORGF;2022-08-31;2025-07-24;Active;86054.0;-4573.18;0.0;;88874.78;F;2022-07-24;X;0.0;51790.39;27;27;68.56667;36;Other;Core Luxury;Y;;9;25 - 36;0.0;X;;;;PF_F;;0.0;52431.29926;XY10;52431.29925650695;12.0;0.06730719385099124;0.06942287730903385;-0.02633283555592031;0.49789777397208773;0;0;N;;0;No-Default;N;a1c4046fbxyc4046fb22z::SYS_XY1000;OPLEA;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;a9c2096b4xyc2096b4d9z;SYS;708;0;2023-06-26;2029-07-10;EUR;;2023-07-01;34796.1;N;40282.7;1000.0;0.0;0.0;3206.27;0.0;0.0;0.0;;0.0;;1.0;F;;R;13.19;Act/Act;;;;796.57;72.0;836.4;EUR;21.0;Current;0.02355;0.39;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;U;1;;;;;ac2462863xy24628630bz;VIN;RP;NON;a0676c180xy676c180f7z;a0676c180xy676c180f7z;XY;;;;;3.0;;;ab2417007xy2417007eez;;;;;N;N;Loan retail;;;;Other;;;;;;;246924;Benzin;A 220 4M Lim;A-Klasse;V177;A 220 4MATIC Limousine;177145;F;TM1;RDR;XYORGF;XYORGF;2023-07-31;2029-07-10;Active;39282.7;-3206.27;3.0;;42488.969999999994;F;2023-06-26;X;836.4;35632.5;16;46;72.46667;72;Other;Entry Luxury;Y;;56;61 - 72;3.0;X;;;;PF_F;;0.02482;36641.84703;XY10;35805.447026511065;11.957715076017069;0.10293018268123107;0.10791692173918448;-0.02896997938281283;0.36577956344236023;0;0;N;;0;No-Default;N;a0676c180xy676c180f7z::SYS_XY1000;STFIN;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;adc7cac34xyc7cac345bz;SYS;708;0;2022-05-06;2025-05-06;EUR;;2022-05-19;34215.78;N;53106.0;8085.8;30269.85;200.0;1641.79;795.0;0.0;0.0;;0.0;;1.0;F;;R;6.51;30/360;;;;643.34;36.0;0.0;EUR;0.0;Current;0.0026;0.30308;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;L7F;PC;MB;N;1;;;;51825.0;a9c4b2e95xyc4b2e9592z;VIN;RP;NON;ae7874cc6xy7874cc67ez;ae7874cc6xy7874cc67ez;XY;;;;;0.0;;;a80933c38xy0933c3867z;;;;;N;N;Operating lease;;;;Other;;;;;;;b51586;Benzin;GLC 300;GLC;X253;GLC 300;253983;F;TM1;RDR;XYORGF;XYORGF;2022-05-31;2025-05-06;Active;45220.2;-846.79;0.0;;45423.65;F;2022-05-06;X;0.0;34215.78;30;30;83.70000;36;Other;Core Luxury;Y;;6;25 - 36;0.0;X;;;;PF_F;;0.15226;32941.85464;XY10;32941.854638417455;12.0;0.06459108706318933;0.06653798484381801;-0.008229862053112477;0.4391383532561799;0;0;N;;0;No-Default;N;ae7874cc6xy7874cc67ez::SYS_XY1000;OPLEA;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;a6a1b4449xya1b444905z;SYS;708;0;2020-12-05;2026-12-04;EUR;;2020-12-16;24113.43;N;83433.68;21311.0;0.0;0.0;831.17;0.0;0.0;0.0;;0.0;;1.0;F;;R;2.89;Act/Act;;;;955.81;72.0;0.0;EUR;0.0;Current;0.00119;0.381;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;22;PC;MB;U;1;;;;;aabb87fbfxybb87fbfccz;VIN;RP;NON;a4f4166bcxyf4166bcc0z;a4f4166bcxyf4166bcc0z;XY;;;;;0.0;;;af0d48489xy0d48489f9z;;;;;N;N;Loan retail;;;;Other;;;;;;;fcf260;Benzin;GLB 220;GLB;X247;GLB 220 SUV (South-Korea);247644;F;TM1;RDR;XYORGF;XYORGF;2020-12-31;2026-12-04;Active;62122.68;-831.17;0.0;;62953.85;F;2020-12-05;X;0.0;24113.43;47;77;71.96666;72;Other;Entry Luxury;Y;;25;61 - 72;0.0;X;;;;PF_F;;0.25542;24036.63438;XY10;24036.63437911174;12.015220298912348;0.02978281429637078;0.030192758243641978;-0.004529143986546948;0.3422808730911081;0;0;N;;0;No-Default;N;a4f4166bcxyf4166bcc0z::SYS_XY1000;STFIN;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;aa167bc62xy167bc6289z;SYS;708;0;2024-08-22;2027-08-22;EUR;;2024-08-26;58732.78;N;58031.76;3707.13;33366.0;2432.28;300.0;795.0;0.0;1185.2;;0.0;;1.0;F;;R;4.85;30/360;;;;854.57;36.0;0.0;EUR;0.0;Current;0.00305;0.29561;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;;PC;MB;N;1;;;;54350.0;a10be0396xy0be039691z;VIN;RP;NON;a30cdcb41xy0cdcb4157z;a30cdcb41xy0cdcb4157z;XY;;;;;0.0;;;a1b3d7f23xyb3d7f239fz;;;;;N;N;Operating lease;;;;Other;;;;;;;a8fa63;Benzin;C 300 4M;C-Klasse;W206;C 300 4MATIC;206047;F;TM1;RDR;XYORGF;XYORGF;2024-08-31;2027-08-22;Active;56756.91;1680.2;0.0;;54222.14000000001;F;2024-08-22;X;0.0;58732.78;2;2;84.63334;36;Other;Core Luxury;Y;;34;25 - 36;0.0;X;;;;PF_F;;0.06388;53129.1884;XY10;53129.18839694731;12.0;0.06852923643653223;0.0707231923773626;0.013728572103358663;0.45422835851568893;0;0;N;;0;No-Default;N;a30cdcb41xy0cdcb4157z::SYS_XY1000;OPLEA;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;ab4b489b2xy4b489b296z;SYS;708;0;2023-09-23;2029-10-07;EUR;;2023-10-05;30749.98;N;35241.59;0.0;0.0;0.0;1138.3;0.0;0.0;0.0;;0.0;;1.0;F;;R;8.09;Act/Act;;;;621.4;72.0;0.0;EUR;0.0;Current;0.00108;0.39;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;U;1;;;;;a14cc7138xy4cc7138a1z;VIN;RP;NON;a71b22d0fxy1b22d0f48z;a71b22d0fxy1b22d0f48z;XY;;;;;0.0;;;adbe7190fxybe7190f8cz;;;;;N;N;Loan retail;;;;Other;;;;;;;484270;xx;xx;xx;xx;xx;xx;xx;TM1;RDR;XYORGF;XYORGF;2023-10-31;2029-10-07;Active;35241.59;-1138.3;0.0;;36379.89;F;2023-09-23;X;0.0;30749.98;13;43;72.46667;72;Other;;Y;;59;61 - 72;0.0;X;;;;PF_F;;0.0;31403.83378;XY10;31403.833781126476;11.957715290308032;0.06969712488682549;0.07196277683142335;-0.01120297528470296;0.3526748761521259;0;0;N;;0;No-Default;N;a71b22d0fxy1b22d0f48z::SYS_XY1000;STFIN;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;a6c0245f3xyc0245f336z;SYS;708;0;2021-04-05;2026-04-05;EUR;;2021-05-27;10297.64;N;32227.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;1.0;F;;R;3.44;Act/Act;;;;585.69;60.0;10.0;EUR;30.0;Current;;;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;;PC;MB;U;1;;;;;ab76917f7xy76917f74ez;VIN;RP;NON;a29ae0d9dxy9ae0d9dbez;a29ae0d9dxy9ae0d9dbez;XY;;;;;;;;a82ffd4fdxy2ffd4fdd8z;;;;;N;N;Loan retail;;;;Other;;;;;;;189f0d;xx;xx;xx;xx;xx;xx;xx;TM1;RDR;XYORGF;XYORGF;2021-05-31;2026-04-05;Active;32227.71;0.0;;;32227.71;F;2021-04-05;X;10.0;10307.64;43;73;60.00000;60;Other;;Y;;17;49 - 60;;X;;;;PF_F;;0.0;10270.88085;XY10;10260.880847457543;12.009212837194593;0.03458882455301268;0.03514240714425791;0.0;0.4086250674324991;0;0;N;;0;No-Default;N;a29ae0d9dxy9ae0d9dbez::SYS_XY1000;STFIN;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;a95353803xy5353803dfz;SYS;708;0;2023-12-30;2027-06-30;EUR;;2024-01-03;49741.83;N;55061.0;0.0;31838.8;300.0;598.93;795.0;0.0;200.98;;0.0;;1.0;F;;R;6.89;30/360;;;;831.52;42.0;0.0;EUR;0.0;Current;0.00253;0.29561;0;;;;;;;;;;;;;;;;;;;;;OPLEA;B;;24A;PC;MB;N;1;;;;56855.0;a317d9062xy17d906216z;VIN;RP;NON;a1913319axy913319ae3z;a1913319axy913319ae3z;XY;;;;;0.0;;;ab2915598xy2915598e2z;;;;;N;N;Operating lease;;;;Other;;;;;;;f4d78a;Benzin;C 300;C-Klasse;W206;C 300;206046;F;TM1;RDR;XYORGF;XYORGF;2024-01-31;2027-06-30;Active;55361.0;397.05000000000007;0.0;;54132.43;F;2023-12-30;X;0.0;49741.83;10;10;99.56666;42;Other;Core Luxury;Y;;32;37 - 48;0.0;X;;;;PF_F;;0.0;49701.21093;XY10;49701.21092964843;12.000635626887016;0.07768575986098156;0.08051222589332015;0.0029453446135039724;0.4059424714708812;0;0;N;;0;No-Default;N;a1913319axy913319ae3z::SYS_XY1000;OPLEA;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
XY;50;XY1001;2024-10-31;a08a30820xy8a3082074z;SYS;708;0;2020-11-18;2026-06-03;EUR;;2020-11-19;11717.45;N;40722.1;5000.0;0.0;0.0;908.27;0.0;0.0;153.08;;0.0;;1.0;F;;R;3.99;Act/Act;;;;604.7;67.0;0.0;EUR;0.0;Current;0.00657;0.381;0;;;;;;;;;;;;;;;;;;;;;STFIN;N;;23;PC;MB;U;1;;;;;aac4bd4cbxyc4bd4cb09z;VIN;RP;NON;a17125d95xy7125d95d8z;a17125d95xy7125d95d8z;XY;;;;;1.0;;;a3649d8faxy649d8fa0fz;;;;;N;N;Loan retail;;;;Other;;;;;;;3f00dc;xx;xx;xx;xx;xx;xx;xx;TM1;RDR;XYORGF;XYORGF;2020-11-30;2026-06-03;Active;35722.1;-755.1899999999999;1.0;;36477.29;F;2020-11-18;X;0.0;11717.45;47;77;66.50000;67;Other;;Y;;19;61 - 72;1.0;X;;;;PF_F;;0.12278;11757.369;XY10;11757.36900155303;11.955043039664277;0.03224475601689688;0.03272455314368394;-0.007655405108166202;0.36704205452827016;0;0;N;;0;No-Default;N;a17125d95xy7125d95d8z::SYS_XY1000;STFIN;2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID
