wos_analysis_entity;wos_delivering_entity;wos_reporting_date;wos_cms_contract_number;wos_source_system;wos_bevis_id;wos_net_rv_loss_amount;wos_loss_date;wos_write_off_date;wos_reposession_date;wos_remarketing_date;wos_remarketing_proceeds;wos_portfolio;wos_currency;wos_recovery_amount;wos_last_recovery_date;wos_net_loss_amount;wos_abs_code;wos_cal_periodnetcreditloss_amount;wos_drv_alm_flag;wos_drv_risk_flag;MGT_InsertTime;MGT_UpdateTime
XY;50;2024-10-31;a36b50d8dxy6b50d8d72z;SYS;708;;2021-01-24;2020-12-09;;;;;EUR;;;1923.04;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a951e8558xy51e8558d1z;SYS;708;;2017-05-23;2016-11-30;;;;;EUR;0.05;2017-05-23;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ad1a96dbcxy1a96dbc68z;SYS;708;;2018-11-14;2017-10-19;;;;;EUR;857.41;2018-11-14;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a6dc17f97xydc17f97cez;SYS;708;;2012-05-22;2010-05-13;;2010-06-18;21348.73;;EUR;22339.02;2011-08-22;518.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a77d18ac1xy7d18ac193z;SYS;708;;2024-01-21;2024-01-19;;;;;EUR;;;705.47;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a8e397c3cxye397c3c9fz;SYS;708;;2017-04-24;2017-01-26;;;;;EUR;228.8;2017-04-24;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a58e6be6bxy8e6be6bf3z;SYS;708;;2015-09-03;2015-09-03;2015-07-30;2015-09-03;21242.0;;EUR;21242.0;2015-09-03;13951.82;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ad43be406xy43be406f5z;SYS;708;;2023-01-29;2022-12-20;;;;;EUR;739.42;2023-01-26;1.46;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-09-30;ad2a2ffaaxy2a2ffaaa9z;SYS;3250;;2014-07-17;2014-07-17;;;0.0;EARLY_SETTLEMENT;EUR;0.0;;1403.41;;1403.41;N;N;2025-05-14 12:09:26.976003;2025-05-14 12:09:26.976003
XY;50;2024-10-31;a9846394axy846394a3dz;SYS;709;0.0;2019-04-18;2018-12-28;2018-12-28;2019-04-18;26000.0;;EUR;26000.0;2019-04-18;6621.59;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;aea1e0e72xya1e0e7206z;SYS;708;;2013-09-16;2013-07-03;;2013-09-16;20233.44;;EUR;20233.44;2013-09-16;2305.6;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a817283cbxy17283cb1ez;SYS;708;;2016-02-18;2016-02-01;;2016-02-04;30934.0;;EUR;30934.0;2016-02-04;-1.16;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;adfcd6645xyfcd664578z;SYS;708;;2015-10-16;2015-09-30;;2015-10-08;20300.0;;EUR;20300.0;2015-10-08;0.51;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a67c2277bxy7c2277b7fz;SYS;708;;2019-11-26;2019-02-28;;;;;EUR;0.04;2019-11-26;189.29;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a327d32f2xy27d32f233z;SYS;708;;2019-05-15;2019-01-14;2019-01-11;2019-05-15;66530.0;;EUR;67084.57;2019-05-15;33631.44;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a82c0bb0axy2c0bb0ab8z;SYS;708;;2018-10-15;2018-04-24;;;;;EUR;621.56;2018-10-15;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a1e9784a0xye9784a05dz;SYS;708;;2016-06-07;2016-04-08;;2016-04-14;24790.0;;EUR;25385.0;2016-06-07;-595.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ad84a80c2xy84a80c2dcz;SYS;708;;2023-02-21;2022-07-05;2022-05-02;2023-02-21;9124.5;;EUR;9124.5;2023-02-21;10573.32;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;af3fa8df4xy3fa8df495z;SYS;708;;2011-08-22;2011-03-11;2011-01-26;2011-03-11;45685.51;;EUR;45844.19;2011-08-22;7451.36;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a69af4775xy9af477516z;SYS;3279;0.0;2017-03-14;2017-03-14;;2017-04-21;19000.0;;EUR;19000.0;2017-04-21;137.05;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a0be07923xybe0792329z;SYS;3279;0.0;2019-01-31;2019-01-31;;;;;EUR;0.0;;7.53;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a8d80b5f0xyd80b5f0daz;SYS;3279;0.0;2023-05-01;2023-05-01;;;;;EUR;0.0;;0.06;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a1a0e1c56xya0e1c56d3z;SYS;708;;2016-04-07;2013-07-23;;2013-08-23;54140.0;;EUR;55379.62;2016-04-07;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a2706a302xy706a3022bz;SYS;708;;2024-09-23;2024-04-22;;;;;EUR;5135.33;2024-09-23;41.86;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aea9f5754xya9f57548dz;SYS;708;;2018-04-25;2018-02-26;;;;;EUR;;;420.76;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a45e8df0axy5e8df0ad8z;SYS;708;;2019-05-21;2019-03-21;;;;;EUR;-698.69;2019-05-21;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a33187a88xy3187a881cz;SYS;708;;2018-06-21;2018-03-22;;;;;EUR;0.7;2018-06-21;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a05fef5e5xy5fef5e59fz;SYS;708;;2024-06-23;2024-04-29;;;;;EUR;;;482.26;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aaa2e4e87xya2e4e8707z;SYS;708;;2024-05-08;2024-01-19;;;;;EUR;1943.0;2024-05-08;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;a0d6d7d36xyd6d7d36d7z;SYS;2287;;2024-09-23;2024-09-23;;;0.0;TOTAL;EUR;0.0;;3.64;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;a83a7e89fxy3a7e89f7ez;SYS;708;;2012-08-17;2012-08-17;;;;;EUR;;;37597.68;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a56accf9exy6accf9ef3z;SYS;708;;2015-10-31;2014-04-09;;2014-06-27;24576.53;;EUR;24576.53;2014-06-27;332.46;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a1509f61dxy509f61d82z;SYS;708;;2024-09-23;2022-05-11;;;;;EUR;0.0;;10097.6;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;a839702cbxy39702cbf8z;SYS;2287;;2013-06-24;2013-06-24;;;0.0;TOTAL;EUR;0.0;;182.33;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;ac1c00e64xy1c00e644dz;SYS;8204;;2019-08-29;2019-08-29;;2018-10-01;10768.85;;EUR;0.0;;0.0;;0.0;N;N;2025-04-30 08:18:15.017003;2025-04-30 08:18:15.017003
XY;50;2024-10-31;a8e2d79f4xye2d79f49ez;SYS;1042;;2024-09-13;2022-09-27;;;;TOTAL;EUR;;;49.0;;0.0;N;N;2025-05-15 09:00:37.483636;2025-05-15 09:00:37.483636
XY;50;2024-10-31;abf7adefdxyf7adefd02z;SYS;708;;2021-03-03;2017-11-14;;;;;EUR;12.73;2017-12-11;18573.91;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aa7bb90c9xy7bb90c994z;SYS;708;;2024-07-16;2024-06-03;;;;;EUR;;;514.63;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a81a4e923xy1a4e92304z;SYS;708;;2018-01-28;2017-11-03;;;;;EUR;1356.08;2018-01-28;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a2b425575xyb42557556z;SYS;708;;2024-02-14;2023-09-22;2023-11-06;2024-02-14;21532.65;;EUR;20123.85;2024-02-14;3963.51;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a596121b4xy96121b48cz;SYS;709;0.0;2011-05-03;2011-04-28;;2011-05-24;37237.15;;EUR;37237.15;2011-05-24;0.0;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a440dd502xy40dd5029bz;SYS;709;0.0;2011-01-31;2010-01-31;;;;;EUR;246.2;2011-01-31;21141.4;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;ad5053094xy50530943dz;SYS;708;;2019-11-25;2019-11-21;2019-11-21;;;;EUR;1600.79;2019-11-25;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a34fdfad4xy4fdfad42dz;SYS;708;;2023-03-31;2019-07-31;;;;;EUR;754.74;2023-03-31;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a3c1261fexyc1261fe83z;SYS;708;;2017-07-25;2017-05-24;;;;;EUR;-1692.39;2017-07-25;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ab9384df4xy9384df4aaz;SYS;708;;2017-08-20;2017-06-26;;;;;EUR;;;11.97;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a33e25710xy3e257109cz;SYS;708;;2021-07-29;2021-02-12;;;;;EUR;20.0;2021-07-29;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a819f90caxy19f90cac5z;SYS;1042;;2007-12-05;2007-12-05;;;;TOTAL;EUR;;;5868.23;;0.0;N;N;2025-05-15 09:00:37.483636;2025-05-15 09:00:37.483636
XY;50;2024-10-31;a62923154xy2923154baz;SYS;1042;;2018-10-24;2018-10-24;;;;TOTAL;EUR;;;1296.92;;0.0;N;N;2025-05-15 09:00:37.483636;2025-05-15 09:00:37.483636
