cfs_analysis_entity;cfs_delivering_entity;cfs_reporting_date;cfs_cms_contract_number;cfs_source_system;cfs_cashflow_type;cfs_payment_date;cfs_cashflow;cfs_drv_alm_flag;cfs_drv_risk_flag;MGT_InsertTime;MGT_UpdateTime
XY;50;2024-10-31;a5edea697xyedea697c7z;SYS;Installment;2024-10-21;747.84;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;a3a9fcbf9xya9fcbf97cz;SYS;Installment;2028-07-24;700.57;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-09-30;acaa61b29xyaa61b29ddz;SYS;Installment;2022-08-18;112750.0;N;N;2025-05-14 12:09:32.701067;2025-05-14 12:09:32.701067
XY;50;2024-10-31;aad0df2ccxyd0df2cc60z;SYS;Installment;2027-06-27;610.27;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aa189c440xy189c440b4z;SYS;Installment;2026-09-29;798.52;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;afd0ea706xyd0ea706e8z;SYS;Installment;2029-10-08;1311.92;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;a440801f4xy40801f4f9z;SYS;Installment;2026-04-06;2523.21;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;ad4cbc9f1xy4cbc9f1b6z;SYS;Installment;2023-08-25;404.04;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a1f6873f5xyf6873f5f8z;SYS;Installment;2024-10-01;468.92;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;ae2e7352bxy2e7352bb3z;SYS;Installment;2021-02-23;334.26;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;ad4e640e3xy4e640e3afz;SYS;Installment;2027-06-23;836.58;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aaba2a693xyba2a69349z;SYS;Installment;2023-06-03;590.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a12be17daxy2be17da33z;SYS;Installment;2025-11-13;692.9;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ad8a39ee8xy8a39ee8f4z;SYS;Installment;2027-01-05;2690.02;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;acb3eba93xyb3eba93a1z;SYS;Installment;2026-09-01;451.13;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2025-04-30;aeb4f00dcxyb4f00dc44z;SYS;Installment;2024-04-12;728.6;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a5a95cb1dxya95cb1dfdz;SYS;Installment;2028-04-26;896.45;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a8b767f68xyb767f68a8z;SYS;Installment;2025-01-08;916.59;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a42367142xy236714296z;SYS;Redemption;2024-10-01;9256.52;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;a238babfdxy38babfd7dz;SYS;Installment;2025-10-20;2370.01;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a7729796bxy729796becz;SYS;Installment;2025-01-22;3624.34;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;ac144ca19xy144ca1982z;SYS;Installment;2027-05-17;372.49;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a76bcc14exy6bcc14eb1z;SYS;Installment;2023-11-08;759.87;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ac58cadd2xy58cadd259z;SYS;Installment;2021-09-07;809.64;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a67840532xy7840532b6z;SYS;Installment;2027-07-01;996.75;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;ad7cc4cbaxy7cc4cbac4z;SYS;Interest;2026-09-01;19.1;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;ac26d9881xy26d9881adz;SYS;Installment;2024-08-29;1213.9;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;a720cb813xy20cb81392z;SYS;Installment;2023-03-27;944.11;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a1920066bxy920066bd0z;SYS;Installment;2026-07-24;418.92;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a2fab1b94xyfab1b944dz;SYS;Installment;2027-12-13;1110.69;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;a0151f299xy151f29974z;SYS;Installment;2024-10-30;1024.59;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a1f695416xyf695416c1z;SYS;Installment;2027-12-05;2320.72;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a86f0c862xy6f0c86234z;SYS;Installment;2023-02-24;590.57;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aced74f93xyed74f93aaz;SYS;Installment;2025-10-01;741.72;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;ae143e31axy143e31af4z;SYS;Installment;2026-08-14;1355.84;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a5483ff3bxy483ff3be0z;SYS;Installment;2024-02-01;593.03;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a63a1593exy3a1593ebfz;SYS;Installment;2024-08-13;798.52;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-09-30;a0e1a07d6xye1a07d668z;SYS;Installment;2024-06-04;160570.0;N;N;2025-05-14 12:09:32.701067;2025-05-14 12:09:32.701067
XY;50;2024-10-31;a254c4899xy54c4899d2z;SYS;Installment;2027-02-02;806.99;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a821a4299xy21a4299aez;SYS;Installment;2026-04-13;1812.29;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a5edea697xyedea697c7z;SYS;Installment;2021-11-21;747.84;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a540aa258xy40aa258bbz;SYS;Installment;2023-11-04;820.33;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a6312eaacxy312eaac0ez;SYS;Installment;2025-06-27;1254.83;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a1ec1cf12xyec1cf12dfz;SYS;Installment;2028-03-12;173.96;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a68a0d714xy8a0d7146fz;SYS;Installment;2026-02-20;912.43;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;afb077524xyb07752415z;SYS;Installment;2022-03-27;431.93;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a228eb8ebxy28eb8eb8ez;SYS;Installment;2022-07-20;623.45;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a20124c5exy0124c5ec9z;SYS;Redemption;2020-12-01;173.58;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;a5261e3f8xy261e3f86bz;SYS;Installment;2023-02-24;686.79;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;afb3ecba8xyb3ecba8ffz;SYS;Installment;2026-02-01;866.78;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a9c5a78b1xyc5a78b145z;SYS;Installment;2025-09-12;897.84;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;af35a11a3xy35a11a3b4z;SYS;Installment;2022-06-30;1921.08;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;ad9e19216xy9e192169bz;SYS;Installment;2024-11-30;1206.58;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a68065f28xy8065f28c1z;SYS;Installment;2024-04-01;523.95;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;a68123425xy81234250az;SYS;Installment;2024-10-22;523.99;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;aa3b6212fxy3b6212fb3z;SYS;Installment;2026-08-02;1993.04;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;ab047e964xy047e964faz;SYS;Installment;2027-04-06;1234.74;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a391465e8xy91465e8b4z;SYS;Installment;2025-01-22;1183.8;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aedbdbaf4xydbdbaf426z;SYS;Installment;2026-06-18;878.07;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a6a8e94e7xya8e94e77ez;SYS;Installment;2027-12-27;899.74;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a3f363070xyf363070dez;SYS;Installment;2024-03-31;1582.85;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;a58219294xy82192945az;SYS;Installment;2026-10-22;1947.09;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a7f0ee583xyf0ee58312z;SYS;Installment;2027-01-23;1070.33;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a698b60f6xy98b60f6fez;SYS;Installment;2023-03-06;1377.97;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;afdb50f75xydb50f750bz;SYS;Installment;2025-07-27;808.56;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a593b6d55xy93b6d557ez;SYS;Installment;2024-11-07;3799.97;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ab0f245e4xy0f245e478z;SYS;Installment;2026-11-14;1701.52;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a95353f4bxy5353f4bb9z;SYS;Installment;2025-06-22;720.86;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a2f37c7abxyf37c7abcdz;SYS;Installment;2025-11-03;1127.66;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a4c49f835xyc49f83555z;SYS;Installment;2028-03-01;1203.58;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;a5f651096xyf65109692z;SYS;Installment;2024-09-19;753.32;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;ae3020021xy302002154z;SYS;Installment;2022-10-09;1504.78;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a8ffaa401xyffaa40101z;SYS;Installment;2022-11-06;771.89;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ac7ba7474xy7ba7474aaz;SYS;Interest;2024-09-01;162.69;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2025-04-30;ab2eaea05xy2eaea0571z;SYS;Installment;2023-09-29;606.66;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a356e5af9xy56e5af9bcz;SYS;Installment;2025-07-09;718.57;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ab5feef50xy5feef50d8z;SYS;Installment;2026-01-14;1377.75;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;ab0f245e4xy0f245e478z;SYS;Installment;2026-08-14;1701.52;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a6a58abbdxya58abbd04z;SYS;Installment;2022-09-15;1035.34;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;a030e2118xy30e21189dz;SYS;Installment;2024-04-21;1137.57;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a66399b2bxy6399b2b56z;SYS;Installment;2027-08-29;442.29;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a567b02d9xy67b02d971z;SYS;Installment;2025-10-29;5191.27;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;adb8d18b4xyb8d18b4b5z;SYS;Installment;2026-01-14;1280.28;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a25bc7315xy5bc731508z;SYS;Installment;2024-11-05;1322.88;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ae0d0d320xy0d0d32054z;SYS;Installment;2026-07-20;1265.28;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ac40af36fxy40af36f18z;SYS;Installment;2025-10-13;1029.18;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a51f5f1ffxy1f5f1ff59z;SYS;Installment;2024-12-01;1259.4;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a2647c275xy647c2753fz;SYS;Installment;2025-09-18;838.8;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a2b3058e6xyb3058e6d7z;SYS;Installment;2025-01-28;594.51;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a9effd514xyeffd51469z;SYS;Installment;2026-08-18;1385.39;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a71cf625fxy1cf625f56z;SYS;Installment;2025-10-30;661.25;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aab6fd9adxyb6fd9ad42z;SYS;Installment;2025-09-25;720.08;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aab8bcc71xyb8bcc7117z;SYS;Installment;2024-08-21;646.98;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a3584f220xy584f2203ez;SYS;Redemption;2028-05-01;402.78;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;a3cec018axycec018a4fz;SYS;Installment;2027-05-06;760.82;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a51c97578xy1c97578ebz;SYS;Installment;2025-04-08;691.98;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ab7d0a3a0xy7d0a3a096z;SYS;Installment;2023-06-05;744.13;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a54a4fb16xy4a4fb163cz;SYS;Installment;2027-11-30;892.81;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aa1536e56xy1536e569fz;SYS;Installment;2027-12-02;1273.6;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a332d1a88xy32d1a888fz;SYS;Installment;2025-10-28;1118.68;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a51c7be8cxy1c7be8cccz;SYS;Installment;2024-12-20;1101.01;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a6f20cbfdxyf20cbfd7fz;SYS;Installment;2022-04-29;626.03;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-09-30;a10d76640xy0d76640c3z;SYS;Installment;2023-10-04;121150.0;N;N;2025-05-14 12:09:32.701067;2025-05-14 12:09:32.701067
XY;50;2024-10-31;ac6fceda3xy6fceda3d2z;SYS;Installment;2024-09-04;1314.61;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;a52f4c27bxy2f4c27ba9z;SYS;Installment;2025-02-21;2341.88;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a043ad4fbxy43ad4fb2fz;SYS;Installment;2025-10-21;1053.7;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a41eb1ebcxy1eb1ebc5ez;SYS;Installment;2026-01-20;2419.88;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aa1a13177xy1a13177ccz;SYS;Installment;2025-05-16;802.48;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a884c9f4cxy84c9f4c06z;SYS;Installment;2024-07-14;694.18;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;afad68f37xyad68f37b5z;SYS;Interest;2025-03-01;288.01;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;a27b59996xy7b59996e4z;SYS;Installment;2021-05-18;528.58;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a03457706xy3457706f7z;SYS;Installment;2024-11-07;414.71;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a3c1692faxyc1692fa58z;SYS;Installment;2024-05-02;1052.91;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a9748795fxy748795f7cz;SYS;Installment;2025-09-06;897.74;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a120b245exy20b245ed8z;SYS;Installment;2028-07-05;1099.43;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2025-04-30;a722a3b03xy22a3b032cz;SYS;Installment;2024-11-09;295.8;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2025-04-30;a22047450xy204745068z;SYS;Installment;2025-02-24;4720.42;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2025-04-30;a98965086xy8965086ecz;SYS;Installment;2028-06-11;615.42;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;ab293e64bxy293e64b6dz;SYS;Installment;2030-03-29;643.46;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a6e5b1fe2xye5b1fe2a4z;SYS;Installment;2024-12-12;799.46;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a25fc88d4xy5fc88d43bz;SYS;Installment;2027-02-04;2193.08;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aab8bcc71xyb8bcc7117z;SYS;Installment;2022-10-21;646.98;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a760c6784xy60c678464z;SYS;Installment;2024-01-13;1091.8;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;acab95178xyab95178a4z;SYS;Installment;2023-02-24;1249.9;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a7258c413xy258c413c3z;SYS;Installment;2022-07-20;306.6;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ad9fb7eb3xy9fb7eb335z;SYS;Installment;2024-05-28;2181.67;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ac0154ff1xy0154ff152z;SYS;Installment;2025-06-15;802.47;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ab9393937xy93939376ez;SYS;Installment;2022-06-25;400.21;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a50066849xy0066849daz;SYS;Installment;2025-02-22;1821.25;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a8cbf2381xycbf2381c9z;SYS;Installment;2026-06-08;1738.31;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;af66cea1dxy66cea1d30z;SYS;Installment;2025-05-28;1597.28;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;ad1fa6590xy1fa659070z;SYS;Installment;2026-06-29;0.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;af06ad3cdxy06ad3cd3dz;SYS;Installment;2025-05-11;1399.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a575cf5d5xy75cf5d55cz;SYS;Installment;2024-03-09;215.53;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a3d3ddf92xyd3ddf92aez;SYS;Installment;2025-06-15;539.69;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;af8df4413xy8df441352z;SYS;Installment;2026-11-29;964.84;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aed82d710xyd82d710afz;SYS;Installment;2025-09-26;1807.56;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a88ad3550xy8ad355057z;SYS;Installment;2023-02-22;707.43;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a7c6bf34bxyc6bf34b00z;SYS;Installment;2023-12-18;742.22;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ab61119e7xy61119e7a5z;SYS;Installment;2026-09-24;964.91;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aa0409fc1xy0409fc1afz;SYS;Installment;2027-04-17;839.84;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;afbada54exybada54e47z;SYS;Interest;2024-05-01;580.94;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;aab8eb8c1xyb8eb8c1cfz;SYS;Installment;2025-02-19;2167.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a8aea062axyaea062a5cz;SYS;Installment;2024-05-22;654.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;afade47d1xyade47d1b5z;SYS;Interest;2023-07-01;134.17;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;a2f089b54xyf089b54e1z;SYS;Installment;2025-03-01;998.67;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a3d3f955dxyd3f955dd9z;SYS;Installment;2023-01-23;565.0;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a1a0019d0xya0019d0d9z;SYS;Installment;2024-05-30;1673.74;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a5a256467xya25646726z;SYS;Installment;2023-08-15;2472.39;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a288a8a1exy88a8a1eb6z;SYS;Installment;2024-04-21;981.07;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;ac8af9855xy8af9855c6z;SYS;Installment;2023-06-15;893.04;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
