wos_analysis_entity;wos_delivering_entity;wos_reporting_date;wos_cms_contract_number;wos_source_system;wos_bevis_id;wos_net_loss_amount;wos_loss_date;wos_write_off_date;wos_reposession_date;wos_remarketing_date;wos_remarketing_proceeds;wos_portfolio;wos_currency;wos_recovery_amount;wos_last_recovery_date;wos_net_rv_loss_amount;wos_abs_code;wos_cal_periodnetcreditloss_amount;MGT_InsertTime;MGT_UpdateTime;MGT_ValidationStatus
XY;50;2025-04-30;a8adcd7eaxyadcd7ea38z;SYS;2287;280.14;2013-12-03;2013-12-03;;;0.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a35af2048xy5af204847z;SYS;708;-85641.99;2014-05-31;2013-07-24;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a3e7941a1xye7941a1b3z;SYS;708;115.0;2015-03-23;2014-11-10;;2014-11-10;33941.0;;EUR;33941.0;2014-11-10;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;af78dbacdxy78dbacd4az;SYS;708;-2474.67;2017-09-17;2016-04-22;;;;;EUR;2529.83;2017-09-17;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;a9de60617xyde6061702z;SYS;2287;0.41;2009-09-15;2009-09-15;;;0.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;aec326f49xyc326f4952z;SYS;708;14752.26;2019-06-09;2018-11-26;2018-11-20;2019-04-09;23659.0;;EUR;24031.38;2019-06-09;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a8880e1aexy880e1aefcz;SYS;708;37804.43;2014-07-31;2013-09-16;2013-07-18;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;add7a060dxyd7a060de1z;SYS;708;-1665.86;2013-01-31;2004-01-22;2004-01-22;2004-04-19;20061.0;;EUR;21726.86;2013-01-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aedfe8f4fxydfe8f4f7fz;SYS;708;3730.65;2019-12-03;2019-03-07;;;;;EUR;400.0;2019-12-03;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a63abb57exy3abb57e83z;SYS;708;28.52;2021-08-24;2018-05-21;;;;;EUR;5252.21;2021-08-24;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;af7db6d71xy7db6d71fcz;SYS;8205;0.0;2021-11-15;2021-11-15;;;;;EUR;0.0;;;;0.0;2025-05-12 12:35:45.666462;2025-05-12 12:35:45.666462;INVALID
XY;50;2024-10-31;ab2f71521xy2f71521dcz;SYS;708;16.5;2017-03-14;2017-03-14;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ac86046fexy86046fe2az;SYS;1042;-864.4;2021-03-05;2021-03-05;;;;TOTAL;EUR;;;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2025-04-30;ab1969b2axy1969b2a5bz;SYS;2287;1297.03;2010-03-24;2010-03-24;2010-02-05;2010-03-24;4800.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a0cc15927xycc1592799z;SYS;708;5852.22;2008-02-29;2007-07-11;2007-07-11;2008-02-05;100674.0;;EUR;100674.0;2008-02-05;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aa96d9446xy96d9446a1z;SYS;708;2.2;2019-01-31;2019-01-31;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a72c98fc4xy2c98fc435z;SYS;708;6.06;2016-05-09;2016-05-09;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a4e28e026xye28e0264cz;SYS;708;-629.38;2013-12-31;2012-11-08;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ae3e35acdxy3e35acd35z;SYS;708;48442.56;2019-07-28;2019-05-16;2019-05-14;2019-07-26;28000.0;;EUR;28103.22;2019-07-28;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;abd123e18xyd123e189dz;SYS;708;39044.43;2010-04-30;2010-02-16;2010-02-16;2010-04-15;64933.0;;EUR;64933.0;2010-04-15;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad9b39552xy9b39552dcz;SYS;708;4444.1;2010-09-20;2010-08-11;;2010-09-20;20383.11;;EUR;20383.11;2010-09-20;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ae95d4cf7xy95d4cf748z;SYS;708;-2281.13;2018-08-29;2018-08-28;2018-08-28;;;;EUR;3650.0;2018-08-29;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a962bede8xy62bede80cz;SYS;708;27068.32;2008-09-30;2008-04-17;2008-04-17;2008-09-09;38480.0;;EUR;38480.0;2008-09-09;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a7f3e033cxyf3e033c71z;SYS;8205;23044.21;2016-09-13;2016-09-13;2016-05-04;2016-08-11;34314.99;;EUR;0.0;;;;23044.21;2025-05-12 12:35:45.666462;2025-05-12 12:35:45.666462;INVALID
XY;50;2024-10-31;a9a33317exya33317ee8z;SYS;3279;0.0;2019-08-19;2019-07-12;;2019-05-29;23700.0;;EUR;2399.25;2019-08-19;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;aef3911d4xyf3911d4fcz;SYS;708;23.57;2018-02-01;2018-02-01;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a172aff8axy72aff8ac7z;SYS;708;1197.21;2015-01-23;2014-11-24;;2014-12-18;24695.0;;EUR;24695.0;2014-12-18;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a3d456433xyd45643357z;SYS;708;16953.66;2009-11-30;2009-06-15;2009-06-15;2009-09-09;23875.0;;EUR;24064.35;2009-11-30;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a88a7ea60xy8a7ea6017z;SYS;708;58868.07;2015-06-30;2009-04-28;2009-04-28;2009-10-23;67732.0;;EUR;67732.0;2015-06-30;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a97e06c5dxy7e06c5d67z;SYS;8205;12246.86;2020-03-18;2020-03-18;;2020-01-09;12800.0;;EUR;0.0;;;;12246.86;2025-05-12 12:35:45.666462;2025-05-12 12:35:45.666462;INVALID
XY;50;2024-10-31;a77f066efxy7f066ef73z;SYS;708;41.72;2016-07-13;2016-07-13;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a8f56698exyf56698e54z;SYS;708;13673.63;2014-05-31;2014-05-01;2014-03-01;2014-05-09;22505.5;;EUR;22505.5;2014-05-09;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a3edf5370xyedf537085z;SYS;708;482.89;2020-09-29;2017-01-27;2017-01-25;;;;EUR;7054.72;2020-09-29;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;a7f7c0dbdxyf7c0dbd53z;SYS;2287;92862.58;2009-07-31;2009-07-31;2009-05-11;2009-07-30;126363.64;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a60d34ffbxy0d34ffb97z;SYS;708;13515.36;2013-02-28;2012-12-26;2012-12-26;2013-02-18;23617.0;;EUR;23617.0;2013-02-18;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aa869c0dcxy869c0dcb9z;SYS;708;25416.41;2010-04-30;2009-12-09;2009-12-09;2010-04-15;36899.5;;EUR;36899.5;2010-04-15;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a1bd65e8dxybd65e8d07z;SYS;3250;68544.26;2017-10-31;2017-10-31;;;0.0;EARLY_SETTLEMENT;EUR;0.0;;;;0.0;2025-05-19 13:38:34.126295;2025-05-19 13:38:34.126295;INVALID
XY;50;2024-10-31;a03305e6cxy3305e6ce7z;SYS;708;14.14;2017-11-02;2017-09-28;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a15c3d305xy5c3d305efz;SYS;708;21.14;2016-07-11;2016-07-11;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad2fc31c4xy2fc31c4bcz;SYS;708;0.0;2021-07-25;2019-11-22;;;;;EUR;1672.88;2021-07-25;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a8845b014xy845b014f1z;SYS;708;7214.08;2017-01-03;2016-03-01;2015-12-29;2016-03-15;18215.0;;EUR;22279.99;2017-01-03;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a09f04fd2xy9f04fd285z;SYS;708;-77.65;2016-05-22;2015-06-03;2015-06-03;;;;EUR;77.65;2016-05-22;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a38b43ec2xy8b43ec268z;SYS;708;0.0;2017-07-19;2017-01-19;;;;;EUR;429.96;2017-07-19;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aa0eae5e1xy0eae5e189z;SYS;3250;1585594.35;2019-02-28;2017-03-31;2015-09-16;2015-11-13;977778.0;EARLY_SETTLEMENT;EUR;172414.0;2019-02-28;;;0.0;2025-05-19 13:38:34.126295;2025-05-19 13:38:34.126295;INVALID
XY;50;2024-10-31;afc7fd14fxyc7fd14f8dz;SYS;708;0.02;2016-10-20;2016-10-20;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a11bd985dxy1bd985d8ez;SYS;708;46.63;2018-01-18;2018-01-18;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aeed97362xyed9736251z;SYS;708;-36.71;2018-04-10;2018-01-03;;;;;EUR;2041.07;2018-01-16;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;a70a3de96xy0a3de961az;SYS;2287;0.09;2011-01-18;2011-01-18;;;0.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;ae578dc1exy578dc1e27z;SYS;709;48.65;2021-09-02;2021-09-02;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a9c51af25xyc51af25a6z;SYS;708;5201.51;2015-03-31;2015-01-01;2015-01-01;;;;EUR;23000.0;2015-03-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a41367a14xy1367a1467z;SYS;708;4446.94;2015-02-28;2015-02-01;2014-12-01;2015-02-19;12987.0;;EUR;12987.0;2015-02-19;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aca422bf1xya422bf128z;SYS;708;6825.25;2017-11-27;2017-09-14;2017-09-13;2017-11-27;8735.0;;EUR;8735.0;2017-11-27;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a4d17a483xyd17a483afz;SYS;708;35.02;2016-05-31;2016-04-25;2016-06-01;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a33cca16fxy3cca16f60z;SYS;709;8.3;2016-06-27;2016-06-27;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a21652c51xy1652c5186z;SYS;8205;16888.03;2020-10-05;2020-10-05;2019-04-17;2020-09-15;21074.38;;EUR;0.0;;;;16888.03;2025-05-12 12:35:45.666462;2025-05-12 12:35:45.666462;INVALID
XY;50;2024-10-31;a8e0d9c31xye0d9c319dz;SYS;708;52.2;2018-08-02;2018-08-02;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a66454692xy645469298z;SYS;708;0.01;2018-07-12;2018-07-12;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a93527bb9xy3527bb970z;SYS;708;23121.4;2017-02-09;2017-02-01;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a2a19401bxya19401bcaz;SYS;708;5841.05;2006-12-31;2005-12-01;2005-10-01;2005-12-06;44839.65;;EUR;45339.65;2006-12-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a1cd0b0baxycd0b0ba7ez;SYS;708;9721.91;2016-01-31;2016-01-01;2015-10-01;2016-01-11;16559.43;;EUR;16559.43;2016-01-11;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ac4952e4axy4952e4a02z;SYS;708;0.49;2016-06-01;2016-06-01;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a35bcaa01xy5bcaa014bz;SYS;8205;0.0;2021-04-20;2021-04-20;;2017-05-26;22681.2;;EUR;0.0;;;;0.0;2025-05-12 12:35:45.666462;2025-05-12 12:35:45.666462;INVALID
XY;50;2024-10-31;afe939803xye9398030ez;SYS;708;903.55;2016-11-29;2016-09-30;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a039bc8e1xy39bc8e143z;SYS;708;10.0;2021-04-25;2021-04-23;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;a5f6677bfxyf6677bfc1z;SYS;2287;21.33;2009-12-02;2009-12-02;;;0.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;aa67c2cacxy67c2caccfz;SYS;708;-30.0;2017-05-08;2015-09-01;2015-07-01;2015-09-14;8745.0;;EUR;14401.92;2017-04-03;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a21931b49xy1931b498bz;SYS;1042;165.0;2006-11-20;2006-11-20;;;;TOTAL;EUR;;;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;af3916323xy3916323a8z;SYS;8205;10694.94;2015-07-24;2015-07-24;2015-04-07;2015-05-12;16800.0;;EUR;0.0;;;;10694.94;2025-05-12 12:35:45.666462;2025-05-12 12:35:45.666462;INVALID
XY;50;2024-10-31;ade9cd5b1xye9cd5b16ez;SYS;708;0.0;2017-11-12;2017-07-17;;;;;EUR;402.34;2017-11-12;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aebc02478xybc02478b8z;SYS;708;25.0;2015-09-22;2015-08-31;;2015-09-21;25465.25;;EUR;25465.25;2015-09-21;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ab0594fb5xy0594fb549z;SYS;708;-116.29;2010-12-31;2009-01-01;2009-01-01;;;;EUR;741.4;2010-12-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a32a6c327xy2a6c327d4z;SYS;1042;5361.24;2020-02-26;2010-01-21;;;;TOTAL;EUR;583.09;2020-02-26;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;a00565e8dxy0565e8dfaz;SYS;708;151770.34;2009-02-28;2008-10-09;2008-10-09;2009-02-05;131176.0;;EUR;131176.0;2009-02-05;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a2cac9c40xycac9c4061z;SYS;709;17341.84;2009-04-30;2009-04-30;2009-04-01;2009-04-01;39375.0;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2025-04-30;a82073aa9xy2073aa9ddz;SYS;2287;100.84;2009-10-12;2009-10-12;;;0.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;ade8652cdxye8652cda0z;SYS;708;14247.84;2019-11-03;2019-11-01;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a3cd6571cxycd6571cb9z;SYS;708;-12.75;2014-02-28;2014-02-19;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a415a1416xy15a1416bbz;SYS;708;4466.55;2020-12-09;2020-02-27;2020-02-26;2020-12-02;9130.5;;EUR;9130.5;2020-12-02;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a4763c2adxy763c2ad2dz;SYS;708;31.82;2016-09-29;2016-09-29;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a97835695xy7835695a5z;SYS;708;8.16;2017-05-21;2017-05-19;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a8554ab76xy554ab76f8z;SYS;708;133.65;2018-06-11;2017-05-31;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad4a98c99xy4a98c9942z;SYS;708;27.56;2020-02-12;2020-02-12;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;aa2f233d1xy2f233d1bfz;SYS;2287;13281.37;2011-07-18;2011-07-18;2011-05-09;2011-07-12;38636.36;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2025-04-30;a23a4432axy3a4432a28z;SYS;2287;-49.82;2012-03-07;2012-03-07;;;0.0;TOTAL;EUR;81.87;2014-07-30;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;ad22431aexy22431ae89z;SYS;708;79874.27;2019-06-24;2015-02-01;2015-02-01;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a473df743xy73df7435ez;SYS;709;9603.23;2011-12-31;2011-12-31;2011-12-19;2011-12-19;9240.0;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a1be69763xybe6976317z;SYS;708;35.54;2020-01-29;2020-01-29;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a5d749e99xyd749e991dz;SYS;708;0.0;2016-05-08;2016-04-27;2016-04-27;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a40ccee8dxy0ccee8ddfz;SYS;1042;10503.53;2010-03-24;2010-03-24;2009-09-04;2009-10-19;15900.0;TOTAL;EUR;;;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;a152ee040xy52ee04067z;SYS;708;-2640.9;2018-08-30;2013-11-14;2013-11-14;2014-11-28;78311.0;;EUR;85726.72;2018-08-30;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a684ced9cxy84ced9c81z;SYS;708;44.75;2016-07-13;2016-07-13;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a58fbe3cdxy8fbe3cd23z;SYS;708;5328.58;2006-04-30;2006-04-17;2006-03-08;2006-04-17;22100.52;;EUR;22100.52;2006-04-17;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a72fafaaaxy2fafaaacez;SYS;708;0.0;2017-02-23;2016-06-21;;2016-12-14;35185.0;;EUR;37879.12;2017-02-23;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ac830688exy830688e48z;SYS;708;0.0;2018-05-23;2015-08-28;;;;;EUR;685.23;2018-05-23;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a2511f102xy511f10299z;SYS;709;34.89;2016-05-04;2016-05-04;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;aba16c862xya16c86205z;SYS;3279;0.0;2019-12-03;2019-07-05;;2019-06-12;34900.0;;EUR;772.56;2019-12-03;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a5e0b133fxye0b133f9fz;SYS;708;-11222.4;2016-11-06;2016-10-25;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;acaea78b1xyaea78b187z;SYS;3250;1123148.0;2023-10-31;2023-10-31;;;0.0;EARLY_SETTLEMENT;EUR;0.0;;;;0.0;2025-05-19 13:38:34.126295;2025-05-19 13:38:34.126295;INVALID
XY;50;2024-10-31;a3a3c3f60xya3c3f6008z;SYS;708;14.65;2019-12-22;2017-07-07;;;;;EUR;747.75;2018-12-02;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ac895979cxy895979cc6z;SYS;708;17.12;2018-02-08;2018-02-08;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a4291f551xy291f55170z;SYS;1042;2926.55;2020-02-26;2013-09-20;;;;TOTAL;EUR;92.18;2020-02-26;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;aaa390409xya390409e5z;SYS;708;0.0;2016-12-19;2016-03-01;2016-03-01;;;;EUR;2068.97;2016-12-19;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a733e4910xy33e4910acz;SYS;708;133.84;2019-04-08;2018-03-30;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
