wos_analysis_entity;wos_delivering_entity;wos_reporting_date;wos_cms_contract_number;wos_source_system;wos_bevis_id;wos_net_loss_amount;wos_loss_date;wos_write_off_date;wos_reposession_date;wos_remarketing_date;wos_remarketing_proceeds;wos_portfolio;wos_currency;wos_recovery_amount;wos_last_recovery_date;wos_net_rv_loss_amount;wos_abs_code;wos_cal_periodnetcreditloss_amount;MGT_InsertTime;MGT_UpdateTime;MGT_ValidationStatus
XY;50;2024-10-31;a0447722axy447722a4bz;SYS;708;-3612.47;2016-12-18;2015-10-12;;;;;EUR;3612.47;2016-12-18;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a70eb2d74xy0eb2d7429z;SYS;708;30605.76;2024-09-10;2019-11-21;2019-11-21;2020-02-06;34416.3;;EUR;34416.3;2020-02-06;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a194fd6ddxy94fd6dd7dz;SYS;1042;9286.6;2020-09-23;2020-03-05;2016-09-30;2016-12-22;4500.0;TOTAL;EUR;;;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;a83c01e0bxy3c01e0bc6z;SYS;708;3.34;2017-06-22;2017-06-22;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;ab354144cxy354144cbez;SYS;2287;31575.18;2010-06-15;2010-06-15;2010-04-07;2010-05-19;27272.73;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a44049f92xy4049f923ez;SYS;3250;89069.18;2019-04-30;2019-02-28;2018-12-18;2019-04-08;1624937.0;EARLY_SETTLEMENT;EUR;1624937.0;2019-04-30;;;0.0;2025-05-19 13:38:34.126295;2025-05-19 13:38:34.126295;INVALID
XY;50;2024-10-31;a2103baedxy103baed58z;SYS;708;3444.48;2018-08-06;2017-08-21;;;;;EUR;10000.0;2018-08-06;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ae74efae0xy74efae052z;SYS;708;1635.56;2018-06-10;2014-11-01;2014-11-12;2014-11-12;10765.4;;EUR;17965.4;2018-04-23;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;acb9257a5xyb9257a53ez;SYS;708;23854.01;2009-05-31;2009-02-20;2009-02-20;2009-05-15;25150.0;;EUR;25150.0;2009-05-15;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a8e5db79dxye5db79d97z;SYS;709;0.02;2016-06-23;2016-06-23;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a288185b4xy88185b4c0z;SYS;8205;0.0;2022-05-30;2022-05-30;;2021-06-02;9882.98;;EUR;0.0;;;;0.0;2025-05-12 12:35:45.666462;2025-05-12 12:35:45.666462;INVALID
XY;50;2024-10-31;a94315339xy431533970z;SYS;709;0.01;2016-06-27;2016-06-27;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a9967e798xy967e79872z;SYS;3250;1644882.06;2019-12-31;2019-11-30;2019-08-28;2019-11-07;1151000.0;HOSTILE;EUR;1.0;2019-12-31;;;0.0;2025-05-19 13:38:34.126295;2025-05-19 13:38:34.126295;INVALID
XY;50;2024-10-31;a3d91351cxyd91351ca9z;SYS;708;24499.97;2014-03-31;2014-03-01;2013-11-01;2014-03-13;52746.05;;EUR;52746.05;2014-03-13;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aca8e5f3exya8e5f3e97z;SYS;708;0.4;2019-08-01;2019-08-01;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a5c27ed51xyc27ed51fez;SYS;708;739.59;2016-07-10;2015-10-06;;2015-11-12;26900.0;;EUR;26900.0;2015-11-12;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a00565e8dxy0565e8dfaz;SYS;708;151770.34;2009-02-28;2008-10-09;2008-10-09;2009-02-05;131176.0;;EUR;131176.0;2009-02-05;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a21dd2ba9xy1dd2ba908z;SYS;708;0.0;2024-05-27;2024-04-26;;;;;EUR;1092.28;2024-05-27;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a9530b2c4xy530b2c4b5z;SYS;709;0.32;2016-07-25;2016-07-25;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;ae9c88416xy9c884160cz;SYS;708;76586.43;2009-05-31;2008-09-23;2008-09-23;2009-05-29;65775.0;;EUR;65775.0;2009-05-29;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a32a6c327xy2a6c327d4z;SYS;1042;5361.24;2020-02-26;2010-01-21;;;;TOTAL;EUR;583.09;2020-02-26;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;af7e526b9xy7e526b929z;SYS;708;76.51;2021-09-27;2019-08-23;;;;;EUR;20.0;2021-09-27;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a0c5aff06xyc5aff06a7z;SYS;3250;3787259.38;2018-12-31;2018-12-31;;;0.0;EARLY_SETTLEMENT;EUR;0.0;;;;0.0;2025-05-19 13:38:34.126295;2025-05-19 13:38:34.126295;INVALID
XY;50;2024-10-31;a84dc8d97xy4dc8d97d9z;SYS;708;1042.14;2020-04-12;2020-03-16;;;;;EUR;522.81;2020-04-12;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a1f23c16cxyf23c16cc1z;SYS;708;10006.5;2017-11-02;2017-08-24;2017-08-23;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a2723d4c1xy723d4c15az;SYS;708;6447.39;2024-10-15;2024-10-15;;;;;EUR;;;;;6447.39;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a07db4abbxy7db4abba7z;SYS;708;39650.4;2019-03-20;2016-12-21;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;acb229ab2xyb229ab208z;SYS;708;-80.94;2014-06-30;2014-04-01;2014-04-01;;;;EUR;5682.71;2014-06-30;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ac14c9bfdxy14c9bfdf9z;SYS;708;0.0;2017-11-27;2017-09-26;;;;;EUR;1181.03;2017-11-27;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a7bd805daxybd805da24z;SYS;708;-876.44;2013-05-31;2012-06-01;2012-06-01;;;;EUR;11983.09;2013-05-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;acbedd7d9xybedd7d9ebz;SYS;2287;25.0;2009-11-04;2009-11-04;;;0.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;abe55b6a9xye55b6a92cz;SYS;709;-28740.24;2016-09-14;2016-09-14;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;add0c779axyd0c779a88z;SYS;708;0.01;2020-07-12;2020-05-12;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;ac7ecc503xy7ecc50395z;SYS;2287;31491.41;2012-12-10;2012-12-10;2012-08-27;2012-12-07;75000.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;ae509985cxy509985c62z;SYS;708;137074.11;2011-02-28;2010-08-06;2010-08-06;2011-02-22;258000.0;;EUR;311200.49;2011-02-28;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad976e25exy976e25e03z;SYS;708;37.39;2019-04-24;2019-04-24;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a920145edxy20145ed96z;SYS;708;0.0;2016-12-31;2016-09-08;;;;;EUR;476.07;2016-12-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;af13977e0xy13977e057z;SYS;708;675.27;2024-05-16;2024-05-16;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;adf6ea3eaxyf6ea3ea73z;SYS;708;0.0;2020-06-08;2019-12-23;;;;;EUR;420.92;2020-06-08;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a389c7e6bxy89c7e6bf3z;SYS;708;22743.29;2020-06-17;2016-03-01;2016-03-01;2017-04-10;19505.0;;EUR;19505.0;2017-04-10;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a1858fd9bxy858fd9b70z;SYS;708;-0.01;2019-05-31;2019-02-06;;;;;EUR;3065.09;2019-05-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a9933b488xy933b488c7z;SYS;3279;13.71;2020-01-27;2020-01-27;;2019-12-05;26500.0;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a5a016adexya016ade08z;SYS;708;20.0;2019-08-25;2019-08-23;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;abdeac0c5xydeac0c50dz;SYS;708;3977.65;2017-01-31;2016-12-22;2016-12-22;2017-01-31;5180.0;;EUR;5180.0;2017-01-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a9647e49bxy647e49bbdz;SYS;708;-43.62;2019-02-26;2013-07-20;;;;;EUR;20078.94;2019-02-26;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;a9f5a190dxyf5a190d48z;SYS;2287;0.0;2009-09-30;2009-09-30;2009-05-11;2009-07-18;50000.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a05137c99xy5137c9933z;SYS;708;74.62;2018-04-29;2018-04-27;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;afc933e7axyc933e7a32z;SYS;708;7129.74;2017-06-20;2017-05-11;2017-05-10;2017-06-20;17445.0;;EUR;17445.0;2017-06-20;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a5efbaa0bxyefbaa0ba4z;SYS;708;1.94;2020-04-21;2020-04-21;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ab327ae30xy327ae307fz;SYS;708;17008.76;2016-12-05;2016-05-04;2016-07-29;2016-09-30;14220.0;;EUR;15932.72;2016-12-05;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a14466a9exy4466a9e3az;SYS;708;38917.17;2010-04-30;2009-12-18;2009-12-18;2010-04-14;13055.0;;EUR;13055.0;2010-04-14;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ac96dd0d4xy96dd0d488z;SYS;708;25092.98;2013-06-30;2013-06-28;2013-03-26;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a9e2c676axye2c676a6cz;SYS;709;7382.08;2012-04-30;2012-04-30;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2025-04-30;a9d3c8fa7xyd3c8fa7a6z;SYS;2287;20996.9;2009-01-30;2009-01-30;2008-10-30;2008-12-18;28272.73;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a69d13026xy9d13026f1z;SYS;708;0.0;2018-09-25;2018-03-12;;;;;EUR;4668.71;2018-09-25;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a756aae31xy56aae31e6z;SYS;708;32.73;2019-01-02;2019-01-02;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;abe95ffb4xye95ffb4bdz;SYS;708;2775.46;2019-03-13;2018-12-17;2018-12-13;2019-03-13;8139.5;;EUR;8139.5;2019-03-13;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a63580184xy358018489z;SYS;708;-1606.16;2014-10-31;2014-08-25;2014-08-25;2014-10-21;87100.0;;EUR;85174.2;2014-10-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aff092f6exyf092f6e43z;SYS;708;0.0;2016-08-29;2016-06-13;;;;;EUR;2.53;2016-08-29;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;a2a05a83axya05a83a4fz;SYS;2287;50.0;2011-07-01;2011-07-01;;;0.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;aaa94e089xya94e08997z;SYS;708;6104.73;2014-09-30;2014-09-01;2014-06-01;2014-09-26;22677.58;;EUR;22677.58;2014-09-26;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a0422a19cxy422a19cabz;SYS;708;0.0;2021-03-29;2021-03-29;;;;;EUR;39.98;2024-10-24;;;-39.98;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;af8be5d81xy8be5d813dz;SYS;708;15267.83;2013-04-30;2013-01-17;2013-01-17;2013-04-04;18077.61;;EUR;18077.61;2013-04-04;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a0e5149f7xye5149f740z;SYS;708;0.0;2018-05-02;2018-02-14;;;;;EUR;43.8;2018-05-02;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ab68fa0e7xy68fa0e7caz;SYS;708;24217.07;2015-10-31;2015-10-01;2015-08-01;2015-10-22;28690.0;;EUR;28690.0;2015-10-22;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a6a9adc55xya9adc5558z;SYS;708;1020.08;2024-05-08;2018-02-13;2018-02-13;2018-04-16;33427.8;;EUR;41324.26;2024-05-08;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a23d9a100xy3d9a100c8z;SYS;708;41.31;2023-09-05;2023-09-05;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a9ade85c6xyade85c656z;SYS;708;-818.82;2013-08-31;2013-07-01;2013-07-01;;;;EUR;6212.36;2013-08-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;af538d1dfxy538d1df6bz;SYS;708;65585.51;2009-07-31;2009-06-02;2009-06-02;2009-07-31;42375.0;;EUR;42375.0;2009-07-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aab29cee0xyb29cee0d8z;SYS;708;0.6;2018-08-12;2018-08-10;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a607eb23dxy07eb23dc4z;SYS;708;-300.0;2018-04-08;2017-05-31;;;;;EUR;300.0;2018-04-08;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ac579fc48xy579fc48dbz;SYS;708;124.56;2015-12-07;2015-06-05;;2015-06-11;43500.0;;EUR;43500.0;2015-06-11;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a8a766d63xya766d6391z;SYS;708;21606.77;2011-12-31;2011-10-06;2011-10-06;2011-12-06;28686.8;;EUR;28686.8;2011-12-06;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a0349933fxy349933f84z;SYS;708;-1174.62;2019-03-28;2017-07-20;2018-10-29;2019-03-28;4700.0;;EUR;8359.56;2019-03-28;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a3c0393a8xyc0393a841z;SYS;709;0.0;2020-06-08;2020-05-15;;2020-06-12;20750.0;;EUR;20945.76;2020-06-12;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a4023f68axy023f68a39z;SYS;709;399.16;2014-09-30;2014-09-30;2014-09-03;2014-09-03;20622.5;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a1716acc5xy716acc595z;SYS;708;-12715.92;2018-01-31;2015-09-18;;;;;EUR;13196.92;2018-01-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aa4b7fbd5xy4b7fbd515z;SYS;1042;11671.26;2019-03-25;2009-01-26;2008-10-21;2008-12-12;13800.0;TOTAL;EUR;;;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;aa41f07d0xy41f07d062z;SYS;708;23937.02;2009-08-31;2009-05-05;2009-05-05;2009-08-21;30748.0;;EUR;30748.0;2009-08-21;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a4729d5e0xy729d5e01dz;SYS;708;-45.32;2016-10-03;2016-07-27;;;;;EUR;672.52;2016-10-03;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a2b874039xyb874039e1z;SYS;708;-55164.56;2017-07-27;2017-07-27;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aff85cb55xyf85cb559dz;SYS;708;50428.84;2009-02-28;2008-12-30;2008-12-30;2009-02-11;50475.0;;EUR;50475.0;2009-02-11;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ac874790axy874790a17z;SYS;708;4473.03;2016-10-10;2015-10-29;;;;;EUR;-4473.03;2016-10-10;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aca90b064xya90b064b3z;SYS;708;-300.0;2017-10-16;2017-03-06;;;;;EUR;300.0;2017-10-16;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a6dbbdc32xydbbdc326fz;SYS;708;10.0;2017-10-11;2017-10-11;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a4e28e026xye28e0264cz;SYS;708;-629.38;2013-12-31;2012-11-08;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a9dcb043exydcb043e1ez;SYS;708;-1242.36;2013-08-31;2013-07-17;2013-07-17;2013-08-15;28700.0;;EUR;28700.0;2013-08-15;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a61d9db56xy1d9db56d9z;SYS;708;4319.96;2017-02-14;2016-10-05;2016-09-29;2016-12-21;11429.0;;EUR;11759.96;2017-02-14;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;adb36bc36xyb36bc366ez;SYS;708;-847.29;2014-04-30;2014-04-01;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a136ed3cdxy36ed3cd96z;SYS;708;-9.25;2017-06-20;2017-04-12;;;;;EUR;1489.09;2017-06-20;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a09b8fc79xy9b8fc7985z;SYS;708;2.35;2016-09-08;2016-09-08;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aff49cb01xyf49cb019az;SYS;708;9318.42;2016-02-29;2016-02-01;2015-12-01;2016-02-24;20645.0;;EUR;20645.0;2016-02-24;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a9b23b6cdxyb23b6cd4az;SYS;708;107.99;2016-06-28;2016-05-12;2016-05-12;2016-06-23;38895.0;;EUR;38895.0;2016-06-23;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a43162ed8xy3162ed862z;SYS;708;15470.89;2010-08-30;2010-08-30;2010-06-30;2010-08-30;13109.0;;EUR;13109.0;2010-08-30;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ac232db23xy232db2399z;SYS;1042;311.99;2013-07-26;2011-03-22;;;;TOTAL;EUR;4.94;2013-07-26;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;a88643a59xy8643a590ez;SYS;708;17895.17;2007-03-31;2006-04-01;2006-04-01;;;;EUR;11750.0;2007-03-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a2fb2c4d4xyfb2c4d4b1z;SYS;708;7034.2;2024-05-28;2018-03-19;;;;;EUR;10000.0;2024-05-28;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aec8062b6xyc8062b693z;SYS;3250;3252887.74;2024-04-23;2024-02-29;;;0.0;EARLY_SETTLEMENT;EUR;300600.0;2024-04-23;;;0.0;2025-05-19 13:38:34.126295;2025-05-19 13:38:34.126295;INVALID
XY;50;2025-04-30;a4b826c8dxyb826c8db2z;SYS;2287;0.71;2011-07-07;2011-07-07;;;0.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;aa8f9d2fdxy8f9d2fdb4z;SYS;708;77246.32;2012-07-31;2008-07-25;2008-07-25;2008-09-18;208500.0;;EUR;211185.39;2012-07-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a3d15d51bxyd15d51b01z;SYS;708;30596.14;2013-03-28;2009-05-31;2009-04-27;2009-05-31;21370.0;;EUR;21370.0;2009-05-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
