wos_analysis_entity;wos_delivering_entity;wos_reporting_date;wos_cms_contract_number;wos_source_system;wos_bevis_id;wos_net_loss_amount;wos_loss_date;wos_write_off_date;wos_reposession_date;wos_remarketing_date;wos_remarketing_proceeds;wos_portfolio;wos_currency;wos_recovery_amount;wos_last_recovery_date;wos_net_rv_loss_amount;wos_abs_code;wos_cal_periodnetcreditloss_amount;MGT_InsertTime;MGT_UpdateTime;MGT_ValidationStatus
XY;50;2024-10-31;af9f39c98xy9f39c9886z;SYS;708;1240.54;2019-05-01;2019-05-01;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ab54b52a7xy54b52a7f6z;SYS;708;3311.2;2018-04-29;2014-02-07;2014-02-07;2014-04-29;22869.0;;EUR;25269.0;2018-04-29;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a193e9adbxy93e9adbf6z;SYS;708;-336.92;2014-05-31;2014-03-24;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a1c46a712xyc46a712c3z;SYS;3250;0.0;2020-10-31;2020-10-31;;;0.0;REGULAR;EUR;3950.0;2020-10-31;;;0.0;2025-05-19 13:38:34.126295;2025-05-19 13:38:34.126295;INVALID
XY;50;2024-10-31;a7b7cefe2xyb7cefe263z;SYS;708;0.0;2016-05-05;2016-01-08;;2016-02-09;32340.0;;EUR;32651.25;2016-05-05;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a1942373fxy942373f69z;SYS;708;0.0;2019-02-27;2019-02-11;;;;;EUR;914.74;2019-02-27;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;abb98d19axyb98d19aa3z;SYS;708;28.08;2020-09-17;2020-09-17;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a244baadbxy44baadbafz;SYS;708;0.0;2020-03-18;2020-03-09;;;;;EUR;771.95;2020-03-18;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a05924b60xy5924b6084z;SYS;708;-3013.53;2012-03-31;2012-03-20;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a4341837bxy341837bafz;SYS;709;7.67;2016-05-09;2016-05-09;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;aaf22c42exyf22c42e53z;SYS;708;42469.8;2012-08-31;2012-05-01;2012-05-01;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;a26aa0d85xy6aa0d8565z;SYS;2287;7166.68;2013-06-21;2013-06-21;2013-05-17;2013-06-12;0.91;SKIP;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a46fa4904xy6fa49047az;SYS;708;-18.95;2014-05-31;2014-05-10;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;abfeece47xyfeece470dz;SYS;2287;13689.52;2010-04-19;2010-04-19;2009-12-02;2010-04-16;50909.09;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a7a5aba56xya5aba563dz;SYS;708;0.0;2018-08-16;2017-07-13;;;;;EUR;798.01;2017-11-29;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a5b9dba4bxyb9dba4bd8z;SYS;1042;22171.73;2013-09-20;2013-09-20;2009-10-22;2009-11-25;15300.0;TOTAL;EUR;;;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;af4617818xy4617818fbz;SYS;708;115465.03;2008-10-31;2008-06-25;2008-06-25;2008-10-21;195812.66;;EUR;195812.66;2008-10-21;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a97daee40xy7daee408fz;SYS;708;0.83;2016-06-13;2016-06-13;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ae94ae611xy94ae6117dz;SYS;708;11.31;2020-10-04;2020-10-02;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a3838aceexy838acee2cz;SYS;709;2.67;2016-05-19;2016-05-19;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a95935e64xy5935e64edz;SYS;708;9043.13;2016-02-29;2016-02-01;2015-11-01;2016-02-05;20230.0;;EUR;20230.0;2016-02-05;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad38231c9xy38231c90bz;SYS;708;820.21;2019-02-25;2019-02-25;2019-02-25;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aa666bc79xy666bc79a1z;SYS;708;18542.13;2010-05-31;2010-05-01;2010-03-01;2010-05-04;21202.56;;EUR;21202.56;2010-05-04;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;affc5be0exyfc5be0ed8z;SYS;708;167.72;2017-05-21;2015-03-04;;2015-06-22;19326.67;;EUR;20499.59;2017-05-21;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a9c761928xyc761928cdz;SYS;709;0.11;2016-06-24;2016-06-24;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a9505ee78xy505ee78b0z;SYS;708;-888.6;2019-09-11;2015-05-01;2015-05-01;;;;EUR;23212.1;2019-09-09;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aff629280xyf629280d8z;SYS;708;62379.88;2009-06-30;2009-03-12;2009-03-12;2009-06-15;39535.0;;EUR;39535.0;2009-06-15;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a6aaf691exyaaf691e22z;SYS;708;93065.42;2009-02-28;2008-07-17;2008-07-17;2009-02-18;62019.0;;EUR;62019.0;2009-02-18;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a86489f7fxy6489f7f4cz;SYS;708;-595.0;2016-05-22;2016-04-07;;2016-05-11;22614.43;;EUR;23595.0;2016-05-22;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;a61b38893xy1b3889373z;SYS;2287;24486.21;2010-05-31;2010-05-31;2010-03-26;2010-05-28;95454.55;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a3b6d8290xyb6d8290fdz;SYS;708;-3.34;2015-12-31;2015-11-01;2015-11-01;;;;EUR;878.98;2015-12-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a9454ae52xy454ae52f0z;SYS;708;-124.93;2014-03-31;2014-03-24;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ae0dc11aexy0dc11ae3cz;SYS;708;2607.34;2009-05-31;2009-01-08;2009-01-08;2009-05-27;5750.0;;EUR;5750.0;2009-05-27;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ae6a743f0xy6a743f0d7z;SYS;709;0.89;2016-05-02;2016-05-02;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;ae8bdc311xy8bdc311bcz;SYS;709;8085.05;2015-11-30;2015-11-30;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a18ca4e31xy8ca4e3128z;SYS;709;38.92;2016-06-03;2016-06-03;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;ab5fb0411xy5fb04116az;SYS;708;45.37;2020-12-17;2020-12-17;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a2560ac9axy560ac9af0z;SYS;708;0.0;2018-10-24;2018-10-24;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad14efb29xy14efb29d4z;SYS;708;0.0;2021-08-03;2021-07-14;;;;;EUR;10327.15;2021-08-03;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad6512523xy651252322z;SYS;708;19360.06;2016-07-14;2012-06-01;2012-06-01;;;;EUR;25541.6;2016-07-14;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a82a03003xy2a0300384z;SYS;708;46990.92;2016-01-31;2016-01-01;2015-09-01;2016-01-08;13137.55;;EUR;13137.55;2016-01-08;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a0b42a0c2xyb42a0c2eez;SYS;708;0.0;2018-06-14;2018-04-17;;2018-05-15;11553.0;;EUR;11553.0;2018-05-15;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a65fac9b0xy5fac9b07az;SYS;708;-6068.74;2014-06-30;2013-12-11;2013-12-11;2013-12-17;46712.9;;EUR;123096.12;2014-06-30;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad24dabf5xy24dabf5c3z;SYS;708;-1381.76;2019-01-22;2012-02-27;2012-02-27;2012-02-29;562960.0;;EUR;676835.56;2019-01-22;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aa0373317xy037331711z;SYS;708;48824.23;2006-09-30;2006-01-01;2006-01-01;;;;EUR;55400.0;2006-09-30;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a5169f003xy169f0036ez;SYS;708;-4404.0;2016-08-11;2016-04-13;;2016-07-06;23802.18;;EUR;28804.0;2016-08-11;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aa821a177xy821a177f1z;SYS;708;9911.03;2008-10-31;2008-06-30;2008-06-30;2008-10-28;21275.0;;EUR;21275.0;2008-10-28;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ae6eef849xy6eef84926z;SYS;708;20306.93;2008-11-30;2008-11-06;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aec9b8e78xyc9b8e787ez;SYS;708;4355.42;2009-03-31;2008-12-01;2008-12-01;;;;EUR;1200.0;2009-03-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a0e316d76xye316d7611z;SYS;708;0.0;2016-05-31;2016-03-31;2016-03-31;2016-05-04;47264.0;;EUR;49588.42;2016-05-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;abd47c020xyd47c020a1z;SYS;708;9033.68;2015-09-30;2015-06-01;2015-06-01;;;;EUR;3000.0;2015-09-30;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a9701a8efxy701a8ef94z;SYS;709;10.47;2016-06-03;2016-06-03;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;ab67a9b7exy67a9b7ed3z;SYS;708;1132.12;2015-10-26;2015-06-01;;2015-06-15;20635.0;;EUR;20849.02;2015-10-26;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aa3fc6555xy3fc65554bz;SYS;709;25.1;2016-11-18;2016-11-18;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;a75105bd2xy5105bd2f8z;SYS;708;179.76;2017-01-29;2017-01-27;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a0b83ef45xyb83ef45a0z;SYS;708;22.17;2016-05-05;2016-05-05;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a62e811b5xy2e811b5eaz;SYS;708;96541.77;2009-07-31;2009-04-02;2009-04-02;2009-07-22;68433.0;;EUR;68433.0;2009-07-22;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a620e2c05xy20e2c054az;SYS;708;11511.96;2020-04-20;2018-02-22;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a6b4f15fdxyb4f15fd57z;SYS;708;0.44;2017-07-12;2017-07-12;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;af840f7edxy840f7ed10z;SYS;708;10.0;2016-10-31;2016-10-31;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a1bd65e8dxybd65e8d07z;SYS;3250;68544.26;2017-10-31;2017-10-31;;;0.0;EARLY_SETTLEMENT;EUR;0.0;;;;0.0;2025-05-19 13:38:34.126295;2025-05-19 13:38:34.126295;INVALID
XY;50;2024-10-31;a3a5da0dcxya5da0dce2z;SYS;8205;0.0;2021-10-04;2021-10-04;;2019-10-04;17739.36;;EUR;0.0;;;;0.0;2025-05-12 12:35:45.666462;2025-05-12 12:35:45.666462;INVALID
XY;50;2024-10-31;aa02959b7xy02959b7c7z;SYS;708;76093.81;2009-09-30;2009-04-30;2009-04-30;2009-09-16;43005.0;;EUR;43005.0;2009-09-16;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;aea0f24f3xya0f24f392z;SYS;2287;3634.5;2010-04-22;2010-04-22;;;0.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a074c611axy74c611aa0z;SYS;708;9644.3;2017-01-25;2016-09-22;2016-09-20;2016-11-02;8240.0;;EUR;8240.0;2016-11-02;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a3be0ec86xybe0ec8601z;SYS;3250;1757658.83;2021-12-24;2021-03-15;2020-12-24;2021-03-10;1785000.0;HOSTILE;EUR;19149.0;2021-12-24;;;0.0;2025-05-19 13:38:34.126295;2025-05-19 13:38:34.126295;INVALID
XY;50;2024-10-31;a3625412bxy625412b5bz;SYS;708;15887.03;2024-05-22;2019-01-10;2019-01-08;2019-02-08;25047.04;;EUR;25047.05;2019-02-10;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a0a62f8a4xya62f8a457z;SYS;708;46.13;2016-08-17;2016-08-17;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a24246fcbxy4246fcbedz;SYS;708;1328.86;2017-03-29;2017-03-29;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ab0e3ff63xy0e3ff63adz;SYS;708;-300.0;2017-10-10;2016-04-21;;;;;EUR;300.0;2017-10-10;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a6ec58bbexyec58bbe76z;SYS;708;20725.35;2009-11-30;2009-09-17;2009-09-17;2009-11-05;4009.0;;EUR;4009.0;2009-11-05;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a4729d5e0xy729d5e01dz;SYS;708;-45.32;2016-10-03;2016-07-27;;;;;EUR;672.52;2016-10-03;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a1d3fc327xyd3fc32743z;SYS;708;994.95;2018-07-18;2018-07-18;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aa87a1d5bxy87a1d5b23z;SYS;708;-434.64;2012-11-30;2011-12-01;2011-12-01;;;;EUR;3548.12;2012-11-30;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a9e961dbcxye961dbc38z;SYS;708;9.53;2019-04-11;2018-09-14;;;;;EUR;2585.7;2019-04-02;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ab2db74c4xy2db74c48cz;SYS;1042;134.79;2019-05-27;2019-05-27;;;;TOTAL;EUR;;;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;a557e52f1xy57e52f1dez;SYS;708;4574.83;2019-04-01;2017-10-04;2017-11-17;2018-03-16;17389.0;;EUR;23920.2;2019-04-01;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a453c1392xy53c13922bz;SYS;708;5180.33;2015-01-31;2015-01-01;2015-01-01;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a492f1b78xy92f1b7864z;SYS;708;28365.85;2009-06-30;2009-04-02;2009-04-02;2009-06-18;22766.86;;EUR;22766.86;2009-06-18;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a8cbf4a25xycbf4a25eaz;SYS;1042;2237.94;2008-07-15;2008-07-15;;;;TOTAL;EUR;;;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;a44ef91bbxy4ef91bbb1z;SYS;708;0.0;2021-02-01;2019-10-30;;;;;EUR;1188.85;2021-02-01;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a2382a629xy382a6296fz;SYS;708;2.06;2016-05-09;2016-05-09;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a32120301xy2120301b9z;SYS;708;0.73;2015-10-06;2015-09-28;;2015-09-30;5290.0;;EUR;5290.0;2015-09-30;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a884719f9xy84719f93ez;SYS;708;-24231.49;2018-01-21;2016-04-11;2016-04-11;;;;EUR;25311.49;2018-01-21;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a3fcc31aaxyfcc31aab8z;SYS;708;5.82;2020-12-20;2020-12-18;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;a9bc9e93axybc9e93a9fz;SYS;2287;1642.35;2014-11-28;2011-04-29;2011-03-23;2011-04-28;37000.0;TOTAL;EUR;8570.0;2014-11-28;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2025-04-30;a4b8beb98xyb8beb987dz;SYS;2287;7050.0;2010-11-18;2010-11-18;;;0.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;ac749cda7xy749cda765z;SYS;708;1462.88;2017-01-25;2015-10-16;;2015-12-03;13589.0;;EUR;13589.0;2017-01-25;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ab0cfeb1cxy0cfeb1c49z;SYS;708;10.21;2018-02-06;2017-12-06;;2018-02-06;17130.0;;EUR;15135.67;2018-02-06;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a172aff8axy72aff8ac7z;SYS;708;1197.21;2015-01-23;2014-11-24;;2014-12-18;24695.0;;EUR;24695.0;2014-12-18;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ab8ee3e34xy8ee3e34f8z;SYS;708;794.18;2016-02-29;2016-02-01;2015-12-01;2016-02-03;11745.0;;EUR;11745.0;2016-02-03;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;af32159bfxy32159bff7z;SYS;708;41717.18;2010-02-28;2008-08-07;2008-08-07;2009-07-31;65693.0;;EUR;65918.0;2010-02-28;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;acd2cce92xyd2cce9268z;SYS;708;-9.02;2019-02-17;2016-06-07;;;;;EUR;19416.3;2019-02-17;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a170ba383xy70ba383c3z;SYS;708;1159.72;2016-09-19;2016-06-21;;2016-09-09;34534.0;;EUR;34234.0;2016-09-19;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ae738d490xy738d490ecz;SYS;708;2463.51;2016-07-27;2016-07-21;2016-07-18;;;;EUR;-3259.0;2016-07-26;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ab76d4288xy76d4288c8z;SYS;708;0.72;2016-05-03;2016-05-03;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ab63294cdxy63294cdd4z;SYS;708;0.84;2016-11-27;2016-11-25;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad4e3c8d5xy4e3c8d5e3z;SYS;709;12753.54;2017-04-20;2017-03-31;2017-03-31;2017-04-20;24250.0;;EUR;24250.0;2017-04-20;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
