wos_analysis_entity;wos_delivering_entity;wos_reporting_date;wos_cms_contract_number;wos_source_system;wos_bevis_id;wos_net_loss_amount;wos_loss_date;wos_write_off_date;wos_reposession_date;wos_remarketing_date;wos_remarketing_proceeds;wos_portfolio;wos_currency;wos_recovery_amount;wos_last_recovery_date;wos_net_rv_loss_amount;wos_abs_code;wos_cal_periodnetcreditloss_amount;MGT_InsertTime;MGT_UpdateTime;MGT_ValidationStatus
XY;50;2024-10-31;ab7f51e70xy7f51e70d3z;SYS;708;3781.32;2024-10-30;2024-10-30;;;;;EUR;;;;;3781.32;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a13113d7cxy3113d7cf8z;SYS;708;0.21;2016-06-05;2016-06-03;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ab184b7b8xy184b7b875z;SYS;708;13621.72;2021-03-22;2019-01-03;2020-10-16;2021-02-08;6649.49;;EUR;6649.49;2021-02-08;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a72c9d98bxy2c9d98bbez;SYS;708;-151.05;2016-10-13;2016-06-17;2016-06-15;;;;EUR;24071.77;2016-10-13;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aee0c2070xye0c20709bz;SYS;1042;4713.33;2020-02-26;2007-04-23;;;;TOTAL;EUR;18675.68;2020-02-26;;;0.0;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;a82dec111xy2dec11133z;SYS;709;25.0;2021-12-03;2021-12-03;;;;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2025-04-30;a1402c3efxy402c3ef0cz;SYS;2287;117967.03;2009-03-31;2009-03-31;2008-11-05;2009-03-31;0.91;SKIP;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a8583bd1fxy583bd1fadz;SYS;708;0.0;2016-10-19;2016-06-14;;2016-08-01;23462.0;;EUR;27787.25;2016-10-19;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a8a9a86e4xya9a86e443z;SYS;708;2.49;2016-05-25;2016-05-25;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ab907687exy907687ef4z;SYS;708;10.0;2019-04-23;2019-04-23;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a7a5cbc28xya5cbc28bbz;SYS;708;598512.57;2014-05-31;2010-07-30;2010-07-30;2010-12-23;145644.92;;EUR;160236.8;2014-05-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a4fc9d7a4xyfc9d7a4fbz;SYS;708;2099.39;2018-12-11;2014-08-01;2014-08-01;;;;EUR;11200.0;2018-11-29;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;acfbf81cbxyfbf81cba1z;SYS;708;10461.31;2010-01-31;2009-08-05;2009-08-05;2010-01-21;32451.0;;EUR;32451.0;2010-01-21;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a4d2acfa9xyd2acfa9b9z;SYS;708;-990.59;2014-03-31;2013-08-13;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad69083c2xy69083c2cez;SYS;708;-2.37;2017-10-29;2017-08-30;;;;;EUR;500.36;2017-10-29;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;ae7cfb366xy7cfb36612z;SYS;2287;6218.54;2011-10-17;2011-10-17;2011-08-15;2011-10-12;65000.0;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a7227057axy227057aa5z;SYS;1042;;2015-03-12;;2015-01-23;2015-03-12;27600.0;TOTAL;EUR;;;;;;2025-05-15 07:27:58.931103;2025-05-15 07:27:58.931103;INVALID
XY;50;2024-10-31;abe7a99f7xye7a99f730z;SYS;708;48468.09;2008-02-29;2007-11-05;2007-11-05;2008-02-05;72623.0;;EUR;72623.0;2008-02-05;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;acb9257a5xyb9257a53ez;SYS;708;23854.01;2009-05-31;2009-02-20;2009-02-20;2009-05-15;25150.0;;EUR;25150.0;2009-05-15;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a172aff8axy72aff8ac7z;SYS;708;1197.21;2015-01-23;2014-11-24;;2014-12-18;24695.0;;EUR;24695.0;2014-12-18;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2025-04-30;a9832c8aaxy832c8aa52z;SYS;2287;32700.59;2009-09-02;2009-09-02;2009-06-16;2009-09-01;32727.27;TOTAL;EUR;0.0;;;;0.0;2025-05-15 07:35:24.446421;2025-05-15 07:35:24.446421;INVALID
XY;50;2024-10-31;a57bdf12exy7bdf12e0fz;SYS;708;55183.93;2009-06-30;2009-04-02;2009-04-02;2009-06-19;60289.4;;EUR;60289.4;2009-06-19;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a75b64e67xy5b64e678fz;SYS;708;-69.34;2016-06-21;2016-04-26;;2016-06-21;5495.0;;EUR;6373.4;2016-06-21;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a38364d96xy8364d965bz;SYS;708;2794.74;2017-04-05;2016-09-27;;;;;EUR;15487.22;2017-04-05;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ab536784cxy536784c65z;SYS;708;0.0;2016-12-11;2016-12-09;;;;;EUR;-648.9;2016-12-11;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a09b8fc79xy9b8fc7985z;SYS;708;2.35;2016-09-08;2016-09-08;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a157d672fxy57d672f7ez;SYS;708;258.84;2020-04-14;2020-03-30;;;;;EUR;-32.45;2020-04-14;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aa8964de1xy8964de143z;SYS;708;0.0;2016-07-05;2014-03-04;2014-03-04;2014-06-16;8157.0;;EUR;9000.0;2014-06-16;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad3b8655dxy3b8655dffz;SYS;708;-252.96;2014-03-31;2014-03-24;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a2cac9c40xycac9c4061z;SYS;709;17341.84;2009-04-30;2009-04-30;2009-04-01;2009-04-01;39375.0;;EUR;0.0;;0.0;;0.0;2025-04-23 12:59:44.166421;2025-04-23 12:59:44.166421;INVALID
XY;50;2024-10-31;abbc0c04axybc0c04ac1z;SYS;3250;10083.06;2017-05-31;2017-05-31;;;0.0;EARLY_SETTLEMENT;EUR;0.0;;;;0.0;2025-05-19 13:38:34.126295;2025-05-19 13:38:34.126295;INVALID
XY;50;2024-10-31;a64fd76e2xy4fd76e247z;SYS;708;474.95;2021-11-01;2021-11-01;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a250ccb96xy50ccb96bbz;SYS;708;13044.82;2016-06-13;2016-04-08;2016-04-08;2016-06-13;13700.0;;EUR;13700.0;2016-06-13;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;acc555ba1xyc555ba1ccz;SYS;708;106.82;2014-05-31;2014-05-06;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aa845b129xy845b129ecz;SYS;708;-2578.92;2015-10-02;2015-10-01;;2015-10-02;45745.0;;EUR;45745.0;2015-10-02;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a15a19250xy5a19250cbz;SYS;708;63165.78;2011-12-31;2010-08-06;2010-08-06;2010-11-10;151400.0;;EUR;154581.27;2011-12-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a1f7645d7xyf7645d77fz;SYS;3250;182500.0;2022-03-10;2020-03-31;;;0.0;EARLY_SETTLEMENT;EUR;425000.0;2022-03-10;;;0.0;2025-05-19 13:38:34.126295;2025-05-19 13:38:34.126295;INVALID
XY;50;2024-10-31;a798e1520xy98e1520b9z;SYS;708;39.03;2020-01-07;2020-01-07;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a29d64e2bxy9d64e2b05z;SYS;708;0.04;2018-05-23;2018-05-23;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a993a22cfxy93a22cf74z;SYS;708;3.46;2016-07-13;2016-07-13;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a0df0d3baxydf0d3ba79z;SYS;708;0.0;2018-12-09;2017-11-30;;;;;EUR;570.58;2018-12-09;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a543b93fexy43b93fe1cz;SYS;708;1947.1;2019-12-11;2019-12-11;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a2176363cxy176363cebz;SYS;708;17631.02;2015-10-31;2015-09-01;2015-07-01;2015-09-28;31460.0;;EUR;34610.0;2015-10-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a1caae7a3xycaae7a3eez;SYS;708;85.0;2017-01-30;2016-12-01;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad2878308xy2878308dfz;SYS;708;10708.14;2007-07-31;2007-02-06;2007-02-06;2007-07-10;13750.0;;EUR;13750.0;2007-07-10;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;abae80420xyae80420afz;SYS;708;-58.24;2014-04-30;2014-04-16;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad7e24b2dxy7e24b2d4az;SYS;708;-71.02;2016-05-16;2015-12-01;2015-12-01;;;;EUR;1144.57;2016-05-16;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aa2caac69xy2caac6956z;SYS;708;0.0;2019-10-15;2019-06-14;;;;;EUR;1267.68;2019-10-15;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ad1922c74xy1922c7434z;SYS;708;1.39;2016-06-23;2016-06-23;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a94bc69b1xy4bc69b123z;SYS;708;649.42;2021-08-23;2020-01-27;;;;;EUR;3743.84;2021-08-23;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;ae7af14a0xy7af14a0c0z;SYS;708;5577.05;2012-06-30;2012-04-30;2012-04-30;2012-06-21;6385.0;;EUR;6385.0;2012-06-21;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a98d34e9bxy8d34e9b2bz;SYS;708;692.27;2013-04-30;2013-02-26;2013-02-26;2013-04-24;13203.0;;EUR;13203.0;2013-04-24;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aa9c202a7xy9c202a7b1z;SYS;708;599390.25;2009-06-30;2009-01-20;2009-01-20;2009-06-17;240540.6;;EUR;240540.6;2009-06-17;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;aa35bf976xy35bf9762cz;SYS;708;40.57;2017-12-10;2017-10-10;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;afdf8dd82xydf8dd82fcz;SYS;708;72.0;2018-04-19;2017-10-30;2017-10-27;2017-12-29;23189.25;;EUR;17842.28;2018-01-17;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a31cc2342xy1cc234206z;SYS;708;19613.86;2008-04-30;2008-01-07;2008-01-07;2008-04-04;62001.0;;EUR;62001.0;2008-04-04;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a33ed56aaxy3ed56aa76z;SYS;708;-12800.11;2014-05-31;2013-01-10;;;;;EUR;;;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a0d6c5d21xyd6c5d2136z;SYS;3250;2690394.15;2020-11-30;2020-11-30;;;0.0;EARLY_SETTLEMENT;EUR;0.0;;;;0.0;2025-05-19 13:38:34.126295;2025-05-19 13:38:34.126295;INVALID
XY;50;2024-10-31;ac81192abxy81192abe8z;SYS;708;292.28;2017-06-12;2016-05-12;;2016-07-22;30783.0;;EUR;30339.67;2017-06-12;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a71829d8exy1829d8e5dz;SYS;708;0.0;2020-08-10;2019-09-26;;;;;EUR;370.82;2020-08-10;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a0e316d76xye316d7611z;SYS;708;0.0;2016-05-31;2016-03-31;2016-03-31;2016-05-04;47264.0;;EUR;49588.42;2016-05-31;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a5a47aa27xya47aa278ez;SYS;708;-6.11;2015-11-30;2015-11-01;2015-11-01;;;;EUR;620.63;2015-11-30;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a5a6ca8b9xya6ca8b9c2z;SYS;708;2993.65;2020-02-18;2019-10-03;2019-09-18;2019-12-20;27163.0;;EUR;27189.35;2019-12-22;;;0.0;2025-04-24 15:59:53.917368;2025-04-24 15:59:53.917368;INVALID
XY;50;2024-10-31;a9889f191xy889f1912cz;SYS;3250;384759.55;2021-07-31;2018-10-31;;;0.0;EARLY_SETTLEMENT;EUR;50000.0;2021-07-31;;;0.0;2025-05-19 13:38:34.126295;2025-05-19 13:38:34.126295;INVALID
