MGT_InsertTime;MGT_UpdateTime;MGT_ValidationStatus;ctt_abs_code;ctt_acquisition_date;ctt_additional_asset_information;ctt_additional_collateral_amount;ctt_additional_collateral_type;ctt_additional_financed_amount;ctt_analysis_entity;ctt_asset_model_date;ctt_asset_type_segment;ctt_balance_sheet_entity;ctt_balloon_rv;ctt_bevis_id;ctt_borrower_country;ctt_borrower_sub_type;ctt_borrower_type;ctt_branch;ctt_brand;ctt_business_division;ctt_business_line;ctt_campaign;ctt_cms_contract_number;ctt_cmsir;ctt_co_r_v_r;ctt_commission;ctt_continuation_deal;ctt_contract_currency;ctt_credit_impaired;ctt_customer_group_number;ctt_customer_number;ctt_date_of_last_restructuring;ctt_day_conv;ctt_dealer;ctt_delinquency_reason_code;ctt_delinquent_amount;ctt_delinquent_amount_ccy;ctt_delinquent_days_contract;ctt_delivering_entity;ctt_deposit_rate;ctt_down_payment;ctt_drv_portfolio_name_rdr;ctt_drv_portfolio_name_tm1;ctt_drv_portfolio_type_rdr;ctt_drv_portfolio_type_tm1;ctt_economic_capital_ratio;ctt_end_date;ctt_fda_1;ctt_fda_2;ctt_fee;ctt_financial_product_group;ctt_fix_variable;ctt_fixing_period;ctt_funding_entity;ctt_hostile_termination_flag;ctt_icrsa_flag;ctt_idc;ctt_ifrs9_classification;ctt_ifrs9_country_region;ctt_impaired_information;ctt_industry_segmentation;ctt_installment;ctt_installment_count;ctt_insurance_ancillary;ctt_insurance_gap;ctt_insurance_motor;ctt_insurance_ppi;ctt_insurance_warranty;ctt_last_fixing;ctt_lgd;ctt_list_price;ctt_loan_commitment_flag;ctt_loan_limit;ctt_model_sap;ctt_nbv_local_cms;ctt_new_used;ctt_next_fixing;ctt_nib_ratio;ctt_number_restructurings;ctt_opex;ctt_payment_mode;ctt_pd;ctt_period_in_month;ctt_portfolio;ctt_portfolio_cr;ctt_portfolio_pp;ctt_portfolio_tm1;ctt_position_id;ctt_product_sap;ctt_r_model_score_card;ctt_r_model_score_card_version;ctt_rating;ctt_rating_name;ctt_rating_scoring_flag;ctt_rating_version;ctt_reporting_date;ctt_reserves_segment_contract;ctt_restructuring_flag;ctt_rv_guarantee_flag;ctt_sales_price;ctt_scoring;ctt_security_deposit;ctt_source_system;ctt_start_date;ctt_status;ctt_subsidy;ctt_subsidy_percent;ctt_tax_rate;ctt_trade_date;ctt_triggering_event_flag;ctt_units;ctt_variable_type;ctt_vin;ctt_vin_type;ctt_written_off_flag
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;L7F;2021-09-02;;;;3132.75;XY;;PC;XY10;20666.25;708;XY;NON;RP;;MB;Other;;;a2a3433caxya3433ca0az;3.48;;2199.18;;EUR;;a28226c01xy8226c01fdz;a28226c01xy8226c01fdz;;30/360;a53304679xy330467986z;;0.0;EUR;0.0;50;;6050.43;XYORGF;XYORGF;RDR;TM1;;2025-08-23;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;599.57;48.0;;;;;;;0.34692;45925.0;N;;;26636.1;N;;;;;R;0.0026;1.0;;;;;a28226c01xy8226c01fdz::SYS_XY1000;;;;;;;;2024-10-31;;N;B;46974.0;0.0;0.0;SYS;2021-08-23;0;1506.88;;;;0;1;;a00fe9742xy0fe974207z;VIN;
2025-05-15 07:35:41.759406;2025-05-15 07:35:41.759406;INVALID;SAA192;2022-06-30;;;;5592.7;XY;2022-02-24;PC;XY10;20000.0;2287;XY;NON;RSB;;MB;;;004S0017S0115S0122;a0bc853cdxybc853cd18z;6.95;;1832.79;;EUR;N;a0d662f11xyd662f115dz;a0d662f11xyd662f115dz;;30/360;a04c04725xy4c0472520z;;0.0;EUR;0.0;50;;10184.9;XYORGF;XYORGF;RDR;TM1;;2027-06-29;;;490.0;BAFIN;F;;XY1001;N;;0.0;Loan retail;;;;;;;;;;;;;74245.0;N;;;44437.3;N;;;0.0;;;;;;;;;a0d662f11xyd662f115dz::SYS_XY1000;;PI2013;;1.0;;;;2025-04-30;;N;U;77425.3;885.0;0.0;SYS;2022-06-29;0;0.0;;;;0;1;;a7370c538xy370c538dfz;VIN;
2025-04-23 12:59:37.304075;2025-04-23 12:59:37.304075;INVALID;;2022-03-25;;;;0.0;XY;;PC;XY10;0.0;709;XY;NON;RP;910.0;MB;Other;;RLP;a29211b83xy9211b83e7z;0.03;;200.0;N;EUR;N;abd932d6cxyd932d6c47z;abd932d6cxyd932d6c47z;;Act/Act;a6eb6b3dbxyeb6b3db19z;;0.0;EUR;0.0;50;0.0;30000.0;XYORGF;XYORGF;RDR;TM1;;2026-03-23;;;0.0;STFIN;F;0.0;XY1001;N;;0.0;Loan retail;;;;0.0;0.0;;;;;;2022-03-23;0.37;106800.0;N;0.0;;35492.89;N;2026-03-23;;0.0;;R;0.01;1.0;;;;;abd932d6cxyd932d6c47z::SYS_XY1000;3002.0;ACE;;0.0;;;;2024-10-31;;N;N;126824.67;236.0;0.0;SYS;2022-03-23;0;3382.2;0.0;;;0;1;1.0;a7edf94a2xyedf94a2b6z;VIN;
2025-05-12 12:35:38.800057;2025-05-12 12:35:38.800057;INVALID;;2022-12-08;;;;0.0;XY;2015-01-29;PC;XY10;5000.0;8205;XY;NON;RSB;;MB;;;Q4-2022 Nov-Dec [Select&Drive] 7,99% Used;a1ee1518bxyee1518b79z;0.08;;0.0;;EUR;N;a43f11dc4xy3f11dc40cz;a43f11dc4xy3f11dc40cz;;30/360;ad886a8b1xy886a8b1fbz;;0.0;EUR;0.0;50;;2000.0;XYORGF;XYORGF;RDR;TM1;;2026-12-05;;;0.0;BFLEA;F;;XY1001;N;;224.94;Finance lease;;;;;;;;;;;;;28696.71;N;;;12058.58;U;;;0.0;;A;0.0;1.0;;Internal;;;a43f11dc4xy3f11dc40cz::SYS_XY1000;;SME;4.0;0.0;;;;2024-10-31;;N;N;19995.0;532.0;0.0;SYS;2022-12-06;0;0.0;;;;0;1;;ae6fd9768xy6fd9768acz;VIN;
2025-05-15 07:35:41.759406;2025-05-15 07:35:41.759406;INVALID;SAA241;2023-12-19;;;;2876.1;XY;2016-11-01;PC;XY10;0.0;2287;XY;NON;RSB;;OO;;;003S0115S0122;a583ea406xy83ea40656z;10.5;;1203.47;;EUR;N;afcf2ab15xycf2ab153az;afcf2ab15xycf2ab153az;;30/360;a68d845bfxy8d845bfcez;;0.0;EUR;0.0;50;;2500.0;XYORGF;XYORGF;RDR;TM1;;2028-12-19;;;490.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;;;;;;;;;;46900.0;N;;;25896.2;U;;;0.0;;;;;;;;;afcf2ab15xycf2ab153az::SYS_XY1000;;PI2013;;6.0;;;;2025-04-30;;N;N;32103.9;611.0;0.0;SYS;2023-12-19;0;0.0;;;;0;1;;a4746b46bxy746b46bc3z;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;;2024-10-17;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a88c1cc67xy8c1cc67e1z;8.39;;724.96;;EUR;;a22ea89f4xy2ea89f4c7z;a22ea89f4xy2ea89f4c7z;;Act/Act;a1e04d717xye04d7174cz;;0.0;EUR;0.0;50;;0.0;XYORGF;XYORGF;RDR;TM1;;2028-10-16;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;579.0;48.0;;;;;;;0.39;;N;;;23624.84;U;;;;;R;0.00753;1.0;;;;;a22ea89f4xy2ea89f4c7z::SYS_XY1000;;;;;;;;2024-10-31;;N;N;23468.82;1.0;0.0;SYS;2024-10-03;0;0.0;;;;0;1;;a70283e18xy0283e1829z;VIN;
2025-05-12 12:35:38.800057;2025-05-12 12:35:38.800057;INVALID;;2023-07-11;;;;0.0;XY;2023-06-28;PC;XY10;20709.6;8204;XY;NON;RSB;;MB;;;BE Q1-2023 BMS DEC_FEB- Renting High-end & AMG - 7,99% max. 60m with 15% DP;adb4fa557xyb4fa55791z;0.08;;0.0;;EUR;N;a3d9a1f3dxyd9a1f3d4cz;a3d9a1f3dxyd9a1f3d4cz;;30/360;a0ffaf780xyffaf78094z;;0.0;EUR;0.0;50;;35000.0;XYORGF;XYORGF;RDR;TM1;;2026-06-29;;;0.0;OLOPT;F;;XY1001;N;;708.27;Operating lease;;;;;;;;;;;;;138435.0;N;;;81011.93;N;;;0.0;;A;0.0;1.0;;Internal;;;a3d9a1f3dxyd9a1f3d4cz::SYS_XY1000;;SME;3.0;0.0;;;;2024-10-31;;N;B;129435.0;481.0;0.0;SYS;2023-06-30;0;0.0;;;;0;1;;adce3e163xyce3e163fcz;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;;2024-05-31;;;;0.0;XY;;PC;XY10;43277.25;708;XY;NON;RP;;MB;Other;;;aff4e3c0dxyf4e3c0d32z;8.53;;1892.67;;EUR;;acd13a42fxyd13a42fa5z;acd13a42fxyd13a42fa5z;;30/360;a0d95475dxyd95475d21z;;0.0;EUR;0.0;50;;7300.74;XYORGF;XYORGF;RDR;TM1;;2027-05-29;;;0.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;923.43;36.0;;;;;;;0.29561;75925.0;N;;;66479.71;N;;;;;R;0.00305;1.0;;;;;acd13a42fxyd13a42fa5z::SYS_XY1000;;;;;;;;2024-10-31;;N;B;70280.12;0.0;0.0;SYS;2024-05-29;0;0.0;;;;0;1;;ad3d09f53xy3d09f53a8z;VIN;
2025-05-15 07:35:41.759406;2025-05-15 07:35:41.759406;INVALID;;2024-07-30;;;;1963.0;XY;1900-01-01;PC;XY10;0.0;2287;XY;NON;RP;;OO;;;003S0115S0122;ab13cb005xy13cb005daz;12.25;;893.51;;EUR;N;a7e18cb04xye18cb0402z;a7e18cb04xye18cb0402z;;30/360;ab8f3d90exy8f3d90ec2z;;0.0;EUR;0.0;50;;6000.0;XYORGF;XYORGF;RDR;TM1;;2031-07-30;;;590.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;;;;;;;;;;18490.0;N;;;13428.6;N;;;0.0;;;;;;;;;a7e18cb04xye18cb0402z::SYS_XY1000;;PI2013;;3.0;;;;2025-04-30;;N;N;18217.0;837.0;0.0;SYS;2024-07-30;0;0.0;;;;0;1;;aa91b15efxy91b15ef5fz;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;23;2022-02-08;;;;800.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a50d52572xy0d52572e2z;3.24;;1347.64;;EUR;;afed2c529xyed2c529e2z;afed2c529xyed2c529e2z;;Act/Act;a921bf5cdxy21bf5cd64z;;0.0;EUR;0.0;50;;2500.0;XYORGF;XYORGF;RDR;TM1;;2026-02-13;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;1851.96;48.0;;;;;;;0.345;75950.0;N;;;27062.03;N;;;;;R;0.00179;1.0;;;;;afed2c529xyed2c529e2z::SYS_XY1000;;;;;;;;2024-10-31;;N;N;84857.54;0.0;0.0;SYS;2022-01-29;0;0.0;;;;0;1;;a17b2bffaxy7b2bffa3az;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;;2021-02-12;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a9e71aa0dxye71aa0d75z;4.49;;681.74;;EUR;;adb1a877dxyb1a877da0z;adb1a877dxyb1a877da0z;;Act/Act;a4f0815caxyf0815ca2az;;0.0;EUR;0.0;50;;37211.85;XYORGF;XYORGF;RDR;TM1;;2026-01-28;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;625.81;60.0;;;;;;;0.416;;N;;;6603.15;U;;;;;R;0.00115;1.0;;;;;adb1a877dxyb1a877da0z::SYS_XY1000;;;;;;;;2024-10-31;;N;N;70788.2;0.0;0.0;SYS;2021-01-28;0;0.0;;;;0;1;;ab9a2fe17xy9a2fe175az;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;24A;2024-01-02;;;;300.0;XY;;PC;XY10;44509.2;708;XY;NON;RP;;MB;Other;;;a229583c5xy29583c5b0z;6.02;;1176.02;;EUR;;a235cc407xy35cc4075bz;a235cc407xy35cc4075bz;;30/360;a04ba3e17xy4ba3e1714z;;0.0;EUR;0.0;50;;445.26;XYORGF;XYORGF;RDR;TM1;;2026-12-30;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;1059.74;36.0;;;;;;;0.29561;76740.0;N;;;64201.26;N;;;;;R;0.00253;1.0;;;;;a235cc407xy35cc4075bz::SYS_XY1000;;;;;;;;2024-10-31;;N;B;71510.04;0.0;0.0;SYS;2023-12-30;0;2508.16;;;;0;1;;a6766c341xy766c34119z;VIN;
2025-05-12 12:35:38.800057;2025-05-12 12:35:38.800057;INVALID;;2023-03-13;;;;0.0;XY;2023-03-03;VA;XY10;12705.49;8205;XY;NON;CF;;MB;;;No Campaign;ac27c510exy27c510e41z;0.05;;0.0;;EUR;N;abe9fc3c7xye9fc3c72az;ad027eb82xy027eb82f3z;;30/360;a88bec5d8xy8bec5d8bfz;;0.0;EUR;0.0;50;;9340.24;XYORGF;XYORGF;RDR;TM1;;2027-03-06;;;0.0;BFLEA;F;;XY1001;N;;50.0;Finance lease;;;;;;;;;;;;;71699.0;N;;;42738.19;N;;;0.0;;A;0.0;1.0;;Internal;;;ad027eb82xy027eb82f3z::SYS_XY1000;;;;3.6;Fleet;;;2024-10-31;;N;N;72867.68;0.0;0.0;SYS;2023-03-07;0;0.0;;;;0;1;;ae0f14614xy0f1461496z;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;;2024-06-25;;;;1520.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a97a19dcdxy7a19dcd8fz;10.89;;3204.0;;EUR;;abb341103xyb3411030dz;abb341103xyb3411030dz;;Act/Act;a40a96a3fxy0a96a3f5fz;;22.08;EUR;30.0;50;;96.0;XYORGF;XYORGF;RDR;TM1;;2030-07-08;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;1103.77;72.0;;;;;;;0.39;;N;;;56830.81;U;;;;;R;0.01759;1.0;;;;;abb341103xyb3411030dz::SYS_XY1000;;;;;;;;2024-10-31;;N;N;56474.38;2.0;0.0;SYS;2024-06-24;0;0.0;;;;0;1;;ae51db8a5xy51db8a5a0z;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;24A;2024-01-31;;;;300.0;XY;;PC;XY10;27908.8;708;XY;NON;RSB;;MB;Other;;;a276dedbfxy76dedbf9az;5.69;;871.21;;EUR;;aab18d0edxyb18d0edd3z;aab18d0edxyb18d0edd3z;;30/360;a6fdb37f4xyfdb37f474z;;0.0;EUR;0.0;50;;4608.27;XYORGF;XYORGF;RDR;TM1;;2027-01-26;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;601.6;36.0;;;;;;;0.29561;;N;;;42372.16;U;;;;;R;0.00305;1.0;;;;;aab18d0edxyb18d0edd3z::SYS_XY1000;;;;;;;;2024-10-31;;N;B;47013.0;0.0;0.0;SYS;2024-01-26;0;1398.26;;;;0;1;;a763c00a3xy63c00a3e7z;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;24A;2023-11-07;;;;0.0;XY;;PC;XY10;44894.4;708;XY;NON;RP;;MB;Other;;;a08ba0f53xy8ba0f5383z;6.95;;500.0;;EUR;;ae333161dxy333161de1z;ae333161dxy333161de1z;;30/360;a84f12a16xy4f12a16cbz;;0.0;EUR;0.0;50;;5975.62;XYORGF;XYORGF;RDR;TM1;;2027-10-31;;;0.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;1236.07;48.0;;;;;;;0.33446;91730.0;N;;;80175.9;N;;;;;R;0.00253;1.0;;;;;ae333161dxy333161de1z::SYS_XY1000;;;;;;;;2024-10-31;;N;B;91980.0;0.0;0.0;SYS;2023-10-31;0;0.0;;;;0;1;;a928779dbxy28779dbcez;VIN;
