wos_analysis_entity;wos_delivering_entity;wos_reporting_date;wos_cms_contract_number;wos_source_system;wos_bevis_id;wos_net_rv_loss_amount;wos_loss_date;wos_write_off_date;wos_reposession_date;wos_remarketing_date;wos_remarketing_proceeds;wos_portfolio;wos_currency;wos_recovery_amount;wos_last_recovery_date;wos_net_loss_amount;wos_abs_code;wos_cal_periodnetcreditloss_amount;wos_drv_alm_flag;wos_drv_risk_flag;MGT_InsertTime;MGT_UpdateTime
XY;50;2024-10-31;a662cf8baxy62cf8bab3z;SYS;708;;2024-04-10;2024-04-10;;;;;EUR;;;70.34;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a4a1abe9axya1abe9a6dz;SYS;708;;2021-12-06;2021-10-22;;;;;EUR;;;62.12;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ae8360e4dxy8360e4dabz;SYS;708;;2010-01-31;2009-07-27;;2009-07-30;30423.0;;EUR;30423.0;2009-07-30;20.96;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a4bed4a8exybed4a8e31z;SYS;708;;2020-07-13;2018-11-12;;;;;EUR;494.61;2020-07-13;414.05;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac22a0c93xy22a0c9327z;SYS;3279;0.0;2024-10-21;2024-10-21;;;;;EUR;0.0;;879.8;;879.8;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;ad0ea428axy0ea428ad4z;SYS;708;;2010-07-06;2008-11-11;;2008-12-19;11251.0;;EUR;13585.91;2010-04-26;126.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aa96abef0xy96abef0daz;SYS;709;0.0;2012-04-30;2012-04-30;;;;;EUR;0.0;;13597.85;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a8301bd4exy301bd4ec4z;SYS;708;;2021-02-09;2020-12-31;;;;;EUR;;;5752.27;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aae0d565bxye0d565bcbz;SYS;708;;2007-07-31;2007-04-01;2007-04-01;;;;EUR;409.5;2007-07-31;34069.17;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;a2409aafexy409aafe20z;SYS;2287;;2016-08-18;2016-08-18;;;0.0;TOTAL;EUR;0.0;;0.01;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;aeb6a0cb5xyb6a0cb54cz;SYS;708;;2020-05-31;2020-04-03;;;;;EUR;;;0.12;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aec10f1a3xyc10f1a39ez;SYS;708;;2024-10-14;2020-02-07;2020-02-06;2020-06-01;38096.88;;EUR;58759.7;2024-10-14;29615.22;;-1004.17;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a1f6bb971xyf6bb97113z;SYS;708;;2024-07-07;2024-05-07;;;;;EUR;;;1724.44;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a1e7adec1xye7adec13az;SYS;708;;2019-11-24;2018-10-29;2018-10-29;2018-12-19;21043.24;;EUR;21063.82;2018-12-19;23200.74;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a9bce5f28xybce5f281dz;SYS;8204;;2020-05-25;2017-06-29;2017-04-14;2017-06-08;18100.0;;EUR;-1314.06;2020-05-25;5579.44;;5579.44;N;N;2025-04-30 08:18:15.017003;2025-04-30 08:18:15.017003
XY;50;2024-10-31;ae7caa375xy7caa375dfz;SYS;708;;2020-01-30;2019-11-21;;;;;EUR;;;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a6bc46869xybc4686970z;SYS;708;;2023-10-23;2023-07-28;;;;;EUR;1074.68;2023-10-23;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aa8eda1aexy8eda1aea8z;SYS;708;;2024-07-09;2024-07-09;;;;;EUR;;;524.48;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;ad8a5d3b9xy8a5d3b99ez;SYS;2287;;2020-05-21;2020-05-21;;;0.0;TOTAL;EUR;0.0;;4.03;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;aee180cdcxye180cdc1bz;SYS;708;;2020-10-11;2020-07-20;;;;;EUR;-173.23;2020-10-11;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;af5f24af9xy5f24af9ccz;SYS;708;;2018-07-16;2018-04-09;;;;;EUR;445.42;2018-07-16;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a8fbc31f3xyfbc31f34az;SYS;708;;2020-05-28;2020-03-04;;;;;EUR;385.6;2020-05-28;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a1c2f673dxyc2f673dc2z;SYS;708;;2014-02-21;2013-12-02;;2013-12-16;22592.7;;EUR;22969.65;2014-02-21;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a77d18ac1xy7d18ac193z;SYS;708;;2024-01-21;2024-01-19;;;;;EUR;;;705.47;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a5bbcb04cxybbcb04c56z;SYS;708;;2021-11-09;2021-03-05;;;;;EUR;197.03;2021-04-04;138.34;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;adbbb954exybbb954e5bz;SYS;708;;2021-01-20;2020-01-06;;;;;EUR;;;95.5;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a342f26f5xy42f26f563z;SYS;708;;2019-12-04;2019-07-11;;;;;EUR;594.66;2019-12-04;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a8555112exy555112e95z;SYS;708;;2023-10-11;2023-08-01;;;;;EUR;531.86;2023-10-11;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;acc21a3baxyc21a3ba25z;SYS;709;0.0;2008-10-31;2008-09-30;;2008-10-10;34090.0;;EUR;41133.54;2008-10-31;172.69;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a72801767xy280176725z;SYS;708;;2019-08-05;2019-03-12;;;;;EUR;1082.44;2019-08-05;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aabe96a72xybe96a72daz;SYS;708;;2021-01-05;2020-10-01;;;;;EUR;50.0;2021-01-05;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a7aef4051xyaef405115z;SYS;709;0.0;2023-09-26;2023-08-16;2023-08-16;2023-09-26;68000.0;;EUR;68006.52;2023-09-26;-260.57;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;ad7c56655xy7c566552dz;SYS;708;;2024-07-10;2024-05-13;;;;;EUR;;;20.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a2508c4b4xy508c4b497z;SYS;708;;2018-07-31;2016-01-20;;2016-01-25;30776.0;;EUR;31107.18;2018-07-31;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a071b0ff4xy71b0ff491z;SYS;708;;2015-10-26;2015-04-24;;2015-05-08;8215.0;;EUR;8281.85;2015-10-26;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac67d0bc8xy67d0bc896z;SYS;708;;2016-08-30;2016-08-30;;;;;EUR;;;9.2;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a1f4431ddxyf4431dd22z;SYS;708;;2021-06-07;2020-06-15;;;;;EUR;;;432.22;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;acca4ea78xyca4ea78a9z;SYS;708;;2024-09-03;2024-09-03;2024-09-02;;;;EUR;;;2193.88;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-09-30;a10ec3991xy0ec399176z;SYS;3250;;2019-05-31;2019-05-31;2019-03-05;2019-05-02;666071.428571;EARLY_SETTLEMENT;EUR;666071.42857;2019-05-31;-73023.88;;-73023.88;N;N;2025-05-14 12:09:26.976003;2025-05-14 12:09:26.976003
XY;50;2024-10-31;a9e4e32edxye4e32ed3dz;SYS;708;;2024-02-15;2024-02-14;;;;;EUR;;;275.99;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ae4966badxy4966bad22z;SYS;708;;2010-04-26;2010-03-24;;2010-04-26;22215.0;;EUR;22215.0;2010-04-26;309.37;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;acd35a3e8xyd35a3e83fz;SYS;708;;2021-06-27;2021-03-01;;;;;EUR;3.7;2021-06-27;385.62;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a4d7593a5xyd7593a59az;SYS;708;;2020-01-23;2019-11-08;2019-11-07;2020-01-23;25955.72;;EUR;25955.72;2020-01-23;18165.48;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;abee12d2dxyee12d2d9fz;SYS;1042;;2011-06-16;2011-06-16;;;;TOTAL;EUR;;;3647.74;;0.0;N;N;2025-05-15 09:00:37.483636;2025-05-15 09:00:37.483636
XY;50;2024-10-31;a90d0f706xy0d0f706c1z;SYS;708;;2024-07-10;2024-03-13;;;;;EUR;1793.03;2024-07-10;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a87fb1f01xy7fb1f017bz;SYS;708;;2023-09-14;2015-12-11;;2015-12-15;41290.0;;EUR;43106.62;2023-09-14;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aabb667e6xybb667e67fz;SYS;708;;2008-01-31;2008-01-18;2007-12-05;2008-01-18;18881.5;;EUR;18881.5;2008-01-18;8793.23;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;add149497xyd14949787z;SYS;8204;;2022-10-14;2022-10-14;;2018-02-14;4536.0;;EUR;0.0;;-73.42;;-73.42;N;N;2025-04-30 08:18:15.017003;2025-04-30 08:18:15.017003
XY;50;2024-10-31;acacb040axyacb040a8ez;SYS;708;;2014-09-16;2014-07-18;;2014-08-11;27736.76;;EUR;27736.76;2014-08-11;2860.36;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a538cda19xy38cda1965z;SYS;708;;2023-07-19;2023-05-19;;;;;EUR;;;408.75;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ad80fd09axy80fd09a87z;SYS;1042;;2022-03-03;2022-03-03;;;;TOTAL;EUR;;;7.4;;0.0;N;N;2025-05-15 09:00:37.483636;2025-05-15 09:00:37.483636
XY;50;2024-10-31;a7c1f6070xyc1f6070afz;SYS;708;;2016-09-25;2016-07-25;;;;;EUR;;;0.02;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a6e58a07exye58a07efdz;SYS;708;;2020-12-07;2019-05-01;;;;;EUR;828.9;2020-12-07;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a6948c016xy948c01607z;SYS;708;;2010-12-07;2009-10-19;;2009-12-21;41100.0;;EUR;41100.0;2009-12-21;3844.71;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aaa4a5f54xya4a5f5448z;SYS;708;;2024-08-18;2024-06-07;2024-06-01;2024-08-16;13071.71;;EUR;13071.71;2024-08-16;27008.42;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a08746ba9xy8746ba900z;SYS;708;;2018-06-12;2017-04-06;;;;;EUR;2955.6;2018-06-12;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a13651bc1xy3651bc1cfz;SYS;708;;2020-07-20;2018-01-02;;;;;EUR;;;526.96;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aa799fbfdxy799fbfdeaz;SYS;708;;2020-03-12;2019-09-30;;;;;EUR;363.22;2020-03-12;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;af57852bfxy57852bf3ez;SYS;708;;2019-01-14;2018-03-15;;;;;EUR;;;127.36;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a8dc1aefcxydc1aefc51z;SYS;708;;2009-04-10;2009-03-09;;2009-04-10;21935.5;;EUR;21935.5;2009-04-10;2411.2;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac49ec876xy49ec8764bz;SYS;708;;2023-02-21;2022-08-03;2022-08-19;2023-02-21;12863.2;;EUR;12880.75;2023-02-21;12919.64;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a7cbf0ecfxycbf0ecfa7z;SYS;708;;2020-12-13;2020-03-17;2020-04-30;2020-08-04;42427.64;;EUR;56613.85;2020-08-04;34982.39;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a14f9117axy4f9117a6ez;SYS;708;;2021-04-15;2021-01-29;;;;;EUR;-4500.0;2021-04-15;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a7c12c978xyc12c9787bz;SYS;708;;2014-03-31;2014-02-01;2013-11-01;2014-02-28;30620.35;;EUR;31940.35;2014-03-31;9583.49;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;a1a9de291xya9de29163z;SYS;2287;;2020-07-16;2020-07-16;;;0.0;TOTAL;EUR;0.0;;1427.08;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;aae28d90dxye28d90d75z;SYS;708;;2024-03-03;2023-12-04;2023-11-03;2024-03-01;65645.48;;EUR;66156.7;2024-03-01;6076.5;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
