MGT_InsertTime;MGT_UpdateTime;MGT_ValidationStatus;ctt_abs_code;ctt_acquisition_date;ctt_additional_asset_information;ctt_additional_collateral_amount;ctt_additional_collateral_type;ctt_additional_financed_amount;ctt_analysis_entity;ctt_asset_model_date;ctt_asset_type_segment;ctt_balance_sheet_entity;ctt_balloon_rv;ctt_bevis_id;ctt_borrower_country;ctt_borrower_sub_type;ctt_borrower_type;ctt_branch;ctt_brand;ctt_business_division;ctt_business_line;ctt_campaign;ctt_cms_contract_number;ctt_cmsir;ctt_co_r_v_r;ctt_commission;ctt_continuation_deal;ctt_contract_currency;ctt_credit_impaired;ctt_customer_group_number;ctt_customer_number;ctt_date_of_last_restructuring;ctt_day_conv;ctt_dealer;ctt_delinquency_reason_code;ctt_delinquent_amount;ctt_delinquent_amount_ccy;ctt_delinquent_days_contract;ctt_delivering_entity;ctt_deposit_rate;ctt_down_payment;ctt_drv_portfolio_name_rdr;ctt_drv_portfolio_name_tm1;ctt_drv_portfolio_type_rdr;ctt_drv_portfolio_type_tm1;ctt_economic_capital_ratio;ctt_end_date;ctt_fda_1;ctt_fda_2;ctt_fee;ctt_financial_product_group;ctt_fix_variable;ctt_fixing_period;ctt_funding_entity;ctt_hostile_termination_flag;ctt_icrsa_flag;ctt_idc;ctt_ifrs9_classification;ctt_ifrs9_country_region;ctt_impaired_information;ctt_industry_segmentation;ctt_installment;ctt_installment_count;ctt_insurance_ancillary;ctt_insurance_gap;ctt_insurance_motor;ctt_insurance_ppi;ctt_insurance_warranty;ctt_last_fixing;ctt_lgd;ctt_list_price;ctt_loan_commitment_flag;ctt_loan_limit;ctt_model_sap;ctt_nbv_local_cms;ctt_new_used;ctt_next_fixing;ctt_nib_ratio;ctt_number_restructurings;ctt_opex;ctt_payment_mode;ctt_pd;ctt_period_in_month;ctt_portfolio;ctt_portfolio_cr;ctt_portfolio_pp;ctt_portfolio_tm1;ctt_position_id;ctt_product_sap;ctt_r_model_score_card;ctt_r_model_score_card_version;ctt_rating;ctt_rating_name;ctt_rating_scoring_flag;ctt_rating_version;ctt_reporting_date;ctt_reserves_segment_contract;ctt_restructuring_flag;ctt_rv_guarantee_flag;ctt_sales_price;ctt_scoring;ctt_security_deposit;ctt_source_system;ctt_start_date;ctt_status;ctt_subsidy;ctt_subsidy_percent;ctt_tax_rate;ctt_trade_date;ctt_triggering_event_flag;ctt_units;ctt_variable_type;ctt_vin;ctt_vin_type;ctt_written_off_flag
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;;2024-06-03;;;;0.0;XY;;PC;XY10;34516.85;708;XY;NON;RP;;MB;Other;;;a951a98fexy51a98fee1z;4.85;;400.0;;EUR;;ad299cd76xy299cd7656z;ad299cd76xy299cd7656z;;30/360;af0d48489xy0d48489f9z;;0.0;EUR;0.0;50;;367.51;XYORGF;XYORGF;RDR;TM1;;2027-05-31;;;0.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;699.0;36.0;;;;;;;0.29561;56585.0;N;;;51011.09;N;;;;;R;0.00305;1.0;;;;;ad299cd76xy299cd7656z::SYS_XY1000;;;;;;;;2024-10-31;;N;B;53692.05;0.0;0.0;SYS;2024-05-31;0;1584.79;;;;0;1;;a62301108xy230110858z;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;23;2021-10-25;;;;847.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a8c54b611xyc54b611eez;6.75;;2928.58;;EUR;;ab68a3c66xy68a3c6660z;ab68a3c66xy68a3c6660z;;Act/Act;aa426bbb1xy426bbb150z;;0.0;EUR;0.0;50;;0.0;XYORGF;XYORGF;RDR;TM1;;2026-11-07;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;1266.95;60.0;;;;;;;0.345;48815.0;N;;;28257.26;N;;;;;R;0.02679;1.0;;;;;ab68a3c66xy68a3c6660z::SYS_XY1000;;;;;;;;2024-10-31;;N;N;63341.4;2.0;0.0;SYS;2021-10-23;0;0.0;;;;0;1;;aa849b98exy849b98e07z;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;2D;2021-12-07;;;;1795.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;ad7874669xy7874669b9z;3.99;;2629.36;;EUR;;aefcd4008xyfcd400884z;aefcd4008xyfcd400884z;2024-04-04;Act/Act;a8be77863xybe77863d7z;;2071.5;EUR;10.0;50;;5000.0;XYORGF;XYORGF;RDR;TM1;;2028-02-21;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;1600.63;74.0;;;;;;;0.416;;N;;;62531.82;U;;;;;R;0.00658;1.0;;;;;aefcd4008xyfcd400884z::SYS_XY1000;;;;;;;;2024-10-31;;Y;N;105373.61;1.0;0.0;SYS;2021-12-06;0;1106.27;;;;0;1;;ad335afd6xy335afd6d9z;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;22;2022-06-07;;;;1375.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a6f71b973xyf71b97343z;11.74;;4051.11;;EUR;;aea659898xya65989882z;aea659898xya65989882z;;Act/Act;ae25100efxy25100ef80z;;1053.33;EUR;10.0;50;;2250.0;XYORGF;XYORGF;RDR;TM1;;2028-06-21;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;1003.17;72.0;;;;;;;0.414;;N;;;37025.13;U;;;;;R;0.02547;1.0;;;;;aea659898xya65989882z::SYS_XY1000;;;;;;;;2024-10-31;;N;N;52292.65;3.0;0.0;SYS;2022-06-06;0;0.0;;;;0;1;;a28c30f44xy8c30f447ez;VIN;
2025-05-15 07:35:41.759406;2025-05-15 07:35:41.759406;INVALID;;2025-01-13;;;;0.0;XY;2022-11-01;PC;XY10;9500.0;2287;XY;NON;CF;;OO;;;5;aa58f1cc4xy58f1cc462z;6.0;;0.0;;EUR;N;a937ad11bxy37ad11badz;a937ad11bxy37ad11badz;;30/360;a028dea43xy28dea4379z;;0.0;EUR;0.0;50;;0.0;XYORGF;XYORGF;RDR;TM1;;2025-12-16;;;0.0;FILEA;F;;XY1001;N;;0.0;Finance lease;;;;;;;;;;;;;13636.4;N;;;12314.7;U;;;0.0;;;;;;;;;a937ad11bxy37ad11badz::SYS_XY1000;;;;4.18;;;;2025-04-30;;N;U;13636.4;;0.0;SYS;2024-12-16;0;0.0;;;;0;1;;a90f45901xy0f459012az;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;2D;2022-12-07;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;aea4df037xya4df037a6z;8.29;;3665.59;;EUR;;a48831e10xy8831e10bbz;a48831e10xy8831e10bbz;;Act/Act;a4c770227xyc7702278dz;;0.0;EUR;0.0;50;;24713.0;XYORGF;XYORGF;RDR;TM1;;2028-12-03;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;1945.93;72.0;;;;;;;0.414;;N;;;82573.95;U;;;;;R;0.00661;1.0;;;;;a48831e10xy8831e10bbz::SYS_XY1000;;;;;;;;2024-10-31;;N;N;134807.0;1.0;0.0;SYS;2022-12-03;0;0.0;;;;0;1;;a66c044daxy6c044da88z;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;22;2022-01-05;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RSB;;MB;Other;;;a77c4b1dfxy7c4b1dfe6z;6.19;;4064.57;;EUR;;ae851705fxy851705ffcz;ae851705fxy851705ffcz;;Act/Act;a7d37dd64xyd37dd64bdz;;1264.69;EUR;1.0;50;;25000.0;XYORGF;XYORGF;RDR;TM1;;2027-12-30;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;1264.69;72.0;;;;;;;0.345;86650.0;N;;;44839.03;N;;;;;R;0.01074;1.0;;;;;ae851705fxy851705ffcz::SYS_XY1000;;;;;;;;2024-10-31;;N;N;100716.88;1.0;0.0;SYS;2021-12-16;0;0.0;;;;0;1;;a93c87e10xy3c87e1049z;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;;2024-01-02;;;;0.0;XY;;PC;XY10;31938.7;708;XY;NON;RP;;MB;Other;;;a3ea2afa2xyea2afa295z;13.77;;2165.71;;EUR;;aeb3adf09xyb3adf0906z;aeb3adf09xyb3adf0906z;;30/360;aa09b3ca4xy09b3ca485z;;0.0;EUR;0.0;50;;10862.77;XYORGF;XYORGF;RDR;TM1;;2026-12-29;;;0.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;662.94;36.0;;;;;;;0.29561;;N;;;46194.35;U;;;;;R;0.07362;1.0;;;;;aeb3adf09xyb3adf0906z::SYS_XY1000;;;;;;;;2024-10-31;;N;B;51728.0;3.0;0.0;SYS;2023-12-29;0;0.0;;;;0;1;;a3a8dbb0cxya8dbb0cb3z;VIN;
2025-05-15 07:27:53.805558;2025-05-15 07:27:53.805558;INVALID;;2023-10-18;;;;0.0;XY;2023-10-17;PC;XY10;45251.71;1042;XY;NON;RP;;MB;;;GLC Österreich Leasing privat Q3/Q4 2023;adf7a6131xyf7a613158z;3.981;;0.0;;EUR;;a18da51e6xy8da51e6acz;a18da51e6xy8da51e6acz;;30/360;a420314f1xy20314f1cez;;0.0;EUR;0.0;50;0.0;0.0;XYORGF;XYORGF;RDR;TM1;;2024-12-31;;;0.0;OPLEA;F;;XY1001;N;;0.0;Manufacturing lease;;;;;;;;;;;;;68907.75;;;;45180.13;N;;;;;;;1.0;;;;;a18da51e6xy8da51e6acz::SYS_XY1000;;RP;1.0;;;;;2024-10-31;;N;B;46406.52;575.0;0.0;SYS;2023-10-18;0;1500.0;;;;0;1;;ab6f12e78xy6f12e7801z;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;;2022-05-31;;;;1053.9;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a932f4a2bxy32f4a2b7dz;14.24;;2845.99;;EUR;;a34941732xy4941732d4z;a34941732xy4941732d4z;2024-02-23;Act/Act;ab0625fcfxy0625fcf79z;;283.5;EUR;30.0;50;;8000.0;XYORGF;XYORGF;RDR;TM1;;2028-09-04;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;944.92;75.0;;;;;;;0.414;;N;;;36011.83;U;;;;;R;0.05274;1.0;;;;;a34941732xy4941732d4z::SYS_XY1000;;;;;;;;2024-10-31;;Y;N;52253.6;5.0;0.0;SYS;2022-05-20;0;0.0;;;;0;1;;ad3c92bf6xy3c92bf64cz;VIN;
2025-05-12 12:35:38.800057;2025-05-12 12:35:38.800057;INVALID;;2021-08-09;;;;0.0;XY;2021-08-09;PC;XY10;21602.16;8205;XY;NON;RP;;MB;;;Q1-2021 [Select&Drive] PL Business Solutions;a68673db6xy8673db67fz;0.05;;0.0;;EUR;N;a2b090399xyb090399f5z;a2b090399xyb090399f5z;;30/360;a8f7e3c2bxyf7e3c2b19z;;8200.84;EUR;550.0;50;;0.0;XYORGF;XYORGF;RDR;TM1;;2023-07-06;;;0.0;OPLEA;F;;XY1001;Y;;50.0;Operating lease;;;;;;;;;;;;;40251.11;N;;;0.0;N;;;0.0;;A;0.0;1.0;;Internal;;;a2b090399xyb090399f5z::SYS_XY1000;;;;0.0;;;;2024-10-31;;N;B;35104.96;0.0;0.0;SYS;2021-08-09;1;0.0;;;;6;1;;ad326240dxy326240ddbz;VIN;
2025-05-15 07:35:41.759406;2025-05-15 07:35:41.759406;INVALID;;2023-11-17;;;;1243.2;XY;2023-09-01;PC;XY10;17000.0;2287;XY;NON;CF;;OO;;;5;aeeeb4f4bxyeeb4f4bb5z;6.95;;0.0;;EUR;N;aa02fff7bxy02fff7bb8z;a7c0296baxyc0296bab3z;;30/360;a028dea43xy28dea4379z;;0.0;EUR;0.0;50;;0.0;XYORGF;XYORGF;RDR;TM1;;2025-11-15;;;0.0;FILEA;F;;XY1001;N;;0.0;Finance lease;;;;;;;;;;;;;30948.2;N;;;19851.2;N;;;0.0;;;;;;;;;a7c0296baxyc0296bab3z::SYS_XY1000;;;;2.82;;;;2025-04-30;;N;U;26796.0;;0.0;SYS;2023-11-15;0;0.0;;;;0;1;;a6019e86axy019e86a88z;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;;2023-12-11;;;;0.0;XY;;VA;XY10;0.0;708;XY;NON;RSB;;MB;Other;;;adceb343dxyceb343d2fz;13.14;;1384.26;;EUR;;ad769bda6xy769bda63fz;ad769bda6xy769bda63fz;;Act/Act;a65570365xy5570365b5z;;0.0;EUR;0.0;50;;16000.0;XYORGF;XYORGF;RDR;TM1;;2029-12-16;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;976.25;72.0;;;;;;;0.338;62197.0;N;;;44010.97;N;;;;;R;0.03913;1.0;;;;;ad769bda6xy769bda63fz::SYS_XY1000;;;;;;;;2024-10-31;;N;N;64242.68;3.0;0.0;SYS;2023-12-04;0;0.0;;;;0;1;;a36c5af32xy6c5af32d9z;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;;2022-09-14;;;;0.0;XY;;PC;XY10;39802.0;708;XY;NON;RP;;MB;Other;;;a7d77d354xyd77d35461z;9.35;;2928.21;;EUR;;a29d2871cxy9d2871cf1z;a29d2871cxy9d2871cf1z;;30/360;a144090a5xy44090a521z;;0.0;EUR;0.0;50;;0.0;XYORGF;XYORGF;RDR;TM1;;2025-08-26;;;0.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;42368.04;36.0;;;;;;;0.30308;69435.0;N;;;48725.32;N;;;;;R;0.00104;1.0;;;;;a29d2871cxy9d2871cf1z::SYS_XY1000;;;;;;;;2024-10-31;;N;B;73565.0;0.0;0.0;SYS;2022-08-26;0;0.0;;;;0;1;;ae3c8d700xy3c8d700bbz;VIN;
2025-04-23 12:59:37.304075;2025-04-23 12:59:37.304075;INVALID;;2023-03-27;;;;0.0;XY;;PC;XY10;0.0;709;XY;NON;RP;910.0;MB;Other;;415;a6ff8a52exyff8a52e92z;0.06;;298.41;N;EUR;N;a2d764355xyd76435566z;a2d764355xyd76435566z;;Act/Act;aad1d2b4dxyd1d2b4de3z;;0.0;EUR;0.0;50;0.0;45000.0;XYORGF;XYORGF;RDR;TM1;;2027-03-24;;;0.0;STFIN;F;0.0;XY1001;N;;0.0;Loan retail;;;;0.0;0.0;;;;;;2023-03-24;0.36;58850.0;N;0.0;;17965.59;N;2027-03-24;;0.0;;R;0.00368;1.0;;;;;a2d764355xyd76435566z::SYS_XY1000;3002.0;ACE;;0.0;;;;2024-10-31;;N;N;74840.8;326.0;0.0;SYS;2023-03-24;0;766.42;0.0;;;0;1;1.0;a986fa742xy86fa74259z;VIN;
2025-05-12 12:35:38.800057;2025-05-12 12:35:38.800057;INVALID;;2024-06-27;;;;0.0;XY;2024-06-26;VA;XY10;17014.4;8205;XY;NON;CF;;MB;;;No Campaign;a17c5ea33xy7c5ea33b6z;0.06;;0.0;;EUR;N;abe9fc3c7xye9fc3c72az;ad027eb82xy027eb82f3z;;30/360;a88bec5d8xy8bec5d8bfz;;0.0;EUR;0.0;50;;9937.08;XYORGF;XYORGF;RDR;TM1;;2028-06-27;;;0.0;BFLEA;F;;XY1001;N;;50.0;Finance lease;;;;;;;;;;;;;77424.0;N;;;63171.37;N;;;0.0;;A;0.0;1.0;;Internal;;;ad027eb82xy027eb82f3z::SYS_XY1000;;;;3.6;Fleet;;;2024-10-31;;N;N;77994.69;0.0;0.0;SYS;2024-06-28;0;0.0;;;;0;1;;a932b2bdfxy32b2bdf8bz;VIN;
2025-05-15 07:35:41.759406;2025-05-15 07:35:41.759406;INVALID;SAA241;2023-08-31;;;;1480.0;XY;2022-10-20;VA;XY10;16551.5;2287;XY;NON;RSB;;MB;;;004S0066S0115S0122S0170;a8a0b307exya0b307e13z;9.99;;2357.41;;EUR;N;a76d3dfeaxy6d3dfeaafz;a76d3dfeaxy6d3dfeaafz;;30/360;a6f0590f2xyf0590f26cz;;0.0;EUR;0.0;50;;0.0;XYORGF;XYORGF;RDR;TM1;;2028-08-29;;;490.0;BAFIN;F;;XY1001;N;;0.0;Loan retail;;;;;;;;;;;;;80704.0;N;;;66375.5;N;;;0.0;;;;;;;;;a76d3dfeaxy6d3dfeaafz::SYS_XY1000;;SME2021;;4.0;;;;2025-04-30;;N;U;82757.6;540.0;0.0;SYS;2023-08-29;0;0.0;;;;0;1;;aca9396cexya9396ced4z;VIN;
