wos_analysis_entity;wos_delivering_entity;wos_reporting_date;wos_cms_contract_number;wos_source_system;wos_bevis_id;wos_net_rv_loss_amount;wos_loss_date;wos_write_off_date;wos_reposession_date;wos_remarketing_date;wos_remarketing_proceeds;wos_portfolio;wos_currency;wos_recovery_amount;wos_last_recovery_date;wos_net_loss_amount;wos_abs_code;wos_cal_periodnetcreditloss_amount;wos_drv_alm_flag;wos_drv_risk_flag;MGT_InsertTime;MGT_UpdateTime
XY;50;2024-10-31;ae573d4b6xy573d4b69ez;SYS;708;;2006-08-31;2004-10-01;2004-08-01;2004-10-04;19651.5;;EUR;21751.5;2006-08-31;24091.08;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;a6d41abb8xyd41abb8cbz;SYS;2287;;2019-04-05;2019-04-05;2019-04-02;2019-04-03;0.91;SKIP;EUR;0.0;;127451.44;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;afda9dd3cxyda9dd3c7ez;SYS;708;;2019-12-02;2019-12-02;;;;;EUR;;;16.92;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a2c6a5e3exyc6a5e3e59z;SYS;708;;2012-07-31;2012-06-14;2012-05-04;2012-06-14;31816.5;;EUR;32465.1;2012-07-31;5667.56;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a785c12e6xy85c12e603z;SYS;708;;2018-12-04;2014-01-30;;2014-01-31;51661.0;;EUR;54744.22;2018-12-04;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;a0a188a59xya188a5918z;SYS;2287;;2024-11-20;2024-11-20;;;0.0;TOTAL;EUR;0.0;;1500.01;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;aaeaf6b77xyeaf6b778dz;SYS;708;;2023-11-26;2023-11-24;;;;;EUR;;;0.15;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;adae9698axyae9698acdz;SYS;708;;2021-02-22;2017-10-06;;;;;EUR;;;107.36;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aefbdc62dxyfbdc62daaz;SYS;708;;2019-12-15;2019-06-24;;;;;EUR;389.08;2019-12-15;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a5ab68f01xyab68f01bcz;SYS;708;;2024-08-15;2024-08-15;;;;;EUR;;;146.03;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a3a9bb799xya9bb79973z;SYS;708;;2023-09-27;2023-09-27;;;;;EUR;;;99111.45;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a3a51a9c7xya51a9c71az;SYS;708;;2014-05-20;2014-03-21;;2014-04-10;30530.0;;EUR;30530.0;2014-04-10;2306.84;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a09b41b92xy9b41b9224z;SYS;708;;2019-06-27;2019-04-08;;;;;EUR;-2704.86;2019-06-27;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;aad92b5bbxyd92b5bb3bz;SYS;2287;;2010-08-03;2010-08-03;2009-12-01;2010-08-03;44545.45;TOTAL;EUR;0.0;;49619.22;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-09-30;a15148f3fxy5148f3f1az;SYS;3250;;2019-04-30;2018-09-30;2018-11-21;2019-04-22;1071429.0;EARLY_SETTLEMENT;EUR;1071429.0;2019-04-30;2178408.2;;2178408.2;N;N;2025-05-14 12:09:26.976003;2025-05-14 12:09:26.976003
XY;50;2024-10-31;a7637bed3xy637bed3dfz;SYS;709;0.0;2024-10-24;2024-10-24;;;;;EUR;0.0;;-1000.12;;-1000.12;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2025-04-30;a10ea8d69xy0ea8d6975z;SYS;2287;;2024-11-20;2024-11-20;2024-06-17;2024-07-10;63250.0;TOTAL;EUR;0.0;;2622.59;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;ad78f3f5exy78f3f5eccz;SYS;708;;2020-09-10;2020-03-20;;;;;EUR;320.06;2020-09-08;2703.55;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a04acd0d7xy4acd0d73cz;SYS;708;;2017-04-03;2016-08-18;2016-08-16;2016-10-19;5243.0;;EUR;5249.65;2016-10-19;8504.06;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;ae6ff9bb5xy6ff9bb5fbz;SYS;2287;;2018-10-10;2016-04-18;2016-04-12;2016-04-15;1.0;SKIP;EUR;43000.0;2018-10-10;163971.71;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;a2173ecb6xy173ecb6e8z;SYS;3279;0.0;2023-07-10;2023-07-10;;;;;EUR;0.0;;0.3;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a53d3c7f9xy3d3c7f94ez;SYS;8204;;2024-05-31;2023-07-18;;2023-12-20;16601.0;;EUR;0.0;;0.0;;0.0;N;N;2025-04-30 08:18:15.017003;2025-04-30 08:18:15.017003
XY;50;2024-10-31;a69f29e6fxy9f29e6fb5z;SYS;708;;2020-02-12;2019-04-26;2019-04-25;2020-02-12;52469.75;;EUR;53280.03;2020-02-12;3466.24;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a966d6a9fxy66d6a9fc3z;SYS;708;;2024-06-12;2024-06-12;;;;;EUR;;;28.4;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a0e20451axye20451a1bz;SYS;709;0.0;2023-08-28;2023-08-28;;;;;EUR;0.0;;1589.34;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a1a504a9exya504a9eadz;SYS;708;;2022-10-26;2022-07-22;;;;;EUR;121.37;2022-10-26;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a460326dfxy60326df98z;SYS;709;0.0;2024-05-28;2024-05-28;;;;;EUR;0.0;;0.21;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a22c1758fxy2c1758f36z;SYS;708;;2023-07-16;2023-07-14;;;;;EUR;;;1198.86;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;abd2b99b8xyd2b99b8e8z;SYS;708;;2007-10-31;2007-10-22;2007-08-23;2007-10-22;31609.5;;EUR;31609.5;2007-10-22;7086.04;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a902d4aeexy02d4aee8bz;SYS;708;;2017-11-26;2006-12-14;;2006-12-20;32971.0;;EUR;32971.0;2006-12-20;41952.15;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a373f58b0xy73f58b05dz;SYS;708;;2022-12-05;2022-12-05;;;;;EUR;;;21.25;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac1763583xy1763583eaz;SYS;708;;2023-04-18;2023-02-20;2023-02-02;;;;EUR;0.0;2023-04-18;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac4b09d0bxy4b09d0bc9z;SYS;3279;0.0;2020-04-28;2020-04-28;;2020-06-12;23500.0;;EUR;23500.0;2020-06-12;0.01;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a8ba16273xyba1627355z;SYS;708;;2024-09-04;2024-09-04;;;;;EUR;;;2786.08;;2786.08;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;afb3bc876xyb3bc87629z;SYS;708;;2013-12-30;2013-10-31;;2013-11-05;28028.0;;EUR;28028.0;2013-11-05;1054.66;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aaf5a36d5xyf5a36d528z;SYS;708;;2018-09-27;2017-07-17;;;;;EUR;1959.0;2018-09-27;92.61;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a9bd42215xybd42215f3z;SYS;708;;2017-05-22;2017-01-26;;;;;EUR;1670.08;2017-05-22;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a5c2dad07xyc2dad07fez;SYS;708;;2024-09-09;2023-12-21;;;;;EUR;;;708.65;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a197adc74xy97adc746cz;SYS;708;;2017-12-05;2017-05-01;;;;;EUR;536.92;2017-12-05;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;afd6833c0xyd6833c0f4z;SYS;708;;2020-04-28;2020-03-16;;;;;EUR;;;955.01;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;af57852bfxy57852bf3ez;SYS;708;;2019-01-14;2018-03-15;;;;;EUR;;;127.36;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ae2996115xy29961150az;SYS;708;;2020-09-28;2019-11-01;;;;;EUR;655.1;2020-09-28;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aa0d55f93xy0d55f9328z;SYS;708;;2019-09-11;2018-05-31;;;;;EUR;502.37;2019-09-11;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ae71910bdxy71910bdbez;SYS;3279;0.0;2024-10-09;2024-10-09;;;;;EUR;0.0;;0.18;;0.18;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a793d1925xy93d192510z;SYS;708;;2021-04-19;2021-02-15;;;;;EUR;447.5;2021-04-19;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ae9fc5056xy9fc50565fz;SYS;8204;;2016-07-07;2016-07-07;;2016-03-14;2634.17;;EUR;0.0;;3145.96;;3145.96;N;N;2025-04-30 08:18:15.017003;2025-04-30 08:18:15.017003
XY;50;2024-10-31;a72d4b705xy2d4b70562z;SYS;708;;2021-06-03;2021-03-31;;;;;EUR;130.0;2021-06-03;739.36;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a3b1f7189xyb1f718992z;SYS;708;;2019-06-17;2019-01-28;;;;;EUR;129.07;2019-06-17;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;abcacbcb0xycacbcb0b0z;SYS;708;;2019-02-25;2018-11-29;;;;;EUR;1626.25;2019-02-25;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aaa21cb7exya21cb7e35z;SYS;708;;2014-10-06;2014-08-07;;2014-09-18;30169.09;;EUR;30169.09;2014-09-18;9125.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aa66f3f31xy66f3f31e3z;SYS;709;0.0;2007-06-30;2007-01-31;;2007-01-19;6400.0;;EUR;3070.18;2007-06-30;-540.18;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;ac9ab1e6fxy9ab1e6f09z;SYS;708;;2016-04-19;2016-02-09;;2016-03-23;29608.7;;EUR;30178.67;2016-04-19;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a880f9374xy80f93744ez;SYS;708;;2018-09-26;2017-01-30;;;;;EUR;2315.22;2018-09-26;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a18bb5f52xy8bb5f525az;SYS;708;;2019-12-18;2019-10-04;;;;;EUR;444.1;2019-12-18;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;aae0d565bxye0d565bcbz;SYS;708;;2007-07-31;2007-04-01;2007-04-01;;;;EUR;409.5;2007-07-31;34069.17;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a90d0f706xy0d0f706c1z;SYS;708;;2024-07-10;2024-03-13;;;;;EUR;1793.03;2024-07-10;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;afd80230dxyd80230d28z;SYS;708;;2009-08-31;2009-07-31;;2009-08-03;7819.0;;EUR;9296.51;2009-08-31;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;ab2609ea2xy2609ea237z;SYS;2287;;2010-08-10;2010-08-10;2010-04-12;2010-07-21;25200.0;TOTAL;EUR;0.0;;13350.68;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;aea6288e7xya6288e797z;SYS;708;;2019-01-02;2017-04-04;;;;;EUR;-311.11;2019-01-02;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ae6b4a535xy6b4a53597z;SYS;708;;2021-08-22;2020-01-22;2020-01-22;2021-02-26;24354.25;;EUR;26954.25;2021-02-26;6668.16;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a62369bfexy2369bfedez;SYS;708;;2021-06-09;2021-06-09;;;;;EUR;;;46082.37;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;abf53096fxyf53096f21z;SYS;708;;2020-07-27;2018-03-20;;;;;EUR;;;1772.6;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;abf79f2d1xyf79f2d109z;SYS;709;0.0;2005-04-30;2005-04-30;;;;;EUR;0.0;;3130.14;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;a50dd0aacxy0dd0aac45z;SYS;709;0.0;2010-06-10;2010-05-19;;2010-05-13;18600.0;;EUR;0.0;;0.0;;0.0;N;N;2025-04-23 13:47:00.001639;2025-04-23 13:47:00.001639
XY;50;2024-10-31;ae243bbbcxy243bbbc98z;SYS;708;;2021-04-18;2020-06-08;;;;;EUR;765.73;2021-04-18;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a9354b876xy354b87636z;SYS;708;;2024-08-22;2024-08-21;;;;;EUR;;;620.48;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ad84e0e23xy84e0e23a8z;SYS;708;;2015-07-22;2014-12-23;;2014-12-24;23348.0;;EUR;23348.0;2014-12-24;261.87;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-09-30;ab95eaff5xy95eaff557z;SYS;3250;;2022-01-31;2021-09-30;;;0.0;EARLY_SETTLEMENT;EUR;99521.02;2022-01-31;78.98;;78.98;N;N;2025-05-14 12:09:26.976003;2025-05-14 12:09:26.976003
XY;50;2024-10-31;a2013090exy013090e09z;SYS;708;;2024-04-17;2024-04-17;2024-05-14;2024-10-08;18664.7;;EUR;18664.7;2024-10-08;14295.18;;10241.74;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a05dc1c13xy5dc1c1382z;SYS;708;;2019-11-13;2019-09-16;;;;;EUR;;;-8.37;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;abdb703e4xydb703e463z;SYS;708;;2017-06-30;2016-03-07;;2016-03-07;29353.0;;EUR;29933.0;2017-06-30;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a654a5097xy54a50973fz;SYS;708;;2018-09-20;2018-06-07;;;;;EUR;-1189.5;2018-09-20;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a29daed9dxy9daed9d35z;SYS;708;;2018-03-22;2018-01-17;2018-01-17;;;;EUR;74.79;2018-03-22;16331.37;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a514f820fxy14f820f27z;SYS;708;;2019-01-09;2017-09-20;;;;;EUR;0.0;2019-01-09;10997.99;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;acb9ec968xyb9ec9684az;SYS;1042;;2021-03-08;2010-09-24;;;;TOTAL;EUR;12938.08;2020-02-20;-10742.75;;0.0;N;N;2025-05-15 09:00:37.483636;2025-05-15 09:00:37.483636
XY;50;2024-10-31;a8c7804f0xyc7804f074z;SYS;708;;2023-03-30;2023-01-01;;;;;EUR;-8.58;2023-03-30;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a37222b66xy7222b66eez;SYS;708;;2016-04-13;2015-01-27;;2015-01-28;21758.0;;EUR;21967.61;2016-04-13;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a84e916eaxy4e916ea69z;SYS;708;;2024-04-29;2023-05-10;2024-02-07;;;;EUR;16250.0;2024-04-29;15032.74;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a0a04c32axya04c32a7bz;SYS;708;;2020-02-17;2018-06-12;;;;;EUR;560.5;2020-02-17;773.48;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a7d421ba0xyd421ba0d1z;SYS;708;;2015-06-16;2015-04-30;;2015-05-11;23897.0;;EUR;23897.0;2015-05-11;0.01;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;ad1d9f5a8xy1d9f5a873z;SYS;2287;;2012-04-19;2012-04-19;;;0.0;TOTAL;EUR;0.0;;0.01;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;ad4b39712xy4b39712c7z;SYS;708;;2021-04-14;2021-02-15;;;;;EUR;;;25.94;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a54e6a663xy4e6a6638az;SYS;708;;2022-08-01;2020-04-01;;;;;EUR;2374.31;2022-08-01;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac155e875xy155e87526z;SYS;708;;2020-05-06;2020-03-12;;;;;EUR;57.95;2020-05-06;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a87338b8fxy7338b8feaz;SYS;708;;2014-12-31;2014-12-01;2014-09-01;2014-12-17;19832.0;;EUR;19832.0;2014-12-17;2889.5;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac3502e46xy3502e46f7z;SYS;708;;2012-08-06;2012-08-06;2012-06-01;2012-08-06;32500.0;;EUR;32500.0;2012-08-06;12538.99;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ac8d61bfexy8d61bfe93z;SYS;708;;2014-06-23;2014-05-01;2014-01-24;2014-05-01;29693.0;;EUR;30421.62;2014-06-23;19774.16;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a59c7ca4dxy9c7ca4d66z;SYS;708;;2017-03-20;2016-04-18;;;;;EUR;152.36;2017-03-20;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a9e89cee8xye89cee8f1z;SYS;708;;2024-09-09;2024-06-26;;;;;EUR;-993.82;2024-09-09;1252.44;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ae05a6ed5xy05a6ed5b9z;SYS;708;;2020-12-01;2020-09-11;;;;;EUR;2604.32;2020-12-01;0.0;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;ad712f0f6xy712f0f63az;SYS;708;;2009-10-31;2009-10-21;;2009-10-23;49565.0;;EUR;49565.0;2009-10-23;1525.82;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2025-04-30;a7dc6d907xydc6d90768z;SYS;2287;;2012-06-12;2012-06-12;2009-12-23;2010-06-10;40000.0;TOTAL;EUR;13492.28;2010-06-29;-6109.68;;0.0;N;N;2025-05-15 08:36:24.621918;2025-05-15 08:36:24.621918
XY;50;2024-10-31;a6f93b9b3xyf93b9b36dz;SYS;708;;2019-02-07;2018-10-25;2018-10-25;2019-02-07;30712.0;;EUR;30730.07;2019-02-07;3509.49;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a58e6be6bxy8e6be6bf3z;SYS;708;;2015-09-03;2015-09-03;2015-07-30;2015-09-03;21242.0;;EUR;21242.0;2015-09-03;13951.82;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a3fae10ecxyfae10ec90z;SYS;708;;2015-11-16;2015-09-16;;2015-09-17;18821.0;;EUR;18821.0;2015-09-17;0.01;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
XY;50;2024-10-31;a89da2083xy9da208392z;SYS;708;;2018-08-12;2018-06-26;;;;;EUR;;;1177.48;;0.0;N;N;2025-04-24 17:16:36.457149;2025-04-24 17:16:36.457149
