cfs_analysis_entity;cfs_delivering_entity;cfs_reporting_date;cfs_cms_contract_number;cfs_source_system;cfs_cashflow_type;cfs_payment_date;cfs_cashflow;cfs_drv_alm_flag;cfs_drv_risk_flag;MGT_InsertTime;MGT_UpdateTime
XY;50;2024-10-31;aac4a2f76xyc4a2f7600z;SYS;Installment;2025-10-12;1523.36;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a52f3d4f1xy2f3d4f146z;SYS;Installment;2027-03-01;1157.74;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;a05b636baxy5b636ba25z;SYS;Installment;2024-12-16;967.53;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;adfc06f47xyfc06f4716z;SYS;Installment;2024-06-30;504.21;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a4e975fcexye975fcef0z;SYS;Installment;2026-12-13;1233.84;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ad6d67b78xy6d67b78a9z;SYS;Installment;2025-04-17;630.84;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ad3d86896xy3d868968bz;SYS;Installment;2024-03-24;1560.75;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a795fab38xy95fab3879z;SYS;Installment;2026-06-03;2186.96;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;ab679bceaxy679bcea92z;SYS;Installment;2027-06-29;2152.22;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;acbfa2709xybfa2709f1z;SYS;Installment;2025-09-30;1848.17;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ab80b053dxy80b053dbdz;SYS;Redemption;2026-05-01;73.97;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;a9441592cxy441592c62z;SYS;Installment;2023-07-26;738.91;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a20124c5exy0124c5ec9z;SYS;Interest;2025-06-01;48.59;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;aace8519bxyce8519b33z;SYS;Installment;2025-09-01;618.21;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;a423261a6xy23261a6c6z;SYS;Installment;2028-01-01;1004.51;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;aad0df2ccxyd0df2cc60z;SYS;Installment;2025-04-27;610.27;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aa3a542e8xy3a542e8d2z;SYS;Installment;2026-01-04;585.49;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a61c39bc3xy1c39bc329z;SYS;Installment;2024-11-16;705.67;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ab392081exy392081e0ez;SYS;Installment;2025-12-01;1359.04;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;aad5657e9xyd5657e97az;SYS;Installment;2030-10-07;519.73;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a04432fe7xy4432fe746z;SYS;Installment;2026-09-13;913.85;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a52bfe6eaxy2bfe6eabfz;SYS;Installment;2022-02-08;687.49;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;abe5d70b2xye5d70b279z;SYS;Installment;2026-07-20;1159.96;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ae1d121e9xy1d121e955z;SYS;Installment;2022-04-25;1242.08;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a6c068a00xyc068a0064z;SYS;Installment;2023-01-19;585.29;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a1e97f700xye97f700adz;SYS;Installment;2025-06-15;799.47;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a80da6bf8xy0da6bf82ez;SYS;Installment;2025-08-23;821.65;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a593b6d55xy93b6d557ez;SYS;Installment;2026-06-07;3799.97;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a043ad4fbxy43ad4fb2fz;SYS;Installment;2025-02-21;1053.7;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a0283d887xy283d887cdz;SYS;Installment;2025-03-01;1293.5;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;aa189c440xy189c440b4z;SYS;Installment;2025-03-29;798.52;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a2daaecc2xydaaecc213z;SYS;Installment;2024-05-04;1116.42;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;a1a316159xya316159f8z;SYS;Installment;2026-02-24;524.14;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a4e31a742xye31a7422az;SYS;Installment;2022-03-12;1679.8;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a46233e49xy6233e49f7z;SYS;Interest;2023-03-01;418.53;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;a3e9f63ddxye9f63dd02z;SYS;Installment;2023-04-30;771.42;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a19cf442axy9cf442a84z;SYS;Installment;2027-09-13;1169.39;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ad8a39ee8xy8a39ee8f4z;SYS;Installment;2025-10-05;2690.02;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a0c06f723xyc06f7236fz;SYS;Installment;2025-04-01;785.27;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;af1a37a9dxy1a37a9d13z;SYS;Installment;2022-02-07;657.29;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a2561b51axy561b51ae1z;SYS;Installment;2027-11-25;1046.62;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a70a9c9b4xy0a9c9b4c3z;SYS;Installment;2025-07-12;1015.86;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a82796cb2xy2796cb2b2z;SYS;Installment;2026-10-02;1372.88;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;af7b4dcabxy7b4dcab91z;SYS;Installment;2021-10-06;1344.88;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a374961b4xy74961b461z;SYS;Installment;2027-08-29;4245.76;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-09-30;ad8299443xy829944342z;SYS;Installment;2024-11-18;82853.0;N;N;2025-05-14 12:09:32.701067;2025-05-14 12:09:32.701067
XY;50;2024-10-31;a12b9c3c4xy2b9c3c480z;SYS;Installment;2022-09-23;539.24;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ae06890eaxy06890eaa8z;SYS;Interest;2023-02-01;242.63;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;ad1fa6590xy1fa659070z;SYS;Installment;2024-03-29;0.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a5220b198xy220b19896z;SYS;Installment;2024-08-19;1102.21;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a98686572xy868657221z;SYS;Installment;2025-02-10;592.39;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a1e6a3f98xye6a3f9821z;SYS;Installment;2022-11-14;434.18;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-09-30;a7b31ffc6xyb31ffc6a7z;SYS;Installment;2025-01-04;118231.0;N;N;2025-05-14 12:09:32.701067;2025-05-14 12:09:32.701067
XY;50;2024-10-31;af2339cd7xy2339cd78cz;SYS;Installment;2026-01-09;1337.46;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2025-04-30;af35a11a3xy35a11a3b4z;SYS;Installment;2026-08-30;1921.08;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a90ba8ec7xy0ba8ec7bez;SYS;Installment;2025-06-01;448.13;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;adac0d77exyac0d77ee9z;SYS;Installment;2027-03-11;690.75;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ad50615d1xy50615d12ez;SYS;Installment;2021-04-05;737.59;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ac1750174xy175017471z;SYS;Installment;2020-09-14;964.67;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a72424674xy2424674dcz;SYS;Installment;2023-09-22;363.44;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a70a9c9b4xy0a9c9b4c3z;SYS;Installment;2023-11-12;1015.86;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ad5339867xy533986734z;SYS;Installment;2028-07-21;1069.19;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ab53296a0xy53296a0e8z;SYS;Installment;2024-06-21;2309.41;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;afba9e000xyba9e000c5z;SYS;Installment;2022-02-18;558.8;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a97e10071xy7e1007166z;SYS;Installment;2026-01-22;518.33;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ae727fa6cxy727fa6cb2z;SYS;Installment;2030-09-23;630.14;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a046d946axy46d946abdz;SYS;Installment;2025-07-01;1778.7;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a5844a0a0xy844a0a074z;SYS;Installment;2025-08-03;685.73;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a2a5f70ecxya5f70ecb2z;SYS;Installment;2025-12-17;1280.71;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aa3506f71xy3506f7140z;SYS;Installment;2026-03-01;1382.71;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;a4e142ec4xye142ec40cz;SYS;Installment;2022-06-22;1155.97;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ae886c112xy886c11241z;SYS;Installment;2027-01-25;1243.81;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a94f2c2d8xy4f2c2d89dz;SYS;Installment;2025-05-27;2265.79;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a3c6c5916xyc6c5916b9z;SYS;Installment;2025-02-04;1168.5;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a86f0c862xy6f0c86234z;SYS;Installment;2023-02-24;590.57;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a043ad4fbxy43ad4fb2fz;SYS;Installment;2025-06-21;1053.7;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;af35a11a3xy35a11a3b4z;SYS;Installment;2023-05-30;1921.08;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a1169e707xy169e7078az;SYS;Installment;2025-06-05;1493.25;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;ac9a6bf07xy9a6bf072az;SYS;Installment;2023-12-11;1468.31;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aaba2a693xyba2a69349z;SYS;Installment;2022-01-03;590.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a71820c35xy1820c3575z;SYS;Installment;2024-05-02;905.77;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ad41fe2e8xy41fe2e84fz;SYS;Installment;2025-09-15;1853.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ab81d5f0exy81d5f0e85z;SYS;Installment;2024-11-13;618.88;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;abb7d81d1xyb7d81d171z;SYS;Installment;2027-07-01;867.92;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;a7fd9b1ccxyfd9b1cc07z;SYS;Installment;2024-11-23;770.77;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a445369e2xy45369e24fz;SYS;Installment;2023-08-22;1411.58;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ad8a39ee8xy8a39ee8f4z;SYS;Installment;2027-05-05;2690.02;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;afed6f0f5xyed6f0f524z;SYS;Installment;2021-10-25;622.66;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a49fc875exy9fc875eb9z;SYS;Installment;2024-12-24;686.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aae2bdf5cxye2bdf5c01z;SYS;Installment;2024-10-16;943.92;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a2ce4e960xyce4e96058z;SYS;Installment;2023-12-22;293.89;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;aa96c9b57xy96c9b57bbz;SYS;Installment;2027-02-27;1586.52;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;aced74f93xyed74f93aaz;SYS;Installment;2025-02-01;741.72;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;a19278b4exy9278b4e31z;SYS;Installment;2026-07-20;687.51;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a2aea5e49xyaea5e490dz;SYS;Interest;2022-07-01;74.89;N;N;2025-05-15 09:01:14.513012;2025-05-15 09:01:14.513012
XY;50;2024-10-31;a8c0d6ad7xyc0d6ad7c8z;SYS;Installment;2026-12-30;634.12;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a738ff309xy38ff3096fz;SYS;Installment;2023-09-01;513.78;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a51de09a3xy1de09a323z;SYS;Installment;2027-03-27;962.62;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a8bc88923xybc88923d6z;SYS;Installment;2025-08-13;1028.74;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aa0a0fdbbxy0a0fdbbfez;SYS;Installment;2024-08-11;903.13;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ae9108a91xy9108a9125z;SYS;Installment;2025-06-19;950.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a7de094ddxyde094dd2dz;SYS;Installment;2022-04-01;493.47;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;ab3212da1xy3212da1ffz;SYS;Installment;2025-01-30;1519.64;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a6a58abbdxya58abbd04z;SYS;Installment;2023-09-15;1035.34;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a0fdb0d01xyfdb0d0100z;SYS;Installment;2025-01-25;4470.45;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a664fd7a6xy64fd7a6daz;SYS;Installment;2028-04-30;4965.01;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;acabb6627xyabb662772z;SYS;Installment;2022-05-11;1026.66;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a347f7832xy47f783225z;SYS;Installment;2025-01-09;1351.33;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a4cfa2953xycfa29531dz;SYS;Installment;2026-10-10;1626.01;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a76971bf1xy6971bf150z;SYS;Installment;2028-05-04;602.41;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a7c6bf34bxyc6bf34b00z;SYS;Installment;2026-05-18;742.22;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ae5741cdaxy5741cda80z;SYS;Installment;2030-03-14;1005.5;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a69a8e202xy9a8e2029dz;SYS;Installment;2027-02-06;1103.7;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aa8ae778bxy8ae778b51z;SYS;Installment;2024-07-11;1183.26;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a90699d17xy0699d1723z;SYS;Installment;2028-06-24;899.8;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a263f5868xy63f58681fz;SYS;Installment;2025-07-20;1190.21;N;N;2025-04-30 08:18:12.840315;2025-04-30 08:18:12.840315
XY;50;2024-10-31;a56256dd0xy6256dd072z;SYS;Installment;2025-10-09;943.13;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a31c89d26xy1c89d26d6z;SYS;Installment;2023-07-13;364.06;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a82796cb2xy2796cb2b2z;SYS;Installment;2025-02-02;1372.88;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a180d7103xy80d7103e8z;SYS;Installment;2027-11-10;1635.0;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;afd7fed5axyd7fed5a7bz;SYS;Installment;2022-06-24;1684.71;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a84e088e3xy4e088e3f1z;SYS;Installment;2021-12-21;506.17;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a007f3a4fxy07f3a4fc5z;SYS;Installment;2028-03-04;896.78;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a24324d75xy4324d75b5z;SYS;Installment;2022-03-07;1149.56;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a738ff309xy38ff3096fz;SYS;Installment;2023-12-01;513.78;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
XY;50;2024-10-31;a9f90bb82xyf90bb821ez;SYS;Installment;2026-04-03;637.54;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2025-04-30;a722a3b03xy22a3b032cz;SYS;Installment;2028-10-09;295.8;N;N;2025-05-15 08:36:29.553706;2025-05-15 08:36:29.553706
XY;50;2024-10-31;a2f089b54xyf089b54e1z;SYS;Installment;2026-02-01;998.67;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;ae723f2e6xy723f2e69fz;SYS;Installment;2020-02-29;454.66;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;a019600acxy19600ac6fz;SYS;Installment;2027-04-15;1176.73;N;N;2025-04-24 17:16:46.050179;2025-04-24 17:16:46.050179
XY;50;2024-10-31;aa7bf1ca5xy7bf1ca566z;SYS;Installment;2023-01-22;759.72;N;N;2025-04-23 13:46:55.538237;2025-04-23 13:46:55.538237
