MGT_InsertTime;MGT_UpdateTime;MGT_ValidationStatus;ctt_abs_code;ctt_acquisition_date;ctt_additional_asset_information;ctt_additional_collateral_amount;ctt_additional_collateral_type;ctt_additional_financed_amount;ctt_analysis_entity;ctt_asset_model_date;ctt_asset_type_segment;ctt_balance_sheet_entity;ctt_balloon_rv;ctt_bevis_id;ctt_borrower_country;ctt_borrower_sub_type;ctt_borrower_type;ctt_branch;ctt_brand;ctt_business_division;ctt_business_line;ctt_campaign;ctt_cms_contract_number;ctt_cmsir;ctt_co_r_v_r;ctt_commission;ctt_continuation_deal;ctt_contract_currency;ctt_credit_impaired;ctt_customer_group_number;ctt_customer_number;ctt_date_of_last_restructuring;ctt_day_conv;ctt_dealer;ctt_delinquency_reason_code;ctt_delinquent_amount;ctt_delinquent_amount_ccy;ctt_delinquent_days_contract;ctt_delivering_entity;ctt_deposit_rate;ctt_down_payment;ctt_drv_portfolio_name_rdr;ctt_drv_portfolio_name_tm1;ctt_drv_portfolio_type_rdr;ctt_drv_portfolio_type_tm1;ctt_economic_capital_ratio;ctt_end_date;ctt_fda_1;ctt_fda_2;ctt_fee;ctt_financial_product_group;ctt_fix_variable;ctt_fixing_period;ctt_funding_entity;ctt_hostile_termination_flag;ctt_icrsa_flag;ctt_idc;ctt_ifrs9_classification;ctt_ifrs9_country_region;ctt_impaired_information;ctt_industry_segmentation;ctt_installment;ctt_installment_count;ctt_insurance_ancillary;ctt_insurance_gap;ctt_insurance_motor;ctt_insurance_ppi;ctt_insurance_warranty;ctt_last_fixing;ctt_lgd;ctt_list_price;ctt_loan_commitment_flag;ctt_loan_limit;ctt_model_sap;ctt_nbv_local_cms;ctt_new_used;ctt_next_fixing;ctt_nib_ratio;ctt_number_restructurings;ctt_opex;ctt_payment_mode;ctt_pd;ctt_period_in_month;ctt_portfolio;ctt_portfolio_cr;ctt_portfolio_pp;ctt_portfolio_tm1;ctt_position_id;ctt_product_sap;ctt_r_model_score_card;ctt_r_model_score_card_version;ctt_rating;ctt_rating_name;ctt_rating_scoring_flag;ctt_rating_version;ctt_reporting_date;ctt_reserves_segment_contract;ctt_restructuring_flag;ctt_rv_guarantee_flag;ctt_sales_price;ctt_scoring;ctt_security_deposit;ctt_source_system;ctt_start_date;ctt_status;ctt_subsidy;ctt_subsidy_percent;ctt_tax_rate;ctt_trade_date;ctt_triggering_event_flag;ctt_units;ctt_variable_type;ctt_vin;ctt_vin_type;ctt_written_off_flag
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;12;2020-05-26;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a14dcb726xy4dcb7262az;1.99;;1174.15;;EUR;;a69fce7fbxy9fce7fbe7z;a69fce7fbxy9fce7fbe7z;;Act/Act;a5bb12c2fxybb12c2f77z;;0.0;EUR;0.0;50;;5000.0;XYORGF;XYORGF;RDR;TM1;;2026-05-24;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;500.0;72.0;;;;;;;0.34;38375.0;N;;;9347.2;N;;;;;R;0.0019;1.0;;;;;a69fce7fbxy9fce7fbe7z::SYS_XY1000;;;;;;;;2024-10-31;;N;N;38883.04;0.0;0.0;SYS;2020-05-11;0;2730.07;;;;0;1;;aa1731154xy17311549cz;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;24;2023-07-25;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a06f4bb13xy6f4bb13dcz;8.04;;1713.78;;EUR;;a61f0414bxy1f0414b2cz;a61f0414bxy1f0414b2cz;;Act/Act;a8399328dxy399328d60z;;0.0;EUR;0.0;50;;16000.0;XYORGF;XYORGF;RDR;TM1;;2029-07-18;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;1053.23;72.0;;;;;;;0.338;61060.0;N;;;49897.33;N;;;;;R;0.00985;1.0;;;;;a61f0414bxy1f0414b2cz::SYS_XY1000;;;;;;;;2024-10-31;;N;N;75803.3;1.0;0.0;SYS;2023-07-03;0;0.0;;;;0;1;;a9299a9bexy299a9be48z;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;23A;2022-09-23;;;;0.0;XY;;PC;XY10;28029.75;708;XY;NON;RP;;MB;Other;;;a6d96cf78xyd96cf781dz;6.76;;1366.62;;EUR;;a69530dd8xy9530dd875z;a69530dd8xy9530dd875z;;30/360;aa759c7eaxy759c7ea05z;;0.0;EUR;0.0;50;;0.0;XYORGF;XYORGF;RDR;TM1;;2025-12-15;;;0.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;787.59;39.0;;;;;;;0.30308;47895.0;N;;;35676.41;N;;;;;R;0.0026;1.0;;;;;a69530dd8xy9530dd875z::SYS_XY1000;;;;;;;;2024-10-31;;N;B;50175.0;0.0;0.0;SYS;2022-09-15;0;0.0;;;;0;1;;a584f725exy84f725e35z;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;L7F;2024-04-01;;;;0.0;XY;;PC;XY10;70503.0;708;XY;NON;RP;;MB;Other;;;a14306ba1xy4306ba1a9z;4.65;;400.0;;EUR;;ad66a3be2xy66a3be22fz;ad66a3be2xy66a3be22fz;;30/360;a3aa3c73dxyaa3c73de8z;;0.0;EUR;0.0;50;;105.91;XYORGF;XYORGF;RDR;TM1;;2026-03-30;;;0.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;1572.63;24.0;;;;;;;0.29561;117505.0;N;;;91693.79;N;;;;;R;0.01413;1.0;;;;;ad66a3be2xy66a3be22fz::SYS_XY1000;;;;;;;;2024-10-31;;N;B;100478.2;1.0;0.0;SYS;2024-03-30;0;3434.46;;;;0;1;;a487a457fxy87a457fb0z;VIN;
2025-04-23 12:59:37.304075;2025-04-23 12:59:37.304075;INVALID;;2019-12-03;;;;0.0;XY;;VA;XY10;15796.95;709;XY;NON;RSB;910.0;MB;Other;;C13;a5698c744xy698c744dez;0.0099;;0.0;N;EUR;N;a62e29a6fxy2e29a6ff1z;a62e29a6fxy2e29a6ff1z;;30/360;a5e65ab5fxye65ab5fc5z;;0.0;EUR;0.0;50;0.0;0.0;XYORGF;XYORGF;RDR;TM1;;2024-11-11;;;0.0;FILEA;F;0.0;XY1001;N;;0.0;Finance lease;;;;0.0;0.0;;;;;;2019-11-11;0.23;40505.0;N;0.0;;15782.12;N;2024-11-11;;0.0;;A;0.01;1.0;;;;;a62e29a6fxy2e29a6ff1z::SYS_XY1000;3105.0;ACE;;0.0;;;;2024-10-31;;N;U;50070.48;559.0;0.0;SYS;2019-11-11;0;3665.05;0.0;;;0;1;1.0;a6e675400xye67540071z;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;L7F;2024-03-13;;;;300.0;XY;;PC;XY10;25662.5;708;XY;NON;RP;;MB;Other;;;a898d9f34xy98d9f346cz;5.13;;714.65;;EUR;;ad27583e6xy27583e6a1z;ad27583e6xy27583e6a1z;;30/360;aeacd56b6xyacd56b6fcz;;0.0;EUR;0.0;50;;0.0;XYORGF;XYORGF;RDR;TM1;;2028-02-21;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;740.46;48.0;;;;;;;0.33446;49655.0;N;;;47690.05;N;;;;;R;0.00305;1.0;;;;;ad27583e6xy27583e6a1z::SYS_XY1000;;;;;;;;2024-10-31;;N;B;52017.71;0.0;0.0;SYS;2024-02-21;0;2160.87;;;;0;1;;ad01aef93xy01aef93abz;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;;2023-02-24;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a68bb5a28xy8bb5a28b4z;5.19;;647.11;;EUR;;a471f01d6xy71f01d630z;a471f01d6xy71f01d630z;;Act/Act;a0e2421fdxye2421fd8bz;;0.0;EUR;0.0;50;;20000.0;XYORGF;XYORGF;RDR;TM1;;2027-03-08;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;762.58;48.0;;;;;;;0.39;;N;;;16000.34;U;;;;;R;0.00108;1.0;;;;;a471f01d6xy71f01d630z::SYS_XY1000;;;;;;;;2024-10-31;;N;N;52919.9;0.0;0.0;SYS;2023-02-21;0;1101.56;;;;0;1;;a7813e46bxy813e46bfbz;VIN;
2025-05-15 07:27:53.805558;2025-05-15 07:27:53.805558;INVALID;;2024-10-10;;;;0.0;XY;2024-10-08;VA;XY10;82290.78;1042;XY;NON;CD;;MB;;;Company and Courtesy Cars inkl. Versicherung Q4 2024;aba7dbaefxya7dbaef68z;5.6501;;0.0;;EUR;;af9364080xy9364080dbz;a412aa2acxy12aa2acf7z;;30/360;a420314f1xy20314f1cez;;0.0;EUR;0.0;50;0.0;0.0;XYORGF;XYORGF;RDR;TM1;;2025-09-30;;;0.0;BFLEA;V;3.0;XY1001;N;;0.0;Finance lease;;;;;;;;;;;2024-10-08;;110008.34;;;;82190.78;N;2024-11-30;;;;;;1.0;;;;;a412aa2acxy12aa2acf7z::SYS_XY1000;;;;5.0;CRC;;1.0;2024-10-31;;N;N;82290.78;;0.0;SYS;2024-10-10;0;0.0;;;;0;1;1.0;a9d450d42xyd450d4265z;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;23;2021-05-24;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;ad5b07d8axy5b07d8aedz;2.99;;1113.52;;EUR;;af53aea15xy53aea15b8z;af53aea15xy53aea15b8z;;Act/Act;adf47b547xyf47b547d5z;;0.0;EUR;0.0;50;;4000.0;XYORGF;XYORGF;RDR;TM1;;2026-05-19;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;993.1;60.0;;;;;;;0.345;53980.0;N;;;18430.35;N;;;;;R;0.01079;1.0;;;;;af53aea15xy53aea15b8z::SYS_XY1000;;;;;;;;2024-10-31;;N;N;59217.89;1.0;0.0;SYS;2021-05-05;0;1417.32;;;;0;1;;a3c9eabeexyc9eabee3cz;VIN;
2025-04-23 12:59:37.304075;2025-04-23 12:59:37.304075;INVALID;;2023-11-27;;;;0.0;XY;;PC;XY10;42637.5;709;XY;NON;RP;910.0;MB;Other;;E33;a8464175fxy464175f16z;0.02;;860.35;N;EUR;N;a47349031xy7349031bbz;a47349031xy7349031bbz;;30/360;a756cf8a3xy56cf8a35ez;;0.0;EUR;0.0;50;0.0;0.0;XYORGF;XYORGF;RDR;TM1;;2027-11-18;;;0.0;OPLEA;F;0.0;XY1001;N;;0.0;Operating lease;;;;0.0;0.0;;;;;;2023-11-18;0.21;85275.0;N;0.0;;67579.59;N;2027-11-18;;0.0;;A;0.00368;1.0;;;;;a47349031xy7349031bbz::SYS_XY1000;3105.0;ACE;;0.0;;;;2024-10-31;;N;B;86034.69;288.0;0.0;SYS;2023-11-18;0;11516.88;0.0;;;0;1;1.0;afa1b1e19xya1b1e1981z;VIN;
2025-05-15 07:35:41.759406;2025-05-15 07:35:41.759406;INVALID;;2020-04-03;;;;0.0;XY;2019-10-22;VA;XY10;18273.0;2287;XY;NON;CF;;MB;;;4;ad59471bcxy59471bc6az;52501.0;;0.0;;EUR;N;ac76af226xy76af22688z;ae86ebd57xy86ebd57ccz;;30/360;ac9789965xy9789965b8z;;0.0;EUR;0.0;50;;0.0;XYORGF;XYORGF;RDR;TM1;;2025-10-02;;;0.0;BAFIN;F;;XY1001;N;;0.0;Loan retail;;;;;;;;;;;;;102911.0;N;;;25344.4;N;;;0.0;;;;;;;;;ae86ebd57xy86ebd57ccz::SYS_XY1000;;;;3.97;;;;2025-04-30;;N;U;91363.8;;0.0;SYS;2020-04-02;0;0.0;;;;0;1;;ac149bba3xy149bba356z;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;;2022-09-06;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a9df405cexydf405ced6z;7.69;;2416.76;;EUR;;a5d916fa6xyd916fa610z;a5d916fa6xyd916fa610z;;Act/Act;a2414ff43xy414ff437fz;;0.0;EUR;0.0;50;;0.0;XYORGF;XYORGF;RDR;TM1;;2028-09-02;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;915.63;72.0;;;;;;;0.414;;N;;;36369.47;U;;;;;R;0.00661;1.0;;;;;a5d916fa6xyd916fa610z::SYS_XY1000;;;;;;;;2024-10-31;;N;N;52510.34;1.0;0.0;SYS;2022-08-18;0;0.0;;;;0;1;;a707cebb4xy07cebb4c0z;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;22;2022-07-13;;;;1899.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;aa19da12axy19da12a70z;8.99;;5556.29;;EUR;;a9be73a1dxybe73a1d17z;a9be73a1dxybe73a1d17z;;Act/Act;ab2417007xy2417007eez;;0.0;EUR;0.0;50;;0.0;XYORGF;XYORGF;RDR;TM1;;2028-07-23;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;1354.98;72.0;;;;;;;0.345;50000.0;N;;;51725.15;N;;;;;R;0.02654;1.0;;;;;a9be73a1dxybe73a1d17z::SYS_XY1000;;;;;;;;2024-10-31;;N;N;73029.68;2.0;0.0;SYS;2022-07-09;0;0.0;;;;0;1;;af254426fxy254426f41z;VIN;
2025-04-24 16:00:03.672142;2025-04-24 16:00:03.672142;INVALID;;2021-01-05;;;;1683.42;XY;;VA;XY10;0.0;708;XY;NON;RSB;;MB;Other;;;a412c1aecxy12c1aec6fz;0.0;;300.0;;EUR;;ab9ccc832xy9ccc83203z;a39e70116xy9e7011613z;;Act/Act;aee92d132xye92d13289z;;0.0;EUR;0.0;50;;0.0;XYORGF;XYORGF;RDR;TM1;;2026-01-13;;;0.0;STFIN;F;;XY1001;N;;1033.0;Loan retail;;;;1246.06;60.0;;;;;;;0.344;;N;;;18690.72;U;;;;;R;0.0062;1.0;;;;;a39e70116xy9e7011613z::SYS_XY1000;;;;;;;;2024-10-31;;N;N;73080.0;;0.0;SYS;2020-12-30;0;7076.76;;;;0;2;;aa8cc7d45xy8cc7d45daz;VIN;
2025-05-12 12:35:38.800057;2025-05-12 12:35:38.800057;INVALID;;2023-03-16;;;;0.0;XY;2023-03-08;PC;XY10;12607.5;8204;XY;NON;RSB;;MB;;;Q1-2022 BMS - Renting NGCC - 1,79% max. 48m with 15% DP;a75ee4eb2xy5ee4eb2eaz;0.04;;0.0;;EUR;N;a6324563exy324563e23z;a6324563exy324563e23z;;30/360;a9c59dc8fxyc59dc8f59z;;0.0;EUR;0.0;50;;6303.75;XYORGF;XYORGF;RDR;TM1;;2027-03-14;;;0.0;OLOPT;F;;XY1001;N;;267.91;Operating lease;;;;;;;;;;;;;46725.0;N;;;30053.8;N;;;0.0;;A;0.0;1.0;;Internal;;;a6324563exy324563e23z::SYS_XY1000;;SME;3.0;0.0;;;;2024-10-31;;N;B;42025.0;718.0;0.0;SYS;2023-03-15;0;0.0;;;;0;1;;adaad5036xyaad503616z;VIN;
2025-05-12 12:35:38.800057;2025-05-12 12:35:38.800057;INVALID;;2023-04-25;;;;0.0;XY;2020-12-09;PC;XY10;9482.02;8204;XY;NON;RSB;;MB;;;No Campaign;a90704a3fxy0704a3f1dz;0.08;;0.0;;EUR;N;aff1a5136xyf1a5136f1z;aff1a5136xyf1a5136f1z;;30/360;a2765f534xy765f53464z;;5237.31;EUR;123.0;50;;0.0;XYORGF;XYORGF;RDR;TM1;;2024-10-17;;;0.0;OLOPT;F;;XY1001;N;;740.78;Operating lease;;;;;;;;;;;;;68910.0;N;;;0.0;U;;;0.0;;A;0.0;1.0;;Internal;;;aff1a5136xyf1a5136f1z::SYS_XY1000;;SME;3.0;0.0;;;;2024-10-31;;N;B;59262.6;320.0;0.0;SYS;2023-04-22;1;0.0;;;;6;1;;ad5c0fd88xy5c0fd88f8z;VIN;
