MGT_InsertTime;MGT_UpdateTime;ctt_abs_code;ctt_acquisition_date;ctt_additional_asset_information;ctt_additional_collateral_amount;ctt_additional_collateral_type;ctt_additional_financed_amount;ctt_analysis_entity;ctt_asset_model_date;ctt_asset_type_segment;ctt_balance_sheet_entity;ctt_balloon_rv;ctt_bevis_id;ctt_borrower_country;ctt_borrower_sub_type;ctt_borrower_type;ctt_branch;ctt_brand;ctt_business_division;ctt_business_line;ctt_campaign;ctt_cms_contract_number;ctt_cmsir;ctt_co_r_v_r;ctt_commission;ctt_continuation_deal;ctt_contract_currency;ctt_credit_impaired;ctt_customer_group_number;ctt_customer_number;ctt_date_of_last_restructuring;ctt_day_conv;ctt_dealer;ctt_delinquency_reason_code;ctt_delinquent_amount;ctt_delinquent_amount_ccy;ctt_delinquent_days_contract;ctt_delivering_entity;ctt_deposit_rate;ctt_down_payment;ctt_drv_alm_flag;ctt_drv_portfolio_name_rdr;ctt_drv_portfolio_name_tm1;ctt_drv_portfolio_type_rdr;ctt_drv_portfolio_type_tm1;ctt_drv_risk_flag;ctt_economic_capital_ratio;ctt_end_date;ctt_fda_1;ctt_fda_2;ctt_fee;ctt_financial_product_group;ctt_fix_variable;ctt_fixing_period;ctt_funding_entity;ctt_hostile_termination_flag;ctt_icrsa_flag;ctt_idc;ctt_ifrs9_classification;ctt_ifrs9_country_region;ctt_impaired_information;ctt_industry_segmentation;ctt_installment;ctt_installment_count;ctt_insurance_ancillary;ctt_insurance_gap;ctt_insurance_motor;ctt_insurance_ppi;ctt_insurance_warranty;ctt_last_fixing;ctt_lgd;ctt_list_price;ctt_loan_commitment_flag;ctt_loan_limit;ctt_model_sap;ctt_nbv_local_cms;ctt_new_used;ctt_next_fixing;ctt_nib_ratio;ctt_number_restructurings;ctt_opex;ctt_payment_mode;ctt_pd;ctt_period_in_month;ctt_portfolio;ctt_portfolio_cr;ctt_portfolio_pp;ctt_portfolio_tm1;ctt_position_id;ctt_product_sap;ctt_r_model_score_card;ctt_r_model_score_card_version;ctt_rating;ctt_rating_name;ctt_rating_scoring_flag;ctt_rating_version;ctt_reporting_date;ctt_reserves_segment_contract;ctt_restructuring_flag;ctt_rv_guarantee_flag;ctt_sales_price;ctt_scoring;ctt_security_deposit;ctt_source_system;ctt_start_date;ctt_status;ctt_subsidy;ctt_subsidy_percent;ctt_tax_rate;ctt_trade_date;ctt_triggering_event_flag;ctt_units;ctt_variable_type;ctt_vin;ctt_vin_type;ctt_written_off_flag;ifc_id;pgr_id
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2020-03-25;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a9fa63e50xyfa63e50bdz;3.99;;2196.47;;EUR;;a7fd24cbbxyfd24cbb47z;a7fd24cbbxyfd24cbb47z;2020-04-10;Act/Act;acb3210efxyb3210ef37z;;0.0;EUR;0.0;50;;0.0;N;XYORGF;XYORGF;RDR;TM1;N;;2026-01-07;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;1568.41;69.0;;;;;;;0.381;;N;;;23992.5;U;;;;;R;0.00657;1.0;;;;;1150958098;;;;;;;;2024-10-31;;Y;N;91559.0;1.0;0.0;SYS;2020-03-23;0;2976.83;;;;0;1.0;;a6103aac3xy103aac3f5z;VIN;;28;2511
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2021-03-29;;;;2188.51;XY;;PC;XY10;25480.0;708;XY;NON;RP;;MB;Other;;;abcc2112axycc2112a6dz;1.4;;400.0;;EUR;;af86b2cd1xy86b2cd111z;af86b2cd1xy86b2cd111z;;30/360;acda0ecb9xyda0ecb9e0z;;0.0;EUR;0.0;50;;0.0;N;XYORGF;XYORGF;RDR;TM1;N;;2025-03-27;;;0.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;515.0;48.0;;;;;;;0.34692;50960.0;N;;;27778.71;N;;;;;R;0.0026;1.0;;;;;1382941918;;;;;;;;2024-10-31;;N;B;45961.64;0.0;0.0;SYS;2021-03-27;0;1628.8;;;;0;1.0;;a124e6022xy24e6022fdz;VIN;;31;2508
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;L7F;2024-04-16;;;;300.0;XY;;PC;XY10;32817.5;708;XY;NON;RP;;MB;Other;;;a42bf9319xy2bf931929z;2.41;;400.0;;EUR;;ad89ea1dfxy89ea1dffaz;ad89ea1dfxy89ea1dffaz;;30/360;ac59e5c69xy59e5c69f8z;;0.0;EUR;0.0;50;;10233.93;N;XYORGF;XYORGF;RDR;TM1;N;;2027-04-13;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;394.38;36.0;;;;;;;0.29561;;N;;;49855.23;U;;;;;R;0.02073;1.0;;;;;758864478;;;;;;;;2024-10-31;;N;B;53380.0;1.0;0.0;SYS;2024-04-13;0;4496.88;;;;0;1.0;;ae36cd093xy36cd09346z;VIN;;31;2508
2025-05-15 08:36:22.269992;2025-05-15 08:36:22.269992;SAA192;2020-12-08;;;;8514.83;XY;2019-07-01;PC;XY10;47200.0;2287;XY;NON;RP;;MB;;;004S0121C0276;aaf13c48cxyf13c48ca4z;3.99;;150.0;;EUR;N;a9a7e9951xya7e9951f8z;a9a7e9951xya7e9951f8z;;30/360;a50dd6c91xy0dd6c91bfz;;0.0;EUR;0.0;50;;0.0;N;XYORGF;XYORGF;RDR;TM1;N;;2025-12-07;;;490.0;BAFIN;F;;XY1001;N;;0.0;Loan retail;;;;;;;;;;;;;124942.0;N;;;57703.3;N;;;0.0;;;;;;;;;-1806240005;;PI2013;;5.0;;;;2025-04-30;;N;U;110195.0;759.0;0.0;SYS;2020-12-07;0;0.0;;;;0;1.0;;a480d3952xy80d3952dbz;VIN;;28;3370
2025-04-23 13:46:56.996937;2025-04-23 13:46:56.996937;;2022-06-15;;;;0.0;XY;;VA;XY10;500.0;709;XY;NON;CF;910.0;MB;Fleet;;E17;a56f2c6acxy6f2c6acc4z;0.07;;100.0;N;EUR;N;ac6b37c22xy6b37c22edz;ac6b37c22xy6b37c22edz;;30/360;abc830411xyc8304113dz;;0.0;EUR;0.0;50;0.0;0.0;N;XYORGF;XYORGF;RDR;TM1;N;;2026-06-02;;;0.0;FILEA;F;0.0;XY1001;N;;0.0;Finance lease;;;;0.0;0.0;;;;;;2022-06-02;0.3;22358.7;N;0.0;;10543.64;U;2026-06-02;;0.0;;A;0.01;1.0;;;;;1740047897;3105.0;ACE;;0.0;;;;2024-10-31;;N;U;23720.34;380.0;0.0;SYS;2022-06-02;0;0.0;0.0;;;0;1.0;1.0;ae3e871d7xy3e871d796z;VIN;;30;2510
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2024-02-16;;;;1000.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;aa6a675faxy6a675fa18z;13.39;;2006.51;;EUR;;a63586a40xy3586a40f8z;a63586a40xy3586a40f8z;;Act/Act;aaf0922a3xyf0922a336z;;0.0;EUR;0.0;50;;2700.0;N;XYORGF;XYORGF;RDR;TM1;N;;2030-02-28;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;711.14;72.0;;;;;;;0.39;;N;;;32418.23;U;;;;;R;0.02827;1.0;;;;;1241948712;;;;;;;;2024-10-31;;N;N;36596.4;3.0;0.0;SYS;2024-02-15;0;0.0;;;;0;1.0;;a846ef1fdxy46ef1fd0dz;VIN;;28;2511
2025-05-15 09:01:23.338997;2025-05-15 09:01:23.338997;;2021-01-12;;;;0.0;XY;2020-09-30;PC;XY10;23821.55;1042;XY;NON;RSB;;MB;;;Mercedes-Benz Bank Bonus 2020-03Q22;afdfd6c2bxydfd6c2b99z;6.25;;0.0;;EUR;;aaa003086xya00308697z;aaa003086xya00308697z;;30/360;a17b7f185xy7b7f1854fz;;0.0;EUR;0.0;50;0.0;10416.67;N;XYORGF;XYORGF;RDR;TM1;N;;2026-09-30;;;0.0;OPLEA;V;3.0;XY1001;N;;0.0;Operating lease;;;;;;;;;;;2024-08-31;;91785.26;;;;38556.0;N;2024-11-30;;;;;;1.0;;;;;350273152;;G1AAAT;1.0;;;;;2024-10-31;;N;B;72416.67;111.0;0.0;SYS;2021-01-01;0;1400.0;;;;0;1.0;1.0;a406d5b9dxy06d5b9d7dz;VIN;;31;2508
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2022-11-17;;;;1095.0;XY;;VA;XY10;0.0;708;XY;NON;RSB;;MB;Other;;;ae59cbb6fxy59cbb6f33z;8.99;;1055.25;;EUR;;a0f1fcd32xyf1fcd32dcz;a0f1fcd32xyf1fcd32dcz;;Act/Act;af0d48489xy0d48489f9z;;0.0;EUR;0.0;50;;3898.0;N;XYORGF;XYORGF;RDR;TM1;N;;2025-11-14;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;1346.99;36.0;;;;;;;0.345;38010.0;N;;;16689.39;N;;;;;R;0.00179;1.0;;;;;-266516701;;;;;;;;2024-10-31;;N;N;45167.6;0.0;0.0;SYS;2022-11-14;0;0.0;;;;0;1.0;;a4be92fd9xybe92fd96bz;VIN;;28;2511
2025-04-23 13:46:56.996937;2025-04-23 13:46:56.996937;;2022-07-19;;;;0.0;XY;;VA;XY10;0.0;709;XY;NON;RSB;910.0;MB;Other;;887;a7d65a3bfxyd65a3bf96z;0.05;;689.75;N;EUR;N;a97d6a3d7xy7d6a3d74az;a97d6a3d7xy7d6a3d74az;;Act/Act;ab7525870xy75258702fz;;0.0;EUR;0.0;50;0.0;0.0;N;XYORGF;XYORGF;RDR;TM1;N;;2027-07-15;;;0.0;STFIN;F;0.0;XY1001;N;;0.0;Loan retail;;;;0.0;0.0;;;;;;2022-07-15;0.37;52533.0;N;0.0;;40016.84;N;2027-07-15;;0.0;;R;0.01;1.0;;;;;-1866007691;3002.0;ACE;;0.0;;;;2024-10-31;;N;N;68974.84;330.0;0.0;SYS;2022-07-15;0;2537.84;0.0;;;0;1.0;1.0;af5a933bdxy5a933bd91z;VIN;;28;2511
2025-05-14 12:09:29.195521;2025-05-14 12:09:29.195521;;2023-02-02;;;;0.0;XY;;PC;XY10;3088800.0;3250;XY;NON;RP;;MB;Other;RE;14073 ROTF  Agility 10K  Oct 2022 Campaign;a73cc6489xy3cc6489e9z;0.0;;0.0;;EUR;N;aa79ed08cxy79ed08cacz;aa79ed08cxy79ed08cacz;;30/360;af89c09f1xy89c09f1a3z;;0.0;EUR;;50;0.0;20000.0;N;XYORGF;XYORGF;RDR;TM1;N;;2028-02-04;;;13093.0;OPFIN;F;;XY1001;N;;33814.0;Loan retail;;;NDA;;;;;;;;;0.0;5720000.0;N;;;4876929.4;N;;;;;;0.0;;;;;IND-FS;-1821151496;;PC;1.0;;;;;2024-09-30;;N;T;5720000.0;705.0;80139.0;SYS;2023-02-02;0;181149.0;;;;0;1.0;;ab108afa9xy108afa95dz;VIN;;28;2054
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2024-10-11;;;;300.0;XY;;PC;XY10;31082.4;708;XY;NON;RP;;MB;Other;;;a0e429324xye429324cfz;7.37;;500.0;;EUR;;af3b3bebcxy3b3bebc59z;af3b3bebcxy3b3bebc59z;;30/360;a9bd02ee4xybd02ee429z;;0.0;EUR;0.0;50;;235.98;N;XYORGF;XYORGF;RDR;TM1;N;;2029-10-09;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;846.21;60.0;;;;;;;0.33446;64755.0;N;;;63186.75;N;;;;;R;0.01413;1.0;;;;;1882430074;;;;;;;;2024-10-31;;N;B;63284.0;1.0;0.0;SYS;2024-10-09;0;0.0;;;;0;1.0;;a3c48f42dxyc48f42dadz;VIN;;31;2508
2025-05-14 12:09:29.195521;2025-05-14 12:09:29.195521;;2022-01-31;;;;0.0;XY;;PC;XY10;0.0;3250;XY;NON;RSB;;MB;Other;RE;14294-ROTF-PC Straight  -  Jan 2022 Campaign;a0eb80508xyeb8050847z;0.0;;0.0;;EUR;N;af3744993xy3744993caz;af3744993xy3744993caz;;30/360;a3e4d9788xye4d97888az;;0.0;EUR;;50;0.0;2187000.0;N;XYORGF;XYORGF;RDR;TM1;N;;2027-02-04;;;12712.0;STFIN;F;;XY1001;N;;38136.0;Loan retail;;;NDA;;;;;;;;;0.0;6687000.0;N;;;2309238.34;N;;;;;;0.0;;;;;IND-FS;-261254706;;PCRET;3.0;;;;;2024-09-30;;N;N;6687000.0;495.0;0.0;SYS;2022-01-31;0;180186.0;;;;0;1.0;;a88a9b14cxy8a9b14c07z;VIN;;28;2049
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2024-08-06;;;;300.0;XY;;PC;XY10;29008.0;708;XY;NON;RP;;MB;Other;;;a9adf4b17xyadf4b17dfz;6.39;;839.94;;EUR;;aee3b9449xye3b9449afz;aee3b9449xye3b9449afz;;30/360;a15657400xy56574005dz;;0.0;EUR;0.0;50;;1829.97;N;XYORGF;XYORGF;RDR;TM1;N;;2027-07-31;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;754.88;36.0;;;;;;;0.29561;51800.0;N;;;48047.15;N;;;;;R;0.00305;1.0;;;;;-513041726;;;;;;;;2024-10-31;;N;B;49499.0;0.0;0.0;SYS;2024-07-31;0;518.61;;;;0;1.0;;a48c62402xy8c6240201z;VIN;;31;2508
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2021-07-30;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a2854afb0xy854afb025z;2.99;;1090.1;;EUR;;ad70eb2a9xy70eb2a9f8z;ad70eb2a9xy70eb2a9f8z;;Act/Act;a9e09aab3xye09aab307z;;0.0;EUR;0.0;50;;9188.21;N;XYORGF;XYORGF;RDR;TM1;N;;2027-08-10;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;619.87;72.0;;;;;;;0.345;46360.0;N;;;20154.55;N;;;;;R;0.02679;1.0;;;;;-1469327973;;;;;;;;2024-10-31;;N;N;49947.73;2.0;0.0;SYS;2021-07-26;0;3712.05;;;;0;1.0;;a9da86f80xyda86f80f9z;VIN;;28;2511
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2021-03-08;;;;4196.93;XY;;PC;XY10;36096.2;708;XY;NON;RP;;MB;Other;;;a5e3e54d3xye3e54d3e6z;5.27;;3542.58;;EUR;;abf3808d7xyf3808d781z;abf3808d7xyf3808d781z;;30/360;ab2417007xy2417007eez;;1369.86;EUR;25.0;50;;0.0;N;XYORGF;XYORGF;RDR;TM1;N;;2025-03-06;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;1319.86;48.0;;;;;;;0.34692;76220.0;N;;;40452.67;N;;;;;R;0.01188;1.0;;;;;1057310345;;;;;;;;2024-10-31;;N;B;81511.0;1.0;0.0;SYS;2021-03-06;0;0.0;;;;0;1.0;;abd48388dxyd48388d20z;VIN;;31;2508
2025-04-23 13:46:56.996937;2025-04-23 13:46:56.996937;;2022-03-02;;;;0.0;XY;;PC;XY10;27417.1;709;XY;NON;RP;910.0;MB;Other;;172;a41abe258xy1abe258c4z;0.03;;0.0;N;EUR;N;ad0eb6845xy0eb684596z;ad0eb6845xy0eb684596z;;Act/Act;a966e8ce3xy66e8ce3e7z;;0.0;EUR;0.0;50;0.0;10000.0;N;XYORGF;XYORGF;RDR;TM1;N;;2026-02-24;;;0.0;BAFIN;F;0.0;XY1001;N;;0.0;Loan retail;;;;0.0;0.0;;;;;;2022-02-24;0.35;72900.0;N;0.0;;42641.66;U;2026-02-24;;0.0;;R;0.01;1.0;;;;;1309302617;3002.0;ACE;;0.0;;;;2024-10-31;;N;N;85905.49;260.0;0.0;SYS;2022-02-24;0;3998.55;0.0;;;0;1.0;1.0;a9c30da44xyc30da441fz;VIN;;28;2512
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2023-07-20;;;;300.0;XY;;PC;XY10;36293.4;708;XY;NON;RP;;MB;Other;;;a3b604e0bxyb604e0bf8z;7.42;;1332.03;;EUR;;a117406e4xy17406e4a0z;a117406e4xy17406e4a0z;;30/360;a58260ef4xy8260ef464z;;0.0;EUR;0.0;50;;9088.17;N;XYORGF;XYORGF;RDR;TM1;N;;2027-07-17;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;1017.93;48.0;;;;;;;0.33446;80015.0;N;;;64369.04;N;;;;;R;0.00253;1.0;;;;;-1337835774;;;;;;;;2024-10-31;;N;B;77416.47;0.0;0.0;SYS;2023-07-17;0;0.0;;;;0;1.0;;a7b2df252xyb2df25287z;VIN;;31;2508
