MGT_InsertTime;MGT_UpdateTime;ctt_abs_code;ctt_acquisition_date;ctt_additional_asset_information;ctt_additional_collateral_amount;ctt_additional_collateral_type;ctt_additional_financed_amount;ctt_analysis_entity;ctt_asset_model_date;ctt_asset_type_segment;ctt_balance_sheet_entity;ctt_balloon_rv;ctt_bevis_id;ctt_borrower_country;ctt_borrower_sub_type;ctt_borrower_type;ctt_branch;ctt_brand;ctt_business_division;ctt_business_line;ctt_campaign;ctt_cms_contract_number;ctt_cmsir;ctt_co_r_v_r;ctt_commission;ctt_continuation_deal;ctt_contract_currency;ctt_credit_impaired;ctt_customer_group_number;ctt_customer_number;ctt_date_of_last_restructuring;ctt_day_conv;ctt_dealer;ctt_delinquency_reason_code;ctt_delinquent_amount;ctt_delinquent_amount_ccy;ctt_delinquent_days_contract;ctt_delivering_entity;ctt_deposit_rate;ctt_down_payment;ctt_drv_alm_flag;ctt_drv_portfolio_name_rdr;ctt_drv_portfolio_name_tm1;ctt_drv_portfolio_type_rdr;ctt_drv_portfolio_type_tm1;ctt_drv_risk_flag;ctt_economic_capital_ratio;ctt_end_date;ctt_fda_1;ctt_fda_2;ctt_fee;ctt_financial_product_group;ctt_fix_variable;ctt_fixing_period;ctt_funding_entity;ctt_hostile_termination_flag;ctt_icrsa_flag;ctt_idc;ctt_ifrs9_classification;ctt_ifrs9_country_region;ctt_impaired_information;ctt_industry_segmentation;ctt_installment;ctt_installment_count;ctt_insurance_ancillary;ctt_insurance_gap;ctt_insurance_motor;ctt_insurance_ppi;ctt_insurance_warranty;ctt_last_fixing;ctt_lgd;ctt_list_price;ctt_loan_commitment_flag;ctt_loan_limit;ctt_model_sap;ctt_nbv_local_cms;ctt_new_used;ctt_next_fixing;ctt_nib_ratio;ctt_number_restructurings;ctt_opex;ctt_payment_mode;ctt_pd;ctt_period_in_month;ctt_portfolio;ctt_portfolio_cr;ctt_portfolio_pp;ctt_portfolio_tm1;ctt_position_id;ctt_product_sap;ctt_r_model_score_card;ctt_r_model_score_card_version;ctt_rating;ctt_rating_name;ctt_rating_scoring_flag;ctt_rating_version;ctt_reporting_date;ctt_reserves_segment_contract;ctt_restructuring_flag;ctt_rv_guarantee_flag;ctt_sales_price;ctt_scoring;ctt_security_deposit;ctt_source_system;ctt_start_date;ctt_status;ctt_subsidy;ctt_subsidy_percent;ctt_tax_rate;ctt_trade_date;ctt_triggering_event_flag;ctt_units;ctt_variable_type;ctt_vin;ctt_vin_type;ctt_written_off_flag;ifc_id;pgr_id
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;24;2023-06-26;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a38123675xy81236757bz;6.69;;676.73;;EUR;;a2dc2e5c3xydc2e5c392z;a2dc2e5c3xydc2e5c392z;;Act/Act;a085f59d6xy85f59d6e6z;;0.0;EUR;0.0;50;;10000.0;N;XYORGF;XYORGF;RDR;TM1;N;;2029-07-03;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;807.5;72.0;;;;;;;0.39;;N;;;39563.89;U;;;;;R;0.00108;1.0;;;;;-382226852;;;;;;;;2024-10-31;;N;N;57673.49;0.0;0.0;SYS;2023-06-21;0;0.0;;;;0;1.0;;acfc327cexyfc327ce7dz;VIN;;28;2511
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;L7F;2023-09-01;;;;300.0;XY;;PC;XY10;54859.65;708;XY;NON;RP;;MB;Other;;;a71d0c571xy1d0c57160z;8.79;;2846.64;;EUR;;a153b6f78xy53b6f7863z;a153b6f78xy53b6f7863z;;30/360;a58260ef4xy8260ef464z;;0.0;EUR;0.0;50;;23507.78;N;XYORGF;XYORGF;RDR;TM1;N;;2026-08-29;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;1094.07;36.0;;;;;;;0.29561;93885.0;N;;;82143.77;N;;;;;R;0.00253;1.0;;;;;-29650546;;;;;;;;2024-10-31;;N;B;99342.0;0.0;0.0;SYS;2023-08-29;0;0.0;;;;0;1.0;;a12a17509xy2a17509f0z;VIN;;31;2508
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2024-10-15;;;;300.0;XY;;PC;XY10;39435.35;708;XY;NON;RP;;MB;Other;;;a071b8cc6xy71b8cc689z;4.15;;300.0;;EUR;;a69ee3d3bxy9ee3d3beez;a69ee3d3bxy9ee3d3beez;;30/360;a7882f939xy882f93950z;;0.0;EUR;0.0;50;;11324.08;N;XYORGF;XYORGF;RDR;TM1;N;;2027-10-13;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;637.49;36.0;;;;;;;0.29561;83905.0;N;;;66517.97;N;;;;;R;0.01413;1.0;;;;;-2053894637;;;;;;;;2024-10-31;;N;B;66677.0;1.0;0.0;SYS;2024-10-13;0;2677.95;;;;0;1.0;;a33345030xy3345030f5z;VIN;;31;2508
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;24B;2022-11-02;;;;0.0;XY;;PC;XY10;27894.0;708;XY;NON;RP;;MB;Other;;;a3417d9d9xy417d9d902z;5.99;;300.0;;EUR;;aeb11073cxyb11073c08z;aeb11073cxyb11073c08z;;30/360;a5bb12c2fxybb12c2f77z;;0.0;EUR;0.0;50;;1302.46;N;XYORGF;XYORGF;RDR;TM1;N;;2025-10-30;;;0.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;649.65;36.0;;;;;;;0.30308;45640.0;N;;;33928.11;N;;;;;R;0.0026;1.0;;;;;1975293117;;;;;;;;2024-10-31;;N;B;46046.44;0.0;0.0;SYS;2022-10-30;0;0.0;;;;0;1.0;;ae5745117xy574511711z;VIN;;31;2508
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;22;2021-12-06;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a2ef5ede4xyef5ede40ez;3.99;;2033.23;;EUR;;a8a406812xya40681228z;a8a406812xya40681228z;;Act/Act;ad07b81a4xy07b81a41az;;0.0;EUR;0.0;50;;45000.0;N;XYORGF;XYORGF;RDR;TM1;N;;2026-12-08;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;918.46;60.0;;;;;;;0.345;85350.0;N;;;22870.51;N;;;;;R;0.0018;1.0;;;;;-1164472521;;;;;;;;2024-10-31;;N;N;94806.26;0.0;0.0;SYS;2021-11-24;0;0.0;;;;0;1.0;;ac452551axy452551a0dz;VIN;;28;2511
2025-05-15 09:01:23.338997;2025-05-15 09:01:23.338997;;2020-12-02;;;;0.0;XY;2018-06-18;VA;XY10;20833.33;1042;XY;NON;RSB;;MB;;;no campaign;a74aaef12xy4aaef1283z;9.625;;0.0;;EUR;;a37e8f2aexy7e8f2ae08z;a37e8f2aexy7e8f2ae08z;;30/360;afdbbae90xydbbae9033z;;767.74;EUR;15.0;50;0.0;12500.0;N;XYORGF;XYORGF;RDR;TM1;N;;2025-11-30;;;0.0;BFLEA;V;3.0;XY1001;N;;0.0;Finance lease;;;;;;;;;;;2024-08-31;;92994.58;;;;26353.96;U;2024-11-30;;;;;;1.0;;;;;-145367792;;;;;;;;2024-10-31;;N;N;56500.0;;0.0;SYS;2020-12-01;0;0.0;;;;0;1.0;1.0;ae467513exy467513eedz;VIN;;30;2510
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2023-06-01;;;;0.0;XY;;VA;XY10;0.0;708;XY;NON;RSB;;MB;Other;;;a725df4b8xy25df4b8d5z;9.29;;4048.33;;EUR;;aaf2fd2c3xyf2fd2c3a7z;a18dc8e33xy8dc8e3352z;;Act/Act;a3aa3c73dxyaa3c73de8z;;0.0;EUR;0.0;50;;0.0;N;XYORGF;XYORGF;RDR;TM1;N;;2029-05-30;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;1388.26;72.0;;;;;;;0.338;61295.0;N;;;62046.15;N;;;;;R;0.00985;1.0;;;;;-1819916128;;;;;;;;2024-10-31;;N;N;76404.95;1.0;0.0;SYS;2023-05-30;0;0.0;;;;0;1.0;;abe60f7f5xye60f7f5fez;VIN;;28;2511
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;L7F;2024-03-06;;;;1503.34;XY;;PC;XY10;46104.4;708;XY;NON;RP;;MB;Other;;;a270200f7xy70200f7b3z;5.1;;702.91;;EUR;;a76e595f3xy6e595f36bz;a76e595f3xy6e595f36bz;;30/360;a04ba3e17xy4ba3e1714z;;0.0;EUR;0.0;50;;8400.0;N;XYORGF;XYORGF;RDR;TM1;N;;2026-03-01;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;736.98;24.0;;;;;;;0.29561;;N;;;59435.06;U;;;;;R;0.00305;1.0;;;;;930071967;;;;;;;;2024-10-31;;N;B;64597.0;0.0;0.0;SYS;2024-03-01;0;1887.35;;;;0;1.0;;a35186143xy518614351z;VIN;;31;2508
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2024-10-11;;;;3697.81;XY;;PC;XY10;25564.5;708;XY;NON;RP;;MB;Other;;;a9e536904xye53690447z;4.08;;1308.89;;EUR;;a0ad69b99xyad69b9904z;a0ad69b99xyad69b9904z;;30/360;a3aa3c73dxyaa3c73de8z;;0.0;EUR;0.0;50;;2461.22;N;XYORGF;XYORGF;RDR;TM1;N;;2028-10-09;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;826.5;48.0;;;;;;;0.33446;55550.0;N;;;59525.42;N;;;;;R;0.01413;1.0;;;;;-1609824638;;;;;;;;2024-10-31;;N;B;56354.5;1.0;0.0;SYS;2024-10-09;0;4607.76;;;;0;1.0;;a74ce9ee3xy4ce9ee3c0z;VIN;;31;2508
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;L7F;2023-07-21;;;;5681.54;XY;;PC;XY10;54793.2;708;XY;NON;RSB;;MB;Other;;;a51d98a07xy1d98a07bcz;7.28;;2767.57;;EUR;;a838adc1dxy38adc1de5z;a838adc1dxy38adc1de5z;;30/360;ab56f249exy56f249effz;;6052.69;EUR;60.0;50;;0.0;N;XYORGF;XYORGF;RDR;TM1;N;;2027-07-17;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;2141.29;48.0;;;;;;;0.33446;130460.0;N;;;105535.87;N;;;;;R;0.00253;1.0;;;;;-2112927454;;;;;;;;2024-10-31;;N;B;123978.0;0.0;0.0;SYS;2023-07-17;0;0.0;;;;0;1.0;;acabc7ac0xyabc7ac037z;VIN;;31;2508
2025-05-14 12:09:29.195521;2025-05-14 12:09:29.195521;;2023-11-28;;;;0.0;XY;;PC;XY10;0.0;3250;XY;NON;RSB;;MB;Other;RE;14294 ROTF PC Straight Self Subsidised Campaign - 2023;a39632d5dxy9632d5dd8z;0.0;;0.0;;EUR;N;add2abc46xyd2abc461cz;add2abc46xyd2abc461cz;;30/360;ab8fdcbf8xy8fdcbf873z;;0.0;EUR;;50;0.0;70000.0;N;XYORGF;XYORGF;RDR;TM1;N;;2027-12-04;;;6356.0;STFIN;F;;XY1001;N;;78551.0;Loan retail;;;ARTS_ENTERTAINMENT_AND_RECREATION;;;;;;;;;0.0;7200000.0;N;;;5978287.27;N;;;;;;0.0;;;;;IND-FS;1568866200;;PC;1.0;;;;;2024-09-30;;N;N;7200000.0;546.0;0.0;SYS;2023-11-28;0;50729.0;;;;0;1.0;;a56800e9exy6800e9e63z;VIN;;28;2049
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2024-08-07;;;;300.0;XY;;PC;XY10;33484.65;708;XY;NON;RP;;MB;Other;;;a66d0bd07xy6d0bd07d6z;5.52;;190.5;;EUR;;ada701201xya70120150z;ada701201xya70120150z;;30/360;ad8d49327xy8d49327cbz;;680.97;EUR;30.0;50;;119.17;N;XYORGF;XYORGF;RDR;TM1;N;;2027-07-23;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;659.18;36.0;;;;;;;0.29561;57085.0;N;;;48166.45;N;;;;;R;0.00305;1.0;;;;;848460322;;;;;;;;2024-10-31;;N;B;49331.61;0.0;0.0;SYS;2024-07-23;0;558.76;;;;0;1.0;;a9e636363xye6363634dz;VIN;;31;2508
2025-05-14 12:09:29.195521;2025-05-14 12:09:29.195521;;2020-06-19;;;;0.0;XY;;PC;XY10;0.0;3250;XY;NON;RSB;;MB;Other;RE;14145-DFSI Used PC Retail w/o structured 2020;a20b8dac1xy0b8dac1bdz;0.0;;0.0;;EUR;N;a0bb6e5cfxybb6e5cfb1z;a0bb6e5cfxybb6e5cfb1z;;30/360;ad766a736xy766a73607z;;0.0;EUR;;50;0.0;500000.0;N;XYORGF;XYORGF;RDR;TM1;N;;2025-06-18;;;12712.0;STFIN;F;;XY1001;N;;93220.0;Loan retail;;;NDA;;;;;;;;;0.0;0.0;N;;;1025014.3;U;;;;;;0.0;;;;;IND-FS;1917209017;;PCRET;3.0;;;;;2024-09-30;;N;N;6000000.0;509.0;0.0;SYS;2020-06-19;0;0.0;;;;0;1.0;;ab74a1f79xy74a1f7946z;VIN;;28;2049
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2020-12-14;;;;2126.04;XY;;PC;XY10;19977.75;708;XY;NON;RP;;MB;Other;;;a5f81ce6dxyf81ce6dd3z;5.05;;2105.19;;EUR;;ab0276d48xy0276d4831z;ab0276d48xy0276d4831z;2023-06-09;30/360;aee12245axye12245a44z;;3649.83;EUR;170.0;50;;4391.78;N;XYORGF;XYORGF;RDR;TM1;N;;2024-12-11;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;608.22;48.0;;;;;;;0.3256;44395.0;N;;;21083.78;N;;;;;R;0.14563;1.0;;;;;-433579159;;;;;;;;2024-10-31;;Y;B;44147.32;4.0;0.0;SYS;2020-12-11;0;4085.34;;;;0;1.0;;ab061e754xy061e75449z;VIN;;31;2508
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2024-07-29;;;;300.0;XY;;PC;XY10;34829.85;708;XY;NON;RP;;MB;Other;;;ab66f4512xy66f4512bdz;5.43;;300.0;;EUR;;a062c84b1xy62c84b13fz;a062c84b1xy62c84b13fz;;30/360;a7882f939xy882f93950z;;0.0;EUR;0.0;50;;4104.01;N;XYORGF;XYORGF;RDR;TM1;N;;2027-07-22;;;795.0;OPLEA;F;;XY1001;N;;0.0;Operating lease;;;;694.09;36.0;;;;;;;0.29561;59845.0;N;;;54090.3;N;;;;;R;0.00305;1.0;;;;;-844565014;;;;;;;;2024-10-31;;N;B;55734.0;0.0;0.0;SYS;2024-07-22;0;583.85;;;;0;1.0;;a782157e3xy82157e3a1z;VIN;;31;2508
2025-04-24 17:16:33.029457;2025-04-24 17:16:33.029457;;2024-07-29;;;;0.0;XY;;PC;XY10;0.0;708;XY;NON;RP;;MB;Other;;;a3f8a4298xyf8a4298d9z;8.9;;297.96;;EUR;;a08563ba9xy8563ba9d0z;a08563ba9xy8563ba9d0z;;Act/Act;aac6d541cxyc6d541c9ez;;0.0;EUR;0.0;50;;30000.0;N;XYORGF;XYORGF;RDR;TM1;N;;2027-08-09;;;0.0;STFIN;F;;XY1001;N;;0.0;Loan retail;;;;387.19;36.0;;;;;;;0.39;;N;;;11661.88;U;;;;;R;0.00131;1.0;;;;;-1936098994;;;;;;;;2024-10-31;;N;N;42148.55;0.0;0.0;SYS;2024-07-25;0;0.0;;;;0;1.0;;ac676ce0fxy676ce0fe6z;VIN;;28;2511
2025-04-30 08:18:19.573592;2025-04-30 08:18:19.573592;;2019-11-21;;;;0.0;XY;2019-02-25;VA;XY10;0.0;8205;XY;NON;RSB;;MB;;;Q4 2019 - Van 5,99 Used;a564e9628xy64e9628cbz;0.07;;0.0;;EUR;N;a78cabd2fxy8cabd2f20z;a78cabd2fxy8cabd2f20z;;30/360;a8f7e3c2bxyf7e3c2b19z;;0.0;EUR;0.0;50;;13179.11;N;XYORGF;XYORGF;RDR;TM1;N;;2024-11-19;;;0.0;FILEA;F;;XY1001;N;;424.43;Finance lease;;;;;;;;;;;;;44411.0;N;;;0.0;U;;;0.0;;A;0.0;1.0;;Internal;;;-1375650961;;RSB;4.0;0.0;;;;2024-10-31;;N;N;47133.21;528.0;0.0;SYS;2019-11-20;0;0.0;;;;0;;;a4a885d19xya885d19f6z;VIN;;30;2509
